248,9/1/2022,244,0.24, ,0, ,567, ,15.4, ,101.3, ,57.4, ,77.8, ,88, ,23, ,47, ,56.2, ,4.2, ,100.8, ,73.3, 
248,9/2/2022,245,0.25, ,0, ,566, ,14.1, ,96.5, ,60.8, ,77.6, ,83, ,22, ,44, ,53.8, ,5.2, ,124.5, ,74.4, 
248,9/3/2022,246,0.24, ,0, ,558, ,14.4, ,96.2, ,60.1, ,77.5, ,73, ,25, ,45, ,54.3, ,4.5, ,107.5, ,74.3, 
248,9/4/2022,247,0.23, ,0, ,553, ,16.2, ,99.7, ,59.5, ,78.8, ,88, ,24, ,48, ,57.5, ,3.3, ,78.1, ,74.9, 
248,9/5/2022,248,0.24,R,0, ,532, ,17.0, ,106.9,Y,63.5, ,84.1,Y,80, ,21, ,42,Y,58.8,Y,3.7, ,89.7, ,76.2, 
248,9/6/2022,249,0.23,R,0, ,533, ,18.8, ,--,S,69.6,Y,87.7,R,82,H,21,H,--,R,--,I,3.2, ,77.0, ,78.4, 
248,9/7/2022,250,0.24, ,0, ,527, ,16.2, ,101.8,Y,68.0,Y,83.1,Y,70, ,20, ,42,Y,57.5,Y,4.4, ,106.8, ,77.8, 
248,9/8/2022,251,0.24,R,0, ,522, ,16.6, ,103.9,Y,66.5,Y,84.9,R,67, ,26, ,--,R,--,I,4.4, ,105.6, ,77.4, 
248,9/9/2022,252,0.22, ,0, ,512, ,16.3, ,103.4,Y,65.5,Y,81.6,Y,71, ,24, ,44,Y,57.7,Y,4.2, ,101.2, ,77.5, 
248,9/10/2022,253,0.13, ,0, ,316, ,17.8, ,83.0, ,64.8,Y,72.2, ,82, ,49, ,66, ,60.2, ,5.5, ,131.8, ,75.5, 
248,9/11/2022,254,0.17, ,0, ,381, ,15.0, ,90.0, ,65.6,Y,75.3, ,77, ,27, ,50, ,55.3, ,3.9, ,93.0, ,75.1, 
248,9/12/2022,255,0.21, ,0, ,472, ,13.9, ,90.3, ,64.6,Y,75.5, ,71, ,28, ,46, ,53.4, ,5.5, ,132.6, ,75.0, 
248,9/13/2022,256,0.20, ,0, ,512, ,14.4, ,78.0, ,60.7, ,67.2, ,80, ,44, ,63, ,54.3, ,9.7,R,232.0,R,72.6, 
248,9/14/2022,257,0.18, ,0, ,497, ,14.2, ,80.5, ,58.9, ,66.7, ,85, ,41, ,63, ,53.9, ,6.7, ,159.9, ,71.7, 
248,9/15/2022,258,0.16, ,0, ,481, ,14.5, ,77.8, ,53.1, ,65.9, ,93, ,46, ,66, ,54.5, ,5.7, ,136.7, ,71.4, 
248,9/16/2022,259,0.17, ,0, ,503, ,14.4, ,83.5, ,52.4, ,66.7, ,96, ,36, ,64, ,54.3, ,4.0, ,96.5, ,70.5, 
248,9/17/2022,260,0.18, ,0, ,470, ,13.2, ,76.1, ,53.2, ,63.3, ,87, ,41, ,67, ,52.0, ,7.5,Y,179.7,Y,67.8, 
248,9/18/2022,261,0.10, ,0.07, ,257, ,15.2, ,73.5, ,54.9, ,64.2, ,89, ,53, ,74, ,55.9, ,9.2,R,219.6,R,67.8, 
248,9/19/2022,262,0.08, ,0.25, ,276, ,18.2, ,75.3, ,60.7, ,65.8, ,99, ,62, ,84, ,60.8, ,4.2, ,101.6, ,69.0, 
248,9/20/2022,263,0.13, ,0, ,416, ,16.6, ,78.0, ,56.2, ,65.4, ,99, ,52, ,78, ,58.2, ,3.6, ,86.1, ,69.6, 
248,9/21/2022,264,0.15, ,0.05, ,458, ,14.8, ,78.9, ,55.2, ,66.3, ,89, ,44, ,67, ,55.1, ,3.8, ,90.3, ,70.0, 
248,9/22/2022,265,0.18, ,0, ,503, ,15.0, ,81.9, ,54.6, ,66.8, ,96, ,35, ,67, ,55.4, ,5.0, ,120.3, ,70.1, 
248,9/23/2022,266,0.17, ,0, ,504, ,15.5, ,89.5, ,53.6, ,69.2, ,93, ,36, ,64, ,56.4, ,3.0, ,71.5, ,70.1, 
248,9/24/2022,267,0.19, ,0, ,501, ,14.9, ,92.8, ,51.1, ,71.8, ,96, ,24, ,56, ,55.2, ,3.7, ,87.7, ,69.9, 
248,9/25/2022,268,0.18, ,0, ,477, ,16.4, ,89.7, ,58.8, ,71.9, ,91, ,29, ,61, ,57.9, ,4.6, ,109.6, ,70.6, 
248,9/26/2022,269,0.17, ,0, ,478, ,15.9, ,88.6, ,55.4, ,68.9, ,98, ,37, ,66, ,57.1, ,4.7, ,113.7, ,70.6, 
248,9/27/2022,270,0.16, ,0, ,494, ,14.4, ,83.0, ,50.9, ,65.6, ,96, ,39, ,67, ,54.3, ,3.3, ,80.2, ,69.4, 
248,9/28/2022,271,0.18, ,0, ,479, ,14.0, ,86.9, ,51.2, ,68.1, ,99, ,28, ,59, ,53.5, ,4.2, ,100.5, ,68.4, 
248,9/29/2022,272,0.16, ,0, ,478, ,16.4, ,86.5, ,54.2, ,68.6, ,99, ,39, ,69, ,57.9, ,3.8, ,90.7, ,68.8, 
248,9/30/2022,273,0.17, ,0, ,478, ,13.6, ,88.9, ,52.9, ,69.8, ,96, ,27, ,54, ,52.7, ,3.6, ,85.4, ,68.4, 
