179,9/1/2022,244,0.30, ,0, ,623, ,16.5, ,99.8, ,68.3, ,84.6, ,58, ,28, ,41, ,58.0, ,6.4, ,154.0, ,66.3, 
179,9/2/2022,245,0.26, ,0, ,604, ,20.0, ,102.7, ,68.5, ,84.5, ,72, ,29, ,50, ,63.5, ,5.2, ,125.3, ,67.2, 
179,9/3/2022,246,0.25, ,0, ,545, ,21.1, ,105.1, ,73.3, ,87.3, ,66, ,28, ,48, ,65.1, ,5.0, ,121.1, ,67.6, 
179,9/4/2022,247,0.25, ,0, ,539, ,22.1, ,101.3, ,73.7,Y,85.3, ,73, ,35, ,53, ,66.3, ,6.8, ,163.7, ,68.6, 
179,9/5/2022,248,0.27, ,0, ,585, ,20.3, ,108.3, ,71.1, ,86.7, ,78, ,18, ,47, ,63.9, ,5.1, ,121.4, ,69.3, 
179,9/6/2022,249,0.26, ,0, ,535, ,17.9, ,102.5, ,68.2, ,84.4, ,72, ,24, ,44, ,60.3, ,5.5, ,131.9, ,68.0, 
179,9/7/2022,250,0.22, ,0, ,489, ,18.1, ,103.6, ,67.9, ,85.0, ,70, ,24, ,44, ,60.6, ,4.1, ,98.4, ,67.5, 
179,9/8/2022,251,0.14, ,0, ,266, ,19.0, ,95.5, ,73.1,Y,84.2, ,67, ,31, ,47, ,62.0, ,4.3, ,102.2, ,67.0, 
179,9/9/2022,252,0.06, ,0.54, ,84, ,22.0, ,85.9, ,71.7, ,78.0, ,95, ,48, ,67, ,66.2, ,7.9,Y,190.1,Y,65.8, 
179,9/10/2022,253,0.09, ,0, ,257, ,22.9,Y,85.0, ,69.5, ,74.8, ,93, ,57, ,78,Y,67.3,Y,5.6, ,133.7, ,64.7, 
179,9/11/2022,254,0.16, ,0.11, ,465, ,23.3,Y,88.7, ,69.5, ,74.4, ,96, ,54, ,80,Y,67.9,Y,4.1, ,99.0, ,65.2, 
179,9/12/2022,255,0.12, ,0, ,350, ,22.7,Y,83.2, ,67.8, ,74.1, ,96, ,58, ,79,Y,67.1,Y,3.8, ,91.4, ,65.1, 
179,9/13/2022,256,0.15, ,0.01, ,424, ,20.7, ,81.9, ,66.3, ,72.0, ,96, ,64, ,77, ,64.5, ,6.2, ,149.5, ,64.6, 
179,9/14/2022,257,0.17, ,0, ,509, ,17.9, ,80.1, ,59.6, ,68.2, ,95, ,57, ,76, ,60.4, ,5.9, ,142.1, ,64.0, 
179,9/15/2022,258,0.17, ,0, ,501, ,16.4, ,82.1, ,59.9, ,66.7, ,96, ,38, ,73, ,57.8, ,4.8, ,114.1, ,63.8, 
179,9/16/2022,259,0.20, ,0, ,593,R,15.9, ,83.0, ,54.4, ,67.3, ,96, ,39, ,69, ,57.0, ,4.6, ,109.4, ,63.6, 
179,9/17/2022,260,0.18, ,0, ,550, ,15.9, ,80.1, ,56.3, ,65.4, ,99, ,42, ,75, ,57.1, ,6.2, ,149.8, ,63.5, 
179,9/18/2022,261,0.19, ,0, ,562, ,15.1, ,79.0, ,57.3, ,66.2, ,91, ,38, ,69, ,55.6, ,6.1, ,146.1, ,64.0, 
179,9/19/2022,262,0.20, ,0, ,575,R,14.9, ,82.4, ,54.4, ,66.5, ,96, ,34, ,67, ,55.3, ,5.4, ,129.2, ,63.8, 
179,9/20/2022,263,0.20, ,0, ,577,R,14.7, ,84.6, ,52.3, ,67.8, ,97, ,27, ,63, ,54.9, ,4.8, ,116.0, ,63.4, 
179,9/21/2022,264,0.20, ,0, ,583,R,13.9, ,84.2, ,53.9, ,68.0, ,97, ,28, ,59, ,53.4, ,4.1, ,99.4, ,63.9, 
179,9/22/2022,265,0.23, ,0, ,597,R,11.3, ,87.5, ,51.4, ,70.0, ,80, ,20, ,45, ,47.8, ,4.7, ,111.9, ,63.6, 
179,9/23/2022,266,0.23, ,0, ,538, ,14.4, ,91.4, ,59.1, ,75.0, ,72, ,30, ,49, ,54.3, ,5.2, ,125.8, ,64.7, 
179,9/24/2022,267,0.22, ,0, ,539, ,14.7, ,94.5, ,61.7, ,77.1, ,66, ,32, ,46, ,54.8, ,4.5, ,108.6, ,66.5, 
179,9/25/2022,268,0.22, ,0, ,534, ,14.2, ,98.1, ,62.1, ,78.9, ,59, ,24, ,42, ,54.0, ,4.0, ,95.9, ,67.7, 
179,9/26/2022,269,0.22, ,0, ,533, ,15.6, ,101.2, ,62.7, ,79.1, ,70, ,18, ,46, ,56.5, ,4.5, ,107.3, ,68.4, 
179,9/27/2022,270,0.23, ,0, ,543,R,15.1, ,99.9, ,60.4, ,79.1, ,78, ,16, ,45, ,55.7, ,5.0, ,119.5, ,67.8, 
179,9/28/2022,271,0.22, ,0, ,525, ,16.1, ,97.6, ,63.2, ,78.4, ,73, ,26, ,49, ,57.5, ,5.3, ,128.2, ,67.6, 
179,9/29/2022,272,0.20, ,0, ,509, ,17.8, ,93.2, ,61.3, ,74.6, ,89, ,34, ,61, ,60.2, ,4.9, ,118.7, ,67.8, 
179,9/30/2022,273,0.20, ,0, ,543,R,16.3, ,83.9, ,56.1, ,68.3, ,96, ,41, ,69, ,57.7, ,6.4, ,153.6, ,66.8, 
