150,9/1/2022,244,0.22, ,0.00, ,560, ,19.5, ,93.7, ,65.6, ,78.4, ,81, ,37, ,59, ,62.8, ,3.4, ,81.3, ,82.9,R
150,9/2/2022,245,0.22, ,0, ,548, ,22.1, ,94.5, ,68.3, ,80.1, ,91, ,42, ,63, ,66.3, ,3.2, ,77.4, ,83.5,R
150,9/3/2022,246,0.23, ,0, ,547, ,21.0, ,98.5,Y,72.7,Y,85.9,R,83,H,33,H,--,R,--,I,3.5, ,85.1, ,--,S
150,9/4/2022,247,0.18,H,0, ,463, ,23.8, ,91.1, ,75.1,Y,84.4,Y,78,H,51,H,59,Y,68.5,Y,4.0, ,95.4, ,--,S
150,9/5/2022,248,0.21, ,0, ,556, ,22.2, ,91.1, ,68.8, ,79.7, ,93, ,37, ,64, ,66.5, ,3.3, ,78.9, ,--,S
150,9/6/2022,249,0.21, ,0, ,546, ,21.6, ,93.3, ,66.9, ,79.0, ,93, ,40, ,64, ,65.7, ,3.1, ,74.6, ,--,S
150,9/7/2022,250,0.22, ,0, ,547, ,22.9, ,96.4,Y,69.6, ,81.1,Y,93, ,38, ,63,Y,67.4,Y,3.4, ,82.2, ,84.1,R
150,9/8/2022,251,0.13, ,0, ,261, ,21.2, ,94.3, ,71.5,Y,81.7,Y,89, ,36, ,57,Y,65.2,Y,4.0, ,95.9, ,83.2,R
150,9/9/2022,252,0.03,R,0.27, ,114, ,23.5, ,88.4, ,68.9, ,77.6,H,97,H,58,H,73, ,68.1, ,5.3,Y,126.5,Y,81.6,Y
150,9/10/2022,253,0.05, ,0, ,201, ,23.9, ,79.5, ,70.2, ,73.9, ,97, ,68, ,84, ,68.7, ,3.4, ,82.2, ,79.3, 
150,9/11/2022,254,0.19, ,0, ,529, ,23.5, ,87.7, ,72.4,Y,77.1, ,87, ,56, ,74, ,68.2, ,4.2, ,101.5, ,81.1,Y
150,9/12/2022,255,0.09, ,0.00, ,276, ,23.9, ,83.4, ,70.0,Y,74.3, ,94, ,65, ,82, ,68.6, ,3.6, ,85.7, ,80.8,Y
150,9/13/2022,256,0.17, ,0, ,499, ,21.0, ,82.0, ,65.7, ,72.7, ,98, ,51, ,76, ,64.9, ,3.7, ,87.7, ,81.5,Y
150,9/14/2022,257,0.12, ,0, ,392, ,19.4, ,78.0, ,64.6, ,69.4, ,92, ,62, ,79, ,62.6, ,3.2, ,77.0, ,80.9,Y
150,9/15/2022,258,0.18, ,0, ,542, ,17.0, ,77.0, ,60.4, ,68.9, ,90, ,55, ,70, ,58.9, ,3.3, ,79.9, ,80.7,Y
150,9/16/2022,259,0.16, ,0, ,495, ,17.4, ,77.5, ,59.1, ,67.1, ,94, ,56, ,77, ,59.6, ,3.4, ,82.1, ,79.1,Y
150,9/17/2022,260,0.14, ,0, ,437, ,17.2, ,76.7, ,58.9, ,67.5, ,94, ,59, ,75, ,59.3, ,3.5, ,84.8, ,79.2,Y
150,9/18/2022,261,0.16, ,0, ,496, ,15.4, ,76.2, ,58.9, ,67.2, ,87, ,48, ,68, ,56.2, ,3.6, ,87.3, ,79.7,Y
150,9/19/2022,262,0.18, ,0, ,536, ,16.8, ,78.0, ,57.4, ,66.9, ,93, ,53, ,74, ,58.5, ,3.9, ,94.8, ,78.2, 
150,9/20/2022,263,0.18, ,0.00, ,534, ,18.3, ,79.9, ,57.8, ,69.1, ,97, ,52, ,75, ,61.0, ,4.9,Y,117.8,Y,78.0, 
150,9/21/2022,264,0.18, ,0, ,520, ,17.6, ,79.3, ,62.2, ,70.2, ,91, ,42, ,70, ,59.9, ,5.4,Y,130.0,Y,79.1,Y
150,9/22/2022,265,0.19, ,0.00, ,541, ,16.9, ,80.7, ,55.9, ,69.2, ,96, ,44, ,70, ,58.8, ,4.0, ,95.0, ,78.2,Y
150,9/23/2022,266,0.19, ,0, ,513, ,16.5, ,84.8, ,62.7, ,73.0, ,92, ,36, ,60, ,58.1, ,3.7, ,87.6, ,79.3,Y
150,9/24/2022,267,0.19, ,0, ,494, ,17.4, ,85.1, ,64.1, ,73.8, ,88, ,37, ,61, ,59.5, ,4.1, ,98.4, ,79.8,R
150,9/25/2022,268,0.19, ,0, ,509, ,18.7, ,85.6, ,64.0, ,73.3, ,98, ,39, ,67, ,61.6, ,4.4, ,105.9, ,80.2,R
150,9/26/2022,269,0.18, ,0, ,506, ,20.1, ,83.9, ,64.6, ,73.0, ,98, ,48, ,72, ,63.6, ,4.2, ,101.8, ,80.3,R
150,9/27/2022,270,0.18, ,0, ,503, ,20.8, ,88.7, ,64.4, ,73.6, ,100, ,42, ,74, ,64.7, ,3.6, ,87.1, ,--,S
150,9/28/2022,271,0.17, ,0.00, ,480, ,20.6, ,90.9, ,62.7, ,72.0, ,100, ,38, ,77, ,64.3, ,2.9, ,69.2, ,80.5,R
150,9/29/2022,272,0.13, ,0.01, ,430, ,20.7, ,80.2, ,61.5, ,69.1, ,100, ,61, ,85, ,64.5, ,3.1, ,73.7, ,80.2,R
150,9/30/2022,273,0.13, ,0, ,425, ,18.7, ,77.4, ,62.8, ,68.1, ,95, ,62, ,79, ,61.5, ,3.5, ,83.6, ,--,S
