163,9/1/2022,244,0.24, ,0.06, ,506, ,11.1, ,108.9,Y,56.5, ,82.1,Y,77, ,10, ,30,Y,47.2,Y,2.9, ,70.3, ,72.3, 
163,9/2/2022,245,0.25, ,0.03, ,502, ,10.1, ,108.6,Y,60.3, ,83.2,Y,65, ,10, ,26,Y,44.7,Y,3.2, ,76.5, ,73.3, 
163,9/3/2022,246,0.25, ,0.04, ,494, ,9.3, ,106.6, ,58.3, ,83.1,Y,58, ,10, ,24,Y,42.5,Y,3.2, ,76.9, ,73.4, 
163,9/4/2022,247,0.23, ,0.04, ,470, ,12.5, ,105.5, ,60.4, ,82.8,Y,61, ,19, ,33,Y,50.5,Y,2.6, ,63.2, ,74.0, 
163,9/5/2022,248,0.22, ,0.05, ,468, ,12.0, ,109.4,Y,61.9,Y,82.2,Y,66, ,11, ,32,Y,49.3,Y,2.6, ,61.8, ,74.7,Y
163,9/6/2022,249,0.23, ,0.01, ,477, ,11.5, ,104.8, ,59.9, ,80.4,Y,64, ,11, ,32,Y,48.3,Y,2.8, ,67.1, ,74.7,Y
163,9/7/2022,250,0.22, ,0.05, ,474, ,12.4, ,104.1, ,61.5,Y,81.3,Y,64, ,16, ,34,Y,50.3,Y,2.7, ,64.5, ,74.9,Y
163,9/8/2022,251,0.20, ,0.07, ,460, ,12.9, ,104.7, ,61.1,Y,78.8,Y,67, ,14, ,38,Y,51.2,Y,2.5, ,59.9, ,74.6,Y
163,9/9/2022,252,0.14, ,0.05, ,321, ,15.6, ,100.5, ,59.5, ,77.9, ,74, ,21, ,48, ,56.5, ,2.5, ,60.0, ,73.9,Y
163,9/10/2022,253,0.14, ,0.04, ,344, ,20.0,R,89.9, ,--,S,76.2,H,89,H,42,H,--,R,--,I,3.5, ,83.1, ,74.4,Y
163,9/11/2022,254,0.10, ,0.17, ,294, ,20.8,R,85.7, ,66.0,R,73.5, ,93, ,53, ,--,R,--,I,2.4, ,58.1, ,74.4,Y
163,9/12/2022,255,0.17, ,0.02, ,439, ,14.2, ,90.7, ,58.8,Y,72.3, ,91, ,26, ,53, ,54.0, ,2.7, ,63.8, ,73.4,Y
163,9/13/2022,256,0.17, ,0.00, ,482, ,12.9, ,83.6, ,52.0, ,64.8, ,92, ,28, ,62, ,51.3, ,2.8, ,67.2, ,71.8, 
163,9/14/2022,257,0.15, ,0.01, ,464, ,12.3, ,77.1, ,45.6, ,60.2, ,93, ,42, ,69, ,50.0, ,2.8, ,67.2, ,69.2, 
163,9/15/2022,258,0.15, ,0.04, ,451, ,12.3, ,77.6, ,46.5, ,61.5, ,95, ,40, ,66, ,49.9, ,3.0, ,71.0, ,68.1, 
163,9/16/2022,259,0.16, ,0.02, ,457, ,12.2, ,82.6, ,48.1, ,64.1, ,93, ,30, ,60, ,49.8, ,2.7, ,65.6, ,67.8, 
163,9/17/2022,260,0.14, ,0.02, ,457, ,12.3, ,73.2, ,46.5, ,58.3, ,92, ,45, ,74, ,50.1, ,3.1, ,74.5, ,67.3, 
163,9/18/2022,261,0.10, ,0.07, ,278, ,13.2, ,70.7, ,51.9, ,61.5, ,91, ,51, ,71, ,52.0, ,5.4,R,129.2,R,66.4, 
163,9/19/2022,262,0.02,R,0.37, ,139, ,16.6,Y,65.5,Y,55.6, ,60.7, ,96, ,81, ,92,Y,58.2,Y,1.0,I,24.0,I,66.5, 
163,9/20/2022,263,0.12,R,0.01, ,401, ,14.5, ,73.0, ,51.6, ,60.3, ,100, ,52, ,81, ,54.6, ,2.2, ,53.8, ,66.7, 
163,9/21/2022,264,0.14, ,0, ,445, ,13.7, ,75.8, ,46.7, ,60.4, ,98, ,50, ,76, ,53.0, ,2.5, ,59.6, ,66.1, 
163,9/22/2022,265,0.17, ,0.02, ,441, ,12.4, ,81.7, ,51.4, ,66.8, ,94, ,28, ,55, ,50.3, ,3.6,Y,86.0,Y,66.0, 
163,9/23/2022,266,0.16, ,0.04, ,416, ,12.3, ,89.2, ,52.7, ,67.9, ,90, ,23, ,53, ,50.0, ,2.6, ,63.0, ,66.0, 
163,9/24/2022,267,0.17, ,0.04, ,439, ,11.0, ,89.9, ,48.0, ,66.8, ,95, ,12, ,49, ,47.1, ,2.3, ,54.5, ,66.1, 
163,9/25/2022,268,0.14, ,0.03, ,392, ,12.5, ,85.6, ,51.9, ,65.8, ,86, ,25, ,58, ,50.4, ,2.4, ,58.4, ,66.4, 
163,9/26/2022,269,0.16, ,0.03, ,419, ,13.3, ,91.1, ,50.6, ,66.8, ,94, ,32, ,59, ,52.1, ,2.4, ,58.7, ,66.5, 
163,9/27/2022,270,0.16, ,0.04, ,426, ,12.7, ,96.9, ,51.9, ,69.8, ,98, ,17, ,51, ,51.0, ,2.6, ,61.7, ,66.3, 
163,9/28/2022,271,0.17, ,0.04, ,416, ,11.6, ,95.9, ,50.6, ,70.4, ,88, ,20, ,45, ,48.4, ,2.5, ,59.7, ,67.0, 
163,9/29/2022,272,0.15, ,0.03, ,415, ,12.7, ,87.9, ,49.7, ,66.3, ,88, ,32, ,58, ,50.9, ,2.3, ,56.1, ,66.6, 
163,9/30/2022,273,0.15, ,0.03, ,413, ,13.0, ,84.6, ,48.8, ,64.2, ,94, ,32, ,63, ,51.5, ,2.4, ,58.2, ,66.2, 
