249,9/1/2022,244,0.24, ,0, ,605, ,16.5, ,101.5, ,54.2, ,78.8, ,99, ,25, ,49, ,58.0, ,3.7, ,87.7, ,77.0, 
249,9/2/2022,245,0.26, ,0, ,593, ,14.1, ,103.1,Y,61.2, ,82.1,Y,88, ,20, ,38,Y,53.8,Y,4.7, ,113.2, ,77.5, 
249,9/3/2022,246,0.28, ,0, ,589, ,12.9, ,102.9,Y,68.9,Y,84.9,Y,48, ,20, ,31,Y,51.3,Y,5.5, ,131.2, ,77.8, 
249,9/4/2022,247,0.23, ,0, ,585, ,17.5, ,102.5,Y,57.9, ,79.9, ,93, ,24, ,50, ,59.7, ,3.4, ,81.7, ,77.6, 
249,9/5/2022,248,0.24,R,0, ,560, ,19.6, ,108.7,R,62.4, ,84.2,Y,94, ,19, ,49,Y,62.9,Y,3.6, ,86.7, ,77.7, 
249,9/6/2022,249,0.23,R,0, ,565, ,21.0,Y,112.7,R,67.9,Y,88.4,R,99, ,22, ,--,R,--,I,2.7, ,65.5, ,79.3, 
249,9/7/2022,250,0.25,R,0, ,557, ,15.4, ,107.4,Y,67.1,Y,87.3,R,87,H,15,H,--,R,--,I,3.9, ,92.6, ,79.5, 
249,9/8/2022,251,0.26,R,0, ,552, ,15.1, ,108.3,R,72.9,R,--,S,45,H,21,H,--,Q,--,Q,4.8, ,114.9, ,79.1, 
249,9/9/2022,252,0.24, ,0, ,540, ,15.4, ,108.2,R,65.0,Y,85.9,R,70,H,23,H,--,R,--,I,4.4, ,104.5, ,79.3, 
249,9/10/2022,253,0.14, ,0, ,307, ,17.7, ,87.0, ,66.8,Y,75.5, ,73, ,41, ,59, ,60.0, ,4.9, ,118.6, ,78.0, 
249,9/11/2022,254,0.16, ,0, ,324, ,14.2, ,92.2, ,64.5,Y,77.3, ,87, ,21, ,44, ,53.9, ,4.0, ,95.2, ,77.1, 
249,9/12/2022,255,0.21, ,0, ,466, ,11.7, ,94.8, ,61.7, ,76.8, ,79, ,19, ,37, ,48.6, ,5.0, ,120.2, ,76.5, 
249,9/13/2022,256,0.22, ,0, ,531, ,14.0, ,80.5, ,60.7, ,68.6, ,77, ,40, ,59, ,53.5, ,9.5,R,227.1,R,75.5, 
249,9/14/2022,257,0.19, ,0, ,540, ,14.4, ,81.0, ,59.0, ,68.1, ,84, ,38, ,61, ,54.4, ,7.0, ,169.0, ,74.6, 
249,9/15/2022,258,0.18, ,0, ,513, ,14.2, ,79.4, ,57.2, ,67.0, ,87, ,40, ,63, ,53.9, ,6.0, ,143.9, ,74.2, 
249,9/16/2022,259,0.18, ,0, ,535, ,13.8, ,85.2, ,47.8, ,67.0, ,100, ,35, ,61, ,53.2, ,3.7, ,89.7, ,76.1, 
249,9/17/2022,260,0.18, ,0, ,514, ,13.3, ,81.1, ,48.1, ,63.9, ,99, ,34, ,66, ,52.1, ,5.7, ,136.4, ,77.7, 
249,9/18/2022,261,0.11, ,0.04, ,308, ,16.3, ,76.1, ,56.4, ,63.6, ,99, ,50, ,81, ,57.7, ,7.7,Y,183.7,Y,75.4, 
249,9/19/2022,262,0.10, ,0.24, ,346, ,19.0,Y,77.3, ,60.8, ,66.2, ,99, ,58, ,87,Y,62.0,Y,4.9, ,116.9, ,75.4, 
249,9/20/2022,263,0.16, ,0, ,520, ,16.9, ,80.0, ,54.8, ,66.4, ,99, ,47, ,76, ,58.7, ,3.4, ,82.1, ,75.5, 
249,9/21/2022,264,0.16, ,0, ,464, ,14.9, ,81.1, ,57.7, ,67.3, ,92, ,43, ,66, ,55.3, ,3.8, ,91.6, ,75.3, 
249,9/22/2022,265,0.18, ,0, ,525,R,15.1, ,82.4, ,54.7, ,66.5, ,99, ,35, ,68, ,55.6, ,4.6, ,110.4, ,74.2, 
249,9/23/2022,266,0.18, ,0, ,529,R,15.6, ,90.1, ,51.2, ,68.9, ,100, ,31, ,64, ,56.5, ,2.8, ,66.6, ,73.7, 
249,9/24/2022,267,0.19, ,0, ,527,R,15.3, ,93.6, ,50.8, ,71.0, ,100, ,23, ,59, ,56.1, ,3.1, ,74.3, ,73.6, 
249,9/25/2022,268,0.19, ,0, ,497, ,15.9, ,92.5, ,57.4, ,74.3, ,99, ,27, ,55, ,57.0, ,4.2, ,99.9, ,73.9, 
249,9/26/2022,269,0.18, ,0, ,494, ,16.5, ,92.0, ,58.8, ,73.4, ,97, ,34, ,59, ,58.0, ,4.8, ,115.5, ,74.2, 
249,9/27/2022,270,0.17, ,0, ,512,R,14.3, ,89.2, ,57.6, ,70.5, ,86, ,30, ,56, ,54.1, ,4.7, ,112.3, ,73.7, 
249,9/28/2022,271,0.19, ,0, ,495, ,13.6, ,89.5, ,51.5, ,72.1, ,94, ,21, ,51, ,52.7, ,4.9, ,116.6, ,75.1, 
249,9/29/2022,272,0.17, ,0, ,500,R,17.0, ,86.6, ,54.4, ,70.1, ,100, ,39, ,68, ,58.9, ,4.1, ,97.2, ,77.6,Y
249,9/30/2022,273,0.18, ,0, ,500,R,13.7, ,90.4, ,50.5, ,69.9, ,99, ,25, ,55, ,52.9, ,3.7, ,88.2, ,75.1, 
