70,9/1/2022,244,0.23, ,0, ,574, ,15.7, ,99.3, ,55.9, ,77.6, ,89, ,26, ,49, ,56.7, ,3.4, ,82.0, ,76.5, 
70,9/2/2022,245,0.25, ,0, ,568, ,13.8, ,99.7, ,61.5, ,79.9, ,83, ,20, ,40, ,53.2, ,4.5, ,108.7, ,77.4, 
70,9/3/2022,246,0.24, ,0, ,562, ,14.1, ,98.5, ,60.3, ,79.0, ,71, ,24, ,42, ,53.8, ,4.2, ,101.4, ,77.1, 
70,9/4/2022,247,0.22, ,0, ,557, ,16.2, ,99.7, ,59.1, ,79.3, ,85, ,25, ,47, ,57.5, ,3.1, ,74.7, ,77.2, 
70,9/5/2022,248,0.23, ,0, ,539, ,17.3, ,106.0,Y,63.7, ,84.2,Y,81, ,22, ,43,Y,59.4,Y,3.4, ,81.1, ,77.9, 
70,9/6/2022,249,0.24,R,0, ,538, ,18.7, ,109.9,R,70.0,Y,88.5,R,77, ,22, ,--,R,--,I,3.0, ,71.8, ,79.1, 
70,9/7/2022,250,0.25, ,0, ,531, ,14.8, ,104.4,Y,67.2,Y,85.2,R,75, ,15, ,--,R,--,I,3.7, ,89.8, ,79.2, 
70,9/8/2022,251,0.24, ,0, ,526, ,16.0, ,105.2,Y,67.6,Y,86.6,R,63,H,23,H,--,R,--,I,4.1, ,97.6, ,78.8, 
70,9/9/2022,252,0.22, ,0, ,514, ,15.8, ,102.0,Y,66.2,Y,84.1,Y,70,H,24,H,40,Y,56.9,Y,3.7, ,88.2, ,77.7, 
70,9/10/2022,253,0.12, ,0, ,300, ,17.5, ,83.3, ,66.1,Y,74.4, ,74, ,46, ,60, ,59.6, ,4.3, ,103.3, ,76.9, 
70,9/11/2022,254,0.17, ,0, ,392, ,13.7, ,92.0, ,65.0,Y,76.4, ,80, ,26, ,44, ,52.9, ,3.3, ,79.9, ,76.8, 
70,9/12/2022,255,0.21, ,0, ,483, ,12.4, ,91.3, ,64.7,Y,76.4, ,63, ,21, ,40, ,50.3, ,5.3, ,127.0, ,76.8, 
70,9/13/2022,256,0.21, ,0, ,508, ,13.9, ,80.1, ,61.3, ,68.3, ,75, ,40, ,59, ,53.4, ,9.1,R,219.4,R,75.6, 
70,9/14/2022,257,0.18, ,0, ,512, ,14.2, ,80.9, ,57.4, ,67.7, ,83, ,40, ,61, ,53.9, ,5.7, ,136.6, ,74.4, 
70,9/15/2022,258,0.17, ,0, ,496, ,14.0, ,78.9, ,55.5, ,65.9, ,89, ,41, ,64, ,53.5, ,5.1, ,122.8, ,73.6, 
70,9/16/2022,259,0.17, ,0, ,508, ,14.0, ,82.6, ,52.3, ,66.7, ,92, ,38, ,63, ,53.5, ,3.7, ,88.9, ,72.9, 
70,9/17/2022,260,0.18, ,0, ,490, ,12.9, ,80.2, ,51.0, ,64.4, ,89, ,35, ,63, ,51.4, ,6.0, ,143.3, ,72.2, 
70,9/18/2022,261,0.11, ,0.02, ,282, ,14.8, ,77.2, ,55.8, ,64.4, ,88, ,46, ,72, ,55.1, ,6.2, ,148.8, ,71.1, 
70,9/19/2022,262,0.10, ,0.09, ,321, ,17.3, ,77.7, ,60.2, ,66.6, ,94, ,54, ,78, ,59.4, ,4.2, ,101.3, ,70.5, 
70,9/20/2022,263,0.11, ,0, ,369, ,16.1, ,77.0, ,54.8, ,65.7, ,96, ,52, ,75, ,57.4, ,3.0, ,71.6, ,70.3, 
70,9/21/2022,264,0.15, ,0, ,449, ,14.4, ,78.0, ,58.5, ,67.0, ,81, ,46, ,64, ,54.3, ,4.0, ,96.3, ,70.9, 
70,9/22/2022,265,0.17, ,0, ,499, ,14.3, ,81.1, ,53.4, ,66.5, ,92, ,38, ,64, ,54.0, ,4.2, ,100.5, ,70.9, 
70,9/23/2022,266,0.17, ,0, ,503, ,14.7, ,88.1, ,50.7, ,69.3, ,95, ,33, ,60, ,54.9, ,2.7, ,65.2, ,70.5, 
70,9/24/2022,267,0.18, ,0, ,498, ,14.4, ,92.8, ,52.2, ,72.1, ,94, ,23, ,54, ,54.3, ,2.9, ,68.9, ,70.6, 
70,9/25/2022,268,0.17, ,0, ,471, ,15.6, ,90.7, ,56.3, ,72.9, ,85, ,33, ,56, ,56.6, ,3.6, ,86.5, ,70.9, 
70,9/26/2022,269,0.17, ,0, ,470, ,15.6, ,89.7, ,55.7, ,71.0, ,91, ,34, ,60, ,56.6, ,3.9, ,94.5, ,71.0, 
70,9/27/2022,270,0.16, ,0, ,485, ,13.7, ,84.9, ,52.5, ,67.5, ,88, ,36, ,60, ,53.0, ,3.8, ,90.4, ,70.6, 
70,9/28/2022,271,0.17, ,0, ,469, ,13.3, ,87.3, ,49.4, ,69.3, ,90, ,29, ,54, ,52.2, ,3.8, ,91.9, ,69.8, 
70,9/29/2022,272,0.16, ,0, ,470, ,15.8, ,85.5, ,53.9, ,69.2, ,96, ,37, ,65, ,56.8, ,3.5, ,83.5, ,69.8, 
70,9/30/2022,273,0.17, ,0, ,470, ,13.4, ,87.5, ,53.2, ,69.8, ,95, ,26, ,54, ,52.3, ,3.1, ,73.9, ,68.7, 
