204,9/1/2022,244,0.30, ,0, ,593, ,11.2, ,110.6, ,76.2, ,92.3, ,41, ,10, ,22, ,47.5, ,5.3, ,126.6, ,72.9, 
204,9/2/2022,245,0.27, ,0, ,568, ,14.5, ,103.4, ,72.7, ,87.7, ,47, ,21, ,32, ,54.5, ,4.6, ,110.5, ,73.0, 
204,9/3/2022,246,0.25, ,0, ,494, ,15.1, ,106.5, ,74.4, ,89.2, ,48, ,18, ,32, ,55.6, ,4.0, ,95.9, ,73.7, 
204,9/4/2022,247,0.23, ,0.06, ,496, ,18.3, ,108.4, ,73.8, ,86.2, ,72, ,19, ,43, ,61.0, ,4.0, ,95.6, ,74.0, 
204,9/5/2022,248,0.26, ,0, ,559, ,17.0, ,108.2, ,72.0, ,89.3, ,68, ,16, ,36, ,58.9, ,4.4, ,104.6, ,74.5, 
204,9/6/2022,249,0.26, ,0, ,554, ,16.1, ,106.3, ,73.8, ,89.4, ,53, ,19, ,34, ,57.4, ,4.3, ,103.0, ,74.8, 
204,9/7/2022,250,0.27, ,0, ,547, ,15.2, ,103.4, ,74.1, ,87.8, ,56, ,20, ,34, ,55.7, ,4.6, ,111.2, ,74.8, 
204,9/8/2022,251,0.16, ,0, ,328, ,15.2, ,96.3, ,73.7, ,84.1, ,49, ,28, ,38, ,55.7, ,3.8, ,90.3, ,74.5, 
204,9/9/2022,252,0.21, ,0.04, ,388, ,15.9, ,98.2, ,70.3, ,82.7, ,89, ,28, ,42, ,57.0, ,6.1, ,146.1, ,74.0, 
204,9/10/2022,253,0.05, ,0.11, ,190, ,22.4,Y,80.7, ,68.3, ,74.0, ,95, ,59, ,78,Y,66.8,Y,2.6,Y,61.7,Y,74.4, 
204,9/11/2022,254,0.19, ,0.18, ,512, ,21.8,Y,91.7, ,69.6, ,77.3, ,91, ,41, ,68,Y,66.0,Y,3.9, ,94.5, ,74.7, 
204,9/12/2022,255,0.16, ,0.02, ,454, ,20.6,Y,87.6, ,68.6, ,75.3, ,93, ,48, ,69,Y,64.3,Y,3.1, ,74.7, ,74.7, 
204,9/13/2022,256,0.20, ,0, ,513, ,17.7, ,86.4, ,64.6, ,73.5, ,85, ,46, ,63, ,60.0, ,4.7, ,113.2, ,74.1, 
204,9/14/2022,257,0.18, ,0, ,496, ,15.5, ,82.7, ,60.6, ,69.7, ,84, ,40, ,63, ,56.4, ,4.6, ,110.3, ,72.5, 
204,9/15/2022,258,0.19, ,0, ,557, ,14.6, ,83.4, ,57.7, ,68.7, ,82, ,39, ,61, ,54.7, ,3.9, ,94.8, ,71.7, 
204,9/16/2022,259,0.20, ,0, ,556, ,14.2, ,85.5, ,58.3, ,69.9, ,80, ,35, ,57, ,53.9, ,4.2, ,101.9, ,70.8, 
204,9/17/2022,260,0.18, ,0, ,543, ,15.2, ,77.4, ,58.1, ,66.5, ,82, ,46, ,68, ,55.8, ,5.5, ,131.6, ,70.8, 
204,9/18/2022,261,0.17, ,0, ,479, ,14.6, ,77.1, ,58.3, ,67.0, ,85, ,44, ,65, ,54.6, ,6.0, ,144.5, ,70.3, 
204,9/19/2022,262,0.19, ,0, ,552, ,13.7, ,82.0, ,54.0, ,66.4, ,87, ,31, ,62, ,52.9, ,4.2, ,101.0, ,69.1, 
204,9/20/2022,263,0.11, ,0, ,348, ,15.2, ,79.9, ,57.8, ,67.1, ,87, ,47, ,67, ,55.9, ,3.7, ,88.0, ,69.4, 
204,9/21/2022,264,0.19, ,0, ,554, ,11.9, ,82.7, ,53.2, ,66.2, ,90, ,26, ,54, ,49.2, ,3.8, ,90.6, ,68.6, 
204,9/22/2022,265,0.21, ,0, ,562,R,9.1, ,91.1, ,54.9, ,71.2, ,65, ,12, ,35, ,42.2, ,4.4, ,106.6, ,68.2, 
204,9/23/2022,266,0.23, ,0, ,541, ,10.0, ,92.9, ,55.7, ,75.1, ,48, ,21, ,34, ,44.4, ,5.2, ,125.7, ,67.9, 
204,9/24/2022,267,0.21, ,0, ,516, ,10.6, ,95.3, ,64.3, ,78.3, ,47, ,21, ,32, ,46.0, ,4.2, ,100.8, ,68.8, 
204,9/25/2022,268,0.20, ,0, ,516, ,11.4, ,98.1, ,64.6, ,79.4, ,47, ,22, ,33, ,48.1, ,3.5, ,84.5, ,69.5, 
204,9/26/2022,269,0.21, ,0, ,512, ,12.3, ,100.5, ,66.3, ,81.6, ,50, ,20, ,33, ,50.1, ,3.8, ,91.4, ,69.7, 
204,9/27/2022,270,0.21, ,0, ,482, ,11.8, ,103.2, ,68.6, ,82.9, ,44, ,12, ,31, ,48.8, ,4.4, ,105.3, ,70.3, 
204,9/28/2022,271,0.22, ,0, ,506, ,10.9, ,101.6, ,68.9, ,82.7, ,49, ,15, ,29, ,46.7, ,4.4, ,106.7, ,70.3, 
204,9/29/2022,272,0.21, ,0, ,501, ,11.9, ,95.7, ,63.8, ,77.1, ,60, ,21, ,38, ,49.2, ,4.5, ,107.1, ,70.3, 
204,9/30/2022,273,0.18, ,0, ,501, ,14.3, ,84.0, ,59.1, ,69.7, ,86, ,40, ,58, ,54.1, ,5.1, ,122.5, ,69.5, 
