198,9/1/2022,244,0.21, ,0, ,584, ,19.9, ,90.5, ,60.6, ,73.7, ,100, ,40, ,70, ,63.4, ,2.5,Y,60.8,Y,75.7, 
198,9/2/2022,245,0.23, ,0, ,585, ,19.5, ,91.7, ,60.1, ,75.6, ,100, ,41, ,64, ,62.7, ,3.5, ,84.6, ,76.0, 
198,9/3/2022,246,0.23, ,0, ,565, ,19.9, ,94.5, ,63.1, ,79.1,Y,99, ,34, ,59,Y,63.4,Y,3.4, ,82.0, ,76.9, 
198,9/4/2022,247,0.22,R,0, ,567, ,19.1, ,--,S,67.9, ,85.4,R,88,H,28,H,--,R,--,I,3.5, ,84.3, ,78.0, 
198,9/5/2022,248,0.22,R,0, ,572, ,23.5,Y,96.0,Y,66.2, ,80.3,Y,100, ,43, ,67,Y,68.2,Y,2.8, ,66.4, ,79.3, 
198,9/6/2022,249,0.20, ,0, ,568, ,25.3,R,93.3, ,64.8, ,76.9, ,100, ,48, ,--,R,--,I,2.8, ,68.2, ,79.3, 
198,9/7/2022,250,0.21, ,0, ,560, ,23.7,Y,95.0,Y,64.5, ,76.6, ,100, ,42, ,76,Y,68.4,Y,2.8, ,67.8, ,79.1, 
198,9/8/2022,251,0.12, ,0, ,358, ,24.2,R,93.9,Y,63.8, ,76.6, ,100, ,50, ,--,R,--,I,2.3,Y,55.3,Y,78.4, 
198,9/9/2022,252,0.17,R,0, ,398, ,22.1,Y,101.5,R,70.2,Y,82.9,Y,100,H,32,H,58,Y,66.4,Y,3.4, ,81.0, ,78.4, 
198,9/10/2022,253,0.06, ,0, ,224, ,28.7,R,86.2, ,69.7,Y,75.8, ,100, ,68, ,--,R,--,I,2.1,Y,49.7,Y,78.8, 
198,9/11/2022,254,0.17,R,0, ,497, ,28.9,R,87.9, ,70.3,Y,77.8,Y,100, ,64, ,--,R,--,I,3.4, ,82.0, ,79.1, 
198,9/12/2022,255,0.15, ,0, ,457, ,25.8,R,86.6, ,65.4,Y,73.9, ,100, ,65, ,--,R,--,I,3.0, ,71.4, ,79.3,Y
198,9/13/2022,256,0.18, ,0, ,537, ,21.8,Y,81.2, ,58.4, ,70.1, ,100, ,59, ,87,Y,65.9,Y,2.9, ,69.2, ,78.1, 
198,9/14/2022,257,0.18, ,0, ,564, ,19.5, ,79.0, ,53.9, ,66.8, ,100, ,62, ,87, ,62.7, ,2.8, ,68.1, ,76.4, 
198,9/15/2022,258,0.17, ,0, ,548, ,18.9, ,79.1, ,54.3, ,66.4, ,100, ,61, ,85, ,61.9, ,3.1, ,75.4, ,75.5, 
198,9/16/2022,259,0.17, ,0, ,549, ,18.8, ,80.0, ,53.2, ,66.0, ,100, ,62, ,86, ,61.7, ,3.0, ,72.2, ,74.9, 
198,9/17/2022,260,0.16, ,0, ,520, ,19.5, ,78.2, ,53.3, ,65.6, ,100, ,72, ,91, ,62.7, ,3.0, ,71.9, ,74.5, 
198,9/18/2022,261,0.15, ,0, ,489, ,18.9, ,77.0, ,55.9, ,65.7, ,100, ,65, ,87, ,61.8, ,2.9, ,70.1, ,74.5, 
198,9/19/2022,262,0.17, ,0, ,532, ,18.7, ,79.9, ,53.9, ,66.3, ,100, ,56, ,85, ,61.6, ,3.1, ,73.3, ,74.0, 
198,9/20/2022,263,0.13, ,0, ,455, ,21.0,Y,78.8, ,54.8, ,66.8, ,100, ,73, ,93,Y,64.8,Y,3.4, ,81.6, ,74.5, 
198,9/21/2022,264,0.17, ,0, ,538, ,16.5, ,79.6, ,51.6, ,64.8, ,100, ,43, ,79, ,58.0, ,3.5, ,82.8, ,73.8, 
198,9/22/2022,265,0.18, ,0, ,544, ,16.0, ,85.6, ,52.9, ,66.8, ,100, ,30, ,71, ,57.3, ,3.9, ,94.0, ,73.1, 
198,9/23/2022,266,0.18, ,0, ,534, ,15.1, ,86.1, ,53.5, ,68.7, ,100, ,31, ,63, ,55.6, ,3.1, ,74.0, ,72.2, 
198,9/24/2022,267,0.17, ,0, ,505, ,18.2, ,82.2, ,52.8, ,66.8, ,100, ,46, ,81, ,60.8, ,2.9, ,68.8, ,72.1, 
198,9/25/2022,268,0.16, ,0, ,509, ,19.6, ,81.4, ,55.1, ,66.8, ,100, ,59, ,87, ,63.0, ,2.7, ,65.4, ,72.5, 
198,9/26/2022,269,0.16, ,0, ,511, ,19.4, ,82.8, ,53.8, ,67.6, ,100, ,54, ,84, ,62.7, ,2.4, ,58.3, ,72.7, 
198,9/27/2022,270,0.16,R,0, ,483, ,20.5, ,85.8, ,58.8, ,70.0, ,100, ,52, ,82, ,64.2, ,2.5, ,60.6, ,73.4, 
198,9/28/2022,271,0.17, ,0, ,508, ,18.8, ,86.3, ,56.2, ,69.3, ,100, ,44, ,77, ,61.8, ,2.8, ,67.1, ,72.9, 
198,9/29/2022,272,0.15, ,0, ,500, ,18.8, ,79.5, ,54.3, ,65.6, ,100, ,64, ,87, ,61.7, ,2.7, ,65.8, ,72.5, 
198,9/30/2022,273,0.14, ,0, ,474, ,19.3, ,78.7, ,55.0, ,64.7, ,100, ,70, ,93, ,62.5, ,2.8, ,67.9, ,72.1, 
