217,9/1/2022,244,0.24,R,0.06, ,593, ,17.8, ,99.7, ,67.9, ,82.3,Y,81, ,26, ,47,Y,60.1,Y,2.9, ,70.4, ,78.3, 
217,9/2/2022,245,0.23, ,0, ,565, ,19.2, ,97.1, ,66.2, ,80.7,Y,80, ,36, ,54,Y,62.4,Y,3.2, ,75.8, ,79.0, 
217,9/3/2022,246,0.23, ,0.05, ,525, ,18.7, ,102.6,Y,70.2,Y,83.7,Y,73, ,29, ,48,Y,61.7,Y,3.2, ,77.7, ,79.5, 
217,9/4/2022,247,0.26,R,0.06, ,579, ,17.6, ,111.3,R,73.5,Y,88.6,R,62, ,22, ,--,R,--,I,3.6, ,86.4, ,80.3,Y
217,9/5/2022,248,0.23, ,0.06, ,561, ,20.3, ,100.8,Y,71.2,Y,84.2,Y,75, ,34, ,51,Y,64.0,Y,3.3, ,78.6, ,81.0,Y
217,9/6/2022,249,0.22, ,0.04, ,556, ,21.8,Y,97.6, ,67.7, ,80.7,Y,89, ,39, ,61,Y,66.0,Y,3.0, ,71.2, ,81.3,Y
217,9/7/2022,250,0.22, ,0.03, ,551, ,20.4, ,99.9, ,68.1, ,81.0,Y,89, ,31, ,57,Y,64.1,Y,3.1, ,74.8, ,81.4,Y
217,9/8/2022,251,0.14, ,0, ,337, ,19.0, ,96.6, ,67.7, ,80.9,Y,78, ,36, ,53,Y,62.1,Y,3.0, ,71.4, ,81.3,Y
217,9/9/2022,252,0.17,R,0.02, ,381, ,18.8, ,104.7,Y,71.0,Y,87.1,R,97,H,26,H,--,R,--,I,3.6, ,85.6, ,80.8,Y
217,9/10/2022,253,0.07, ,0.05, ,222, ,23.5,Y,85.4, ,68.9, ,75.7, ,99, ,54, ,78,Y,68.1,Y,2.4,Y,56.9,Y,81.2,Y
217,9/11/2022,254,0.19, ,0.04, ,519, ,23.6,Y,89.1, ,70.6,Y,77.5, ,90, ,55, ,73,Y,68.2,Y,3.5, ,83.3, ,80.3,Y
217,9/12/2022,255,0.17, ,0.05, ,464, ,21.2,Y,87.4, ,66.1, ,74.5, ,94, ,51, ,73,Y,65.2,Y,3.3, ,79.9, ,80.6,Y
217,9/13/2022,256,0.19,R,0.06, ,531, ,18.5, ,85.7, ,62.0, ,72.0, ,96, ,41, ,69, ,61.2, ,3.1, ,74.8, ,80.2,Y
217,9/14/2022,257,0.18, ,0.04, ,554, ,17.2, ,82.9, ,58.2, ,68.1, ,96, ,50, ,73, ,59.2, ,3.4, ,81.6, ,79.8,Y
217,9/15/2022,258,0.17, ,0.05, ,513, ,16.6, ,80.6, ,56.9, ,66.8, ,95, ,51, ,74, ,58.2, ,3.4, ,81.4, ,79.0, 
217,9/16/2022,259,0.18, ,0.05, ,543, ,16.2, ,82.6, ,57.0, ,67.4, ,96, ,48, ,71, ,57.6, ,3.3, ,79.4, ,78.2, 
217,9/17/2022,260,0.15, ,0.05, ,462, ,16.7, ,80.7, ,56.1, ,66.1, ,96, ,54, ,76, ,58.3, ,3.4, ,81.1, ,77.7, 
217,9/18/2022,261,0.16, ,0.04, ,496, ,16.4, ,79.3, ,56.7, ,66.4, ,95, ,52, ,74, ,57.9, ,3.3, ,80.2, ,77.1, 
217,9/19/2022,262,0.17, ,0.06, ,538, ,16.2, ,81.2, ,54.4, ,66.2, ,97, ,45, ,74, ,57.6, ,3.2, ,77.7, ,76.7, 
217,9/20/2022,263,0.15, ,0.03, ,466, ,17.4, ,81.2, ,57.9, ,67.4, ,94, ,56, ,76, ,59.5, ,3.6, ,87.0, ,76.5, 
217,9/21/2022,264,0.18, ,0.00, ,540, ,15.2, ,80.4, ,56.7, ,65.9, ,95, ,36, ,70, ,55.9, ,3.6, ,87.5, ,76.3, 
217,9/22/2022,265,0.19, ,0, ,547, ,13.0, ,88.9, ,53.8, ,69.0, ,94, ,23, ,54, ,51.6, ,3.3, ,78.4, ,76.1, 
217,9/23/2022,266,0.19, ,0.09, ,540, ,13.7, ,90.3, ,56.3, ,71.5, ,85, ,29, ,52, ,52.9, ,3.4, ,80.9, ,76.4, 
217,9/24/2022,267,0.19, ,0.06, ,510, ,14.4, ,89.6, ,59.1, ,71.6, ,89, ,29, ,54, ,54.2, ,3.2, ,76.0, ,76.8, 
217,9/25/2022,268,0.18, ,0.02, ,508, ,16.4, ,89.1, ,57.3, ,70.7, ,95, ,30, ,64, ,57.9, ,2.9, ,68.6, ,76.9, 
217,9/26/2022,269,0.18, ,0.04, ,511, ,16.5, ,91.4, ,58.7, ,72.6, ,90, ,31, ,60, ,58.1, ,2.8, ,67.6, ,76.9, 
217,9/27/2022,270,0.18, ,0.05, ,517, ,17.4, ,92.6, ,60.5, ,75.4, ,93, ,35, ,58, ,59.5, ,2.9, ,68.7, ,77.3, 
217,9/28/2022,271,0.18, ,0.03, ,504, ,17.1, ,93.6, ,61.7, ,75.2, ,89, ,34, ,57, ,59.1, ,3.0, ,72.6, ,77.7, 
217,9/29/2022,272,0.17, ,0.05, ,498, ,16.7, ,87.4, ,56.9, ,70.2, ,95, ,43, ,66, ,58.4, ,3.0, ,71.0, ,77.9, 
217,9/30/2022,273,0.15, ,0.07, ,484, ,17.2, ,82.8, ,54.3, ,65.4, ,100, ,52, ,81, ,59.3, ,2.9, ,68.9, ,77.5, 
