171,9/1/2022,244,0.18, ,0, ,534, ,15.4, ,85.4, ,54.4, ,67.4, ,92, ,40, ,67, ,56.2, ,2.8, ,66.7, ,70.4, 
171,9/2/2022,245,0.17, ,0, ,530, ,15.8, ,77.9, ,56.9, ,64.8, ,92, ,52, ,75, ,56.8, ,3.4, ,81.9, ,70.8, 
171,9/3/2022,246,0.18, ,0, ,526, ,15.7, ,85.1, ,56.4, ,67.7, ,92, ,41, ,68, ,56.7, ,2.8, ,66.3, ,70.6, 
171,9/4/2022,247,0.20, ,0, ,517, ,15.6, ,94.9,Y,55.3, ,73.2,Y,89, ,27, ,56,Y,56.5,Y,2.1, ,50.4, ,70.4, 
171,9/5/2022,248,0.21, ,0, ,505, ,16.3, ,101.0,Y,61.3, ,79.5,R,84,H,21,H,--,R,--,I,2.3, ,54.7, ,71.2, 
171,9/6/2022,249,0.22,R,0.01, ,505, ,16.5, ,105.9,R,68.0,R,--,S,88,H,16,H,--,Q,--,Q,2.7, ,65.7, ,72.2, 
171,9/7/2022,250,0.21, ,0, ,501, ,17.0, ,97.5,Y,64.2,Y,78.4,R,83,H,20,H,--,R,--,I,2.5, ,60.6, ,72.6, 
171,9/8/2022,251,0.21,R,0, ,496, ,16.8, ,100.8,Y,63.7,Y,--,S,83, ,17, ,--,Q,--,Q,2.3, ,55.1, ,72.8,Y
171,9/9/2022,252,0.19, ,0, ,495, ,16.0, ,87.0, ,60.0, ,71.4, ,83, ,37, ,61, ,57.2, ,3.0, ,71.9, ,72.7,Y
171,9/10/2022,253,0.12, ,0, ,336, ,17.8,Y,80.9, ,63.0,Y,70.0, ,83, ,56, ,71,Y,60.1,Y,3.6, ,86.7, ,72.2, 
171,9/11/2022,254,0.12,R,0, ,314, ,16.9, ,83.0, ,65.0,Y,71.3, ,84, ,35, ,65, ,58.7, ,3.3, ,79.8, ,72.2, 
171,9/12/2022,255,0.13, ,0, ,404, ,17.0, ,71.4, ,61.8, ,65.9, ,85, ,67, ,78, ,58.8, ,4.1, ,99.3, ,72.0, 
171,9/13/2022,256,0.16, ,0, ,498, ,15.4, ,70.9, ,61.1, ,64.5, ,84, ,61, ,74, ,56.2, ,4.5, ,108.8, ,71.5, 
171,9/14/2022,257,0.15, ,0, ,466, ,15.9, ,75.0, ,61.2, ,66.3, ,85, ,53, ,72, ,57.1, ,4.1, ,99.2, ,71.1, 
171,9/15/2022,258,0.15, ,0, ,470, ,15.4, ,69.0, ,57.9, ,63.4, ,93, ,62, ,77, ,56.2, ,4.1, ,97.7, ,70.6, 
171,9/16/2022,259,0.16, ,0, ,478, ,14.5, ,75.9, ,56.9, ,64.3, ,82, ,55, ,70, ,54.5, ,3.7, ,88.5, ,70.4, 
171,9/17/2022,260,0.14, ,0, ,458, ,13.9, ,69.7, ,53.1, ,61.8, ,91, ,59, ,74, ,53.3, ,3.4, ,81.1, ,69.4, 
171,9/18/2022,261,0.07, ,0.41, ,217, ,15.7, ,70.9, ,60.8, ,64.4, ,94, ,58, ,76, ,56.6, ,4.5, ,108.3, ,68.6, 
171,9/19/2022,262,0.14, ,0.00, ,425, ,15.4, ,77.4, ,55.8, ,65.3, ,97, ,48, ,72, ,56.1, ,2.9, ,70.5, ,68.2, 
171,9/20/2022,263,0.14, ,0, ,418, ,13.9, ,76.9, ,53.0, ,64.8, ,94, ,43, ,66, ,53.3, ,3.0, ,72.7, ,68.1, 
171,9/21/2022,264,0.13, ,0.02, ,410, ,15.7, ,74.3, ,58.6, ,65.1, ,90, ,55, ,74, ,56.8, ,3.0, ,72.6, ,68.6, 
171,9/22/2022,265,0.15, ,0, ,457, ,15.8, ,78.7, ,54.0, ,65.2, ,95, ,48, ,75, ,56.9, ,2.8, ,68.2, ,68.2, 
171,9/23/2022,266,0.16, ,0, ,459, ,15.4, ,85.6, ,53.0, ,67.7, ,94, ,36, ,67, ,56.2, ,2.3, ,56.3, ,67.8, 
171,9/24/2022,267,0.16, ,0, ,462, ,15.4, ,87.1, ,53.7, ,68.9, ,94, ,33, ,64, ,56.1, ,2.9, ,68.5, ,67.8, 
171,9/25/2022,268,0.13, ,0, ,418, ,16.1, ,75.4, ,57.5, ,64.0, ,93, ,57, ,79, ,57.4, ,3.4, ,81.4, ,68.1, 
171,9/26/2022,269,0.13, ,0, ,433, ,15.2, ,73.4, ,58.2, ,62.7, ,88, ,58, ,78, ,55.9, ,4.0, ,95.7, ,68.5, 
171,9/27/2022,270,0.12, ,0, ,408, ,14.5, ,70.6, ,57.4, ,62.0, ,89, ,59, ,76, ,54.5, ,3.3, ,79.8, ,68.5, 
171,9/28/2022,271,0.13, ,0, ,448, ,16.2, ,74.0, ,56.7, ,64.1, ,92, ,54, ,79, ,57.5, ,2.9, ,69.6, ,68.0, 
171,9/29/2022,272,0.14, ,0, ,430, ,16.0, ,80.3, ,54.9, ,66.0, ,95, ,48, ,73, ,57.2, ,2.6, ,62.0, ,68.0, 
171,9/30/2022,273,0.15, ,0, ,430, ,14.6, ,85.3, ,53.5, ,66.7, ,93, ,30, ,65, ,54.7, ,3.0, ,72.1, ,67.4, 
