191,9/1/2022,244,0.23, ,0, ,579, ,11.7, ,102.7, ,54.4, ,77.3, ,81, ,14, ,37, ,48.8, ,2.8, ,67.8, ,73.7, 
191,9/2/2022,245,0.22, ,0.02, ,572, ,13.2, ,96.3, ,58.1, ,73.3, ,93, ,12, ,47, ,52.0, ,3.8, ,90.6, ,74.1, 
191,9/3/2022,246,0.24, ,0, ,564, ,11.9, ,96.1, ,57.5, ,76.0, ,82, ,14, ,39, ,49.2, ,3.6, ,86.7, ,73.7, 
191,9/4/2022,247,0.24, ,0.02, ,558, ,10.9, ,102.1, ,54.2, ,79.3, ,96, ,9, ,32, ,46.8, ,2.6, ,62.2, ,73.9, 
191,9/5/2022,248,0.25, ,0.02, ,544, ,11.1, ,109.2,Y,56.9, ,85.9,Y,89, ,11, ,26,Y,47.4,Y,3.0, ,70.9, ,75.0, 
191,9/6/2022,249,0.26,R,0.01, ,535, ,12.9, ,111.2,Y,62.2, ,87.2,R,77, ,13, ,--,R,--,I,3.2, ,77.1, ,76.2, 
191,9/7/2022,250,0.25, ,0.02, ,529, ,11.2, ,103.1, ,63.4,Y,84.0,Y,83, ,7, ,28,Y,47.4,Y,3.1, ,73.4, ,76.6,Y
191,9/8/2022,251,0.26, ,0, ,525, ,9.7, ,108.0,Y,64.9,Y,86.6,R,46, ,11, ,--,R,--,I,3.1, ,73.6, ,76.4,Y
191,9/9/2022,252,0.22, ,0.02, ,522, ,12.3, ,104.2, ,61.4, ,81.3,Y,81, ,11, ,34,Y,50.1,Y,2.5, ,59.6, ,76.5,Y
191,9/10/2022,253,0.14, ,0.03, ,340, ,16.3, ,82.6, ,60.4, ,72.6, ,91, ,34, ,59, ,57.7, ,4.1, ,97.2, ,75.7, 
191,9/11/2022,254,0.13, ,0.02, ,264, ,12.6, ,87.6, ,62.0, ,75.2, ,96, ,18, ,42, ,50.8, ,3.5, ,84.0, ,75.0, 
191,9/12/2022,255,0.18, ,0, ,480, ,14.4, ,87.1, ,60.9, ,70.6, ,92, ,21, ,56, ,54.2, ,3.7, ,88.9, ,74.3, 
191,9/13/2022,256,0.17, ,0.01, ,510, ,14.1, ,72.6, ,58.9, ,64.4, ,90, ,49, ,68, ,53.7, ,5.9,Y,141.7,Y,73.4, 
191,9/14/2022,257,0.16, ,0, ,450, ,14.1, ,74.8, ,59.3, ,65.7, ,83, ,45, ,65, ,53.7, ,5.8,Y,138.8,Y,71.6, 
191,9/15/2022,258,0.16, ,0, ,502, ,14.1, ,71.9, ,54.4, ,63.1, ,95, ,49, ,71, ,53.6, ,4.3, ,102.5, ,70.4, 
191,9/16/2022,259,0.17, ,0.02, ,497, ,13.7, ,81.3, ,51.4, ,64.0, ,99, ,38, ,67, ,53.0, ,2.9, ,70.4, ,69.9, 
191,9/17/2022,260,0.16, ,0.02, ,469, ,12.9, ,71.6, ,49.6, ,60.9, ,98, ,48, ,70, ,51.3, ,4.6, ,109.4, ,69.2, 
191,9/18/2022,261,0.08, ,0.42, ,223, ,15.0, ,71.1, ,60.8, ,64.0, ,94, ,55, ,74, ,55.4, ,6.0,Y,144.3,Y,68.6, 
191,9/19/2022,262,0.11, ,0.04, ,349, ,15.5, ,77.7, ,54.8, ,64.1, ,100, ,49, ,76, ,56.3, ,3.0, ,70.9, ,68.4, 
191,9/20/2022,263,0.12, ,0.02, ,355, ,13.5, ,76.9, ,52.4, ,63.3, ,100, ,46, ,68, ,52.5, ,3.1, ,73.7, ,68.3, 
191,9/21/2022,264,0.11, ,0, ,329, ,13.7, ,74.6, ,55.9, ,64.7, ,90, ,45, ,66, ,53.0, ,3.9, ,94.7, ,68.3, 
191,9/22/2022,265,0.16, ,0.02, ,477, ,13.4, ,81.6, ,50.1, ,65.0, ,99, ,35, ,64, ,52.3, ,2.7, ,64.8, ,67.8, 
191,9/23/2022,266,0.17, ,0, ,479, ,13.2, ,89.1, ,50.6, ,69.0, ,100, ,26, ,55, ,51.9, ,2.2, ,53.8, ,68.3, 
191,9/24/2022,267,0.18, ,0.01, ,467, ,12.5, ,94.4, ,50.7, ,71.9, ,98, ,18, ,47, ,50.4, ,2.5, ,60.0, ,68.9, 
191,9/25/2022,268,0.16, ,0.02, ,459, ,15.2, ,87.8, ,54.7, ,68.4, ,99, ,35, ,64, ,55.9, ,2.5, ,60.7, ,69.6, 
191,9/26/2022,269,0.15, ,0.00, ,457, ,14.9, ,86.3, ,54.4, ,65.7, ,100, ,36, ,69, ,55.3, ,2.7, ,64.7, ,70.0, 
191,9/27/2022,270,0.15, ,0.03, ,468, ,13.4, ,81.1, ,48.3, ,62.9, ,100, ,36, ,68, ,52.3, ,2.6, ,62.0, ,69.3, 
191,9/28/2022,271,0.16, ,0.02, ,461, ,13.6, ,82.9, ,49.7, ,65.4, ,100, ,20, ,64, ,52.8, ,3.6, ,86.1, ,68.7, 
191,9/29/2022,272,0.16, ,0, ,450, ,15.0, ,85.7, ,53.1, ,67.9, ,100, ,36, ,64, ,55.5, ,2.8, ,66.5, ,68.7, 
191,9/30/2022,273,0.17, ,0.02, ,452, ,12.2, ,91.0, ,51.9, ,70.1, ,99, ,18, ,48, ,49.7, ,2.8, ,66.2, ,68.9, 
