250,9/1/2022,244,0.26, ,0, ,596, ,9.2, ,108.5,Y,58.3, ,83.7,Y,65, ,8, ,23,Y,42.3,Y,3.9, ,93.7, ,74.5, 
250,9/2/2022,245,0.30, ,0, ,598,R,9.1, ,108.0,Y,59.9, ,85.7,Y,64, ,7, ,22,Y,42.0,Y,5.5, ,131.9, ,75.1, 
250,9/3/2022,246,0.26, ,0, ,585, ,9.6, ,105.2,Y,59.6, ,82.5, ,61, ,9, ,25, ,43.5, ,4.5, ,109.1, ,73.9, 
250,9/4/2022,247,0.25, ,0, ,568, ,9.8, ,109.6,Y,61.0, ,84.7,Y,59, ,9, ,24,Y,44.0,Y,3.8, ,92.3, ,74.3, 
250,9/5/2022,248,0.27,R,0, ,549, ,10.2, ,--,S,65.7, ,90.0,R,53,H,7,H,--,R,--,I,4.4, ,106.5, ,74.9, 
250,9/6/2022,249,0.27,R,0, ,542, ,11.5, ,--,S,68.5,Y,--,S,53,H,8,H,--,Q,--,Q,4.0, ,96.6, ,75.8, 
250,9/7/2022,250,0.29,R,0, ,515, ,13.0, ,111.2,Y,68.6,Y,89.9,R,55, ,11, ,--,R,--,I,5.3, ,126.4, ,76.8, 
250,9/8/2022,251,0.26,R,0, ,533, ,12.7, ,112.8,R,68.6,Y,90.5,R,60,H,11,H,--,R,--,I,4.5, ,107.8, ,77.7, 
250,9/9/2022,252,0.25,R,0, ,489, ,10.3, ,111.0,Y,67.4,Y,89.3,R,58,H,8,H,--,R,--,I,5.7, ,137.4, ,76.4, 
250,9/10/2022,253,0.24, ,0, ,439, ,11.3, ,96.7, ,62.4, ,79.9, ,63, ,12, ,32, ,47.8, ,5.6, ,134.5, ,74.1, 
250,9/11/2022,254,0.14, ,0, ,297, ,12.0, ,92.7, ,66.9,Y,78.5, ,63, ,19, ,36, ,49.4, ,2.6, ,62.8, ,73.4, 
250,9/12/2022,255,0.14, ,0, ,350, ,12.9, ,91.3, ,68.3,Y,82.6,Y,60, ,24, ,34,Y,51.3,Y,5.4, ,130.7, ,73.5, 
250,9/13/2022,256,0.23, ,0, ,517, ,13.4, ,88.3, ,60.7, ,72.2, ,76, ,26, ,50, ,52.4, ,9.2,R,220.6,R,71.7, 
250,9/14/2022,257,0.19, ,0, ,499, ,12.5, ,81.6, ,52.1, ,67.1, ,86, ,32, ,55, ,50.5, ,5.5, ,132.1, ,69.4, 
250,9/15/2022,258,0.17, ,0, ,507, ,12.6, ,83.6, ,51.6, ,67.3, ,90, ,31, ,55, ,50.6, ,3.6, ,85.3, ,68.5, 
250,9/16/2022,259,0.19, ,0, ,503, ,12.7, ,86.2, ,51.5, ,69.7, ,89, ,29, ,51, ,50.8, ,4.3, ,102.7, ,68.6, 
250,9/17/2022,260,0.20, ,0, ,416, ,11.6, ,82.3, ,54.2, ,68.0, ,82, ,27, ,50, ,48.5, ,7.6, ,183.0, ,68.7, 
250,9/18/2022,261,0.04, ,0.79, ,155, ,16.2, ,68.8,Y,57.1, ,61.7, ,97, ,59, ,86, ,57.5, ,6.6, ,158.8, ,66.8, 
250,9/19/2022,262,0.09, ,0.45, ,306, ,17.2, ,73.5, ,56.5, ,63.7, ,99, ,60, ,85, ,59.2, ,5.8, ,139.1, ,65.6, 
250,9/20/2022,263,0.11, ,0.00, ,387, ,16.4, ,76.7, ,55.3, ,64.1, ,99, ,54, ,80, ,57.9, ,3.1, ,75.0, ,66.4, 
250,9/21/2022,264,0.13, ,0.02, ,386, ,16.4, ,78.6, ,56.5, ,64.7, ,99, ,44, ,79, ,57.9, ,4.8, ,115.3, ,67.1, 
250,9/22/2022,265,0.18, ,0.00, ,514,R,14.0, ,84.0, ,52.7, ,67.0, ,99, ,28, ,62, ,53.5, ,5.2, ,124.4, ,66.9, 
250,9/23/2022,266,0.18, ,0, ,513,R,13.6, ,94.5, ,53.5, ,70.8, ,92, ,22, ,53, ,52.7, ,3.8, ,90.8, ,66.8, 
250,9/24/2022,267,0.18, ,0, ,516,R,12.5, ,98.2, ,53.2, ,73.7, ,91, ,14, ,44, ,50.4, ,3.1, ,73.3, ,67.3, 
250,9/25/2022,268,0.18, ,0, ,499,R,11.8, ,100.4, ,52.2, ,75.4, ,84, ,13, ,39, ,48.8, ,3.0, ,72.6, ,67.6, 
250,9/26/2022,269,0.18, ,0, ,490, ,14.8, ,96.1, ,58.1, ,75.9, ,89, ,22, ,48, ,55.0, ,3.5, ,84.1, ,68.6, 
250,9/27/2022,270,0.17, ,0, ,501,R,13.2, ,88.2, ,50.3, ,69.4, ,96, ,27, ,54, ,51.9, ,4.0, ,97.2, ,68.7, 
250,9/28/2022,271,0.17, ,0, ,480, ,13.6, ,88.1, ,49.6, ,69.2, ,95, ,27, ,56, ,52.7, ,4.1, ,97.6, ,68.1, 
250,9/29/2022,272,0.19, ,0, ,481,R,11.5, ,89.9, ,55.0, ,70.4, ,87, ,18, ,45, ,48.2, ,4.8, ,115.6, ,68.1, 
250,9/30/2022,273,0.22, ,0, ,485,R,9.7, ,93.5, ,54.4, ,73.1, ,67, ,15, ,35, ,43.6, ,5.7, ,137.9, ,66.9, 
