5,9/1/2022,244,0.25, ,0, ,575, ,15.2, ,103.4, ,68.3, ,85.3, ,69, ,17, ,37, ,55.8, ,3.4, ,81.7, ,82.1, 
5,9/2/2022,245,0.26, ,0, ,571, ,16.5, ,106.7,Y,70.3, ,87.3, ,65, ,15, ,37, ,58.1, ,3.3, ,80.3, ,82.5, 
5,9/3/2022,246,0.26, ,0, ,580, ,12.7, ,102.8, ,68.0, ,85.0, ,66, ,13, ,31, ,51.0, ,3.7, ,88.4, ,82.4, 
5,9/4/2022,247,0.25, ,0, ,563, ,15.4, ,105.5, ,67.6, ,86.8, ,65, ,17, ,35, ,56.1, ,3.6, ,85.7, ,82.3, 
5,9/5/2022,248,0.27, ,0, ,556, ,16.8, ,108.6,Y,71.4,Y,89.7,Y,67, ,14, ,35,Y,58.5,Y,4.1, ,99.5, ,82.7, 
5,9/6/2022,249,0.29,R,0, ,555, ,15.9, ,112.3,R,71.0,Y,91.7,Y,61, ,15, ,31,Y,57.1,Y,4.9,Y,117.4,Y,82.9, 
5,9/7/2022,250,0.27,R,0, ,549, ,16.2, ,111.1,Y,75.7,Y,91.7,Y,55, ,15, ,32,Y,57.6,Y,3.9, ,94.3, ,83.3, 
5,9/8/2022,251,0.24, ,0, ,495, ,16.4, ,106.2,Y,74.0,Y,88.9,Y,57, ,17, ,35,Y,57.9,Y,3.8, ,92.1, ,83.3, 
5,9/9/2022,252,0.19, ,0, ,366, ,16.2, ,105.0, ,72.1,Y,88.8,Y,64, ,20, ,35,Y,57.6,Y,4.0, ,94.9, ,83.0, 
5,9/10/2022,253,0.19, ,0, ,375, ,21.9,Y,98.0, ,74.8,R,84.3, ,76, ,32, ,54,Y,66.1,Y,5.9,R,141.8,R,83.3, 
5,9/11/2022,254,0.23, ,0, ,538, ,20, ,95.7, ,71.0,Y,82.4, ,80, ,32, ,53, ,63.5, ,5.0,Y,121.0,Y,83.2, 
5,9/12/2022,255,0.19, ,0, ,451, ,17.5, ,94.5, ,67.5,Y,81.6, ,88, ,28, ,47, ,59.6, ,3.7, ,88.7, ,82.9,Y
5,9/13/2022,256,0.23, ,0, ,497, ,11.4, ,92.3, ,68.2,Y,78.5, ,53, ,18, ,34, ,48.1, ,5.0,Y,119.6,Y,82.3, 
5,9/14/2022,257,0.20, ,0, ,558, ,12.8, ,83.2, ,57.3, ,70.0, ,73, ,32, ,51, ,51.0, ,4.7, ,111.8, ,80.7, 
5,9/15/2022,258,0.19, ,0, ,543, ,13.2, ,82.2, ,54.6, ,68.9, ,82, ,35, ,55, ,51.9, ,4.0, ,95.2, ,79.5, 
5,9/16/2022,259,0.19, ,0, ,538, ,13.6, ,83.8, ,55.9, ,69.6, ,80, ,34, ,55, ,52.7, ,3.4, ,80.7, ,78.9, 
5,9/17/2022,260,0.21, ,0, ,534, ,12.3, ,88.0, ,55.6, ,71.5, ,86, ,25, ,47, ,50.0, ,4.2, ,99.9, ,78.5, 
5,9/18/2022,261,0.20, ,0, ,536, ,12.0, ,84.1, ,54.2, ,68.9, ,79, ,29, ,50, ,49.4, ,5.7,R,136.4,R,78.0, 
5,9/19/2022,262,0.19, ,0, ,506, ,14.9, ,81.0, ,55.5, ,68.0, ,84, ,41, ,64, ,55.3, ,5.9,R,141.7,R,77.8, 
5,9/20/2022,263,0.20, ,0, ,515, ,14.4, ,83.7, ,61.7, ,71.5, ,81, ,36, ,55, ,54.2, ,5.7,R,137.7,R,78.0, 
5,9/21/2022,264,0.19, ,0, ,529, ,12.1, ,82.6, ,55.1, ,69.1, ,76, ,31, ,50, ,49.6, ,4.1, ,98.5, ,77.8, 
5,9/22/2022,265,0.18, ,0, ,525, ,13.2, ,83.9, ,53.8, ,68.3, ,83, ,32, ,56, ,52.0, ,3.4, ,82.7, ,77.3, 
5,9/23/2022,266,0.18, ,0, ,518, ,13.8, ,87.7, ,54.6, ,71.4, ,81, ,30, ,53, ,53.1, ,3.2, ,76.1, ,77.3, 
5,9/24/2022,267,0.20, ,0, ,501, ,15.2, ,94.2, ,59.9, ,76.9, ,78, ,26, ,48, ,55.8, ,3.2, ,75.8, ,77.5, 
5,9/25/2022,268,0.20, ,0, ,493, ,14.8, ,96.5, ,63.4, ,79.5, ,71, ,23, ,43, ,55.1, ,3.2, ,76.5, ,77.9, 
5,9/26/2022,269,0.19, ,0, ,491, ,15.7, ,96.5, ,63.8, ,80.2, ,65, ,27, ,45, ,56.7, ,2.9, ,68.7, ,78.4, 
5,9/27/2022,270,0.19, ,0, ,489, ,16.2, ,94.7, ,66.9,Y,79.2, ,68, ,27, ,48, ,57.6, ,3.5, ,83.5, ,79.1,Y
5,9/28/2022,271,0.18, ,0, ,484, ,14.6, ,93.2, ,60.1, ,75.7, ,79, ,25, ,48, ,54.7, ,2.9, ,70.7, ,78.7, 
5,9/29/2022,272,0.18, ,0, ,483, ,14.8, ,89.7, ,58.1, ,73.4, ,73, ,32, ,53, ,55.0, ,3.4, ,81.7, ,78.1, 
5,9/30/2022,273,0.18, ,0, ,480, ,14.7, ,89.7, ,58.7, ,73.4, ,79, ,29, ,52, ,54.9, ,3.4, ,81.6, ,77.5, 
