12,9/1/2022,244,0.20, ,0, ,548, ,15.4, ,102.2, ,55.0, ,77.0, ,92, ,19, ,49, ,56.1, ,1.9, ,44.8, ,73.0, 
12,9/2/2022,245,0.22,R,0, ,556, ,15.6, ,101.9, ,59.2, ,80.9, ,94, ,18, ,43, ,56.5, ,2.5, ,59.6, ,73.3, 
12,9/3/2022,246,0.20, ,0, ,556, ,14.3, ,96.7, ,62.0, ,77.1, ,79, ,20, ,45, ,54.1, ,2.3, ,54.6, ,73.8, 
12,9/4/2022,247,0.20, ,0, ,545, ,15.8, ,101.7, ,57.7, ,76.5, ,82, ,20, ,51, ,56.8, ,1.9, ,45.5, ,72.6, 
12,9/5/2022,248,0.20,R,0, ,524, ,17.4, ,109.1,Y,62.0, ,82.3,Y,79, ,18, ,46,Y,59.6,Y,2.2, ,52.6, ,72.9, 
12,9/6/2022,249,0.19,R,0, ,498, ,20.7, ,111.0,R,65.9, ,84.7,Y,87, ,23, ,51,Y,64.4,Y,1.7, ,41.0, ,74.1, 
12,9/7/2022,250,0.19, ,0, ,643,R,19.9, ,102.8,Y,69.5,Y,88.0,R,78, ,25, ,--,R,--,I,2.4, ,57.5, ,75.5, 
12,9/8/2022,251,0.19, ,0, ,504, ,20.8, ,107.0,Y,65.5, ,83.0,Y,90, ,23, ,54,Y,64.6,Y,1.8, ,43.5, ,76.0, 
12,9/9/2022,252,0.19, ,0, ,468, ,16.9, ,99.3, ,65.2, ,81.5,Y,77, ,20, ,46,Y,58.7,Y,2.5, ,59.0, ,76.3, 
12,9/10/2022,253,0.17, ,0, ,425, ,15.2, ,90.6, ,60.6, ,76.0, ,84, ,32, ,50, ,55.9, ,3.0, ,72.6, ,76.4, 
12,9/11/2022,254,0.09, ,0, ,291, ,16.6, ,87.9, ,63.2, ,72.2, ,83, ,29, ,62, ,58.3, ,1.5, ,36.1, ,75.4, 
12,9/12/2022,255,0.05, ,0.03, ,180, ,18.7, ,82.8, ,64.9,Y,71.5, ,92, ,48, ,71, ,61.5, ,1.5, ,36.9, ,74.8, 
12,9/13/2022,256,0.17, ,0, ,494, ,14.9, ,81.8, ,58.5, ,69.1, ,88, ,42, ,61, ,55.3, ,3.9, ,93.0, ,73.9, 
12,9/14/2022,257,0.16, ,0, ,484, ,13.9, ,78.0, ,51.8, ,65.2, ,97, ,43, ,66, ,53.4, ,3.1, ,73.9, ,72.8, 
12,9/15/2022,258,0.14, ,0, ,463, ,14.5, ,79.5, ,52.0, ,64.7, ,97, ,43, ,70, ,54.5, ,2.1, ,50.1, ,72.0, 
12,9/16/2022,259,0.15,R,0, ,471, ,14.0, ,82.3, ,--,S,64.9, ,100, ,36, ,66, ,53.5, ,2.1, ,49.9, ,71.1, 
12,9/17/2022,260,0.15, ,0, ,391, ,13.4, ,78.8, ,53.6, ,65.9, ,92, ,43, ,62, ,52.3, ,4.5, ,107.6, ,70.6, 
12,9/18/2022,261,0.05, ,0.13, ,213, ,15.5, ,71.0,Y,56.1, ,61.5, ,97, ,54, ,83, ,56.3, ,3.2, ,77.4, ,70.1, 
12,9/19/2022,262,0.07, ,0.21, ,267, ,17.1, ,72.2, ,57.0, ,63.4, ,98, ,65, ,86, ,59.0, ,2.4, ,57.1, ,69.1, 
12,9/20/2022,263,0.09, ,0.02, ,349, ,16.7, ,74.8, ,55.9, ,62.9, ,99, ,54, ,85, ,58.4, ,1.9, ,45.7, ,69.0, 
12,9/21/2022,264,0.09, ,0.02, ,300, ,16.2, ,77.6, ,55.3, ,62.6, ,99, ,50, ,83, ,57.5, ,2.3, ,54.1, ,68.6, 
12,9/22/2022,265,0.15, ,0.02, ,450, ,14.8, ,81.2, ,53.7, ,64.9, ,97, ,37, ,70, ,55.0, ,3.1, ,74.0, ,68.3, 
12,9/23/2022,266,0.14,R,0.01, ,451, ,16.1, ,89.2, ,51.0, ,66.6, ,100, ,36, ,72, ,57.4, ,1.7, ,40.6, ,68.0, 
12,9/24/2022,267,0.14, ,0.01, ,452, ,16.6, ,93.1, ,53.2, ,69.2, ,99, ,30, ,68, ,58.3, ,1.5, ,35.4, ,68.1, 
12,9/25/2022,268,0.15, ,0.01, ,436, ,17.1, ,97.3, ,55.3, ,72.1, ,99, ,26, ,64, ,59.0, ,1.8, ,44.0, ,68.4, 
12,9/26/2022,269,0.14, ,0.00, ,431, ,18.4, ,92.7, ,58.2, ,72.6, ,98, ,35, ,67, ,61.2, ,1.6, ,38.8, ,69.1, 
12,9/27/2022,270,0.14, ,0.00, ,429, ,15.4, ,85.1, ,56.1, ,68.5, ,95, ,37, ,65, ,56.2, ,2.2, ,53.0, ,69.3, 
12,9/28/2022,271,0.13, ,0.00, ,418, ,14.9, ,84.6, ,53.5, ,67.1, ,92, ,39, ,66, ,55.2, ,2.4, ,57.1, ,68.6, 
12,9/29/2022,272,0.14, ,0.00, ,426, ,14.5, ,87.8, ,52.4, ,66.7, ,97, ,30, ,65, ,54.5, ,2.1, ,49.6, ,68.2, 
12,9/30/2022,273,0.15, ,0, ,426, ,13.1, ,91.5, ,49.8, ,68.0, ,92, ,24, ,56, ,51.7, ,2.3, ,55.2, ,67.5, 
