87,9/1/2022,244,0.28, ,0, ,570, ,26.6, ,106.8, ,82.5, ,94.0, ,71, ,28, ,49, ,71.8, ,7.1, ,169.5, ,85.1, 
87,9/2/2022,245,0.28, ,0, ,557, ,29.1, ,103.8, ,83.9, ,93.3, ,76, ,37, ,55, ,74.5, ,9.2,Y,220.9,Y,85.0, 
87,9/3/2022,246,0.26, ,0, ,564, ,26.3, ,104.5, ,81.9, ,93.8, ,73, ,33, ,49, ,71.5, ,4.9, ,117.0, ,83.6, 
87,9/4/2022,247,0.18, ,0, ,385, ,24.0, ,107.1, ,85.2, ,95.0, ,70, ,28, ,43, ,68.8, ,3.5, ,83.9, ,83.6, 
87,9/5/2022,248,0.32, ,0, ,581, ,18.1, ,111.1, ,80.7, ,95.0, ,67, ,12, ,32, ,60.7, ,5.9, ,142.1, ,83.0, 
87,9/6/2022,249,0.28, ,0, ,564, ,21.8, ,109.3, ,76.2, ,94.0, ,76, ,21, ,40, ,65.9, ,5.6, ,134.1, ,82.2, 
87,9/7/2022,250,0.26, ,0, ,549, ,28.2, ,101.9, ,83.3, ,91.6, ,82, ,37, ,56, ,73.5, ,7.7, ,183.7, ,83.3, 
87,9/8/2022,251,0.21, ,0, ,362, ,20.1, ,101.0, ,81.2, ,90.4, ,57, ,27, ,41, ,63.7, ,6.2, ,148.0, ,82.4, 
87,9/9/2022,252,0.15,R,0.00, ,72, ,27.3, ,85.9,R,73.4, ,78.6,Y,93,H,60,H,82,Y,72.5,Y,8.5, ,204.2, ,81.1, 
87,9/10/2022,253,0.08, ,0, ,263, ,28.5, ,86.9,Y,75.9, ,79.6, ,93, ,66, ,83, ,73.8, ,4.0, ,95.0, ,80.3, 
87,9/11/2022,254,0.15, ,0, ,419, ,27.2, ,93.2, ,73.8, ,83.1, ,93, ,48, ,70, ,72.4, ,2.9, ,68.9, ,80.5, 
87,9/12/2022,255,0.17, ,0, ,428, ,24.9, ,92.4, ,76.4, ,83.7, ,85, ,48, ,63, ,69.8, ,4.0, ,96.1, ,80.7, 
87,9/13/2022,256,0.19, ,0, ,461, ,24.0, ,94.8, ,76.0, ,84.8, ,80, ,41, ,59, ,68.7, ,4.0, ,96.9, ,80.8, 
87,9/14/2022,257,0.22, ,0, ,538, ,20.0, ,94.9, ,73.2, ,83.7, ,77, ,34, ,51, ,63.5, ,3.7, ,89.6, ,80.3, 
87,9/15/2022,258,0.23, ,0, ,561, ,15.5, ,95.6, ,66.4, ,81.8, ,65, ,26, ,42, ,56.4, ,3.6, ,85.6, ,79.0, 
87,9/16/2022,259,0.22, ,0, ,577, ,12.6, ,97.8, ,65.4, ,82.0, ,58, ,17, ,34, ,50.6, ,2.9, ,68.9, ,77.4, 
87,9/17/2022,260,0.23, ,0, ,566, ,12.6, ,98.0, ,68.5, ,83.2, ,53, ,18, ,32, ,50.6, ,3.1, ,73.7, ,76.9, 
87,9/18/2022,261,0.23, ,0, ,561, ,13.0, ,96.0, ,64.2, ,81.8, ,57, ,24, ,35, ,51.6, ,3.5, ,83.5, ,76.1, 
87,9/19/2022,262,0.22, ,0, ,549, ,13.1, ,97.3, ,65.9, ,81.5, ,60, ,21, ,36, ,51.7, ,2.7, ,64.9, ,75.7, 
87,9/20/2022,263,0.22, ,0, ,531, ,16.8, ,97.8, ,66.8, ,84.4, ,66, ,19, ,42, ,58.6, ,3.3, ,79.8, ,75.8, 
87,9/21/2022,264,0.21, ,0, ,445, ,18.0, ,98.4, ,77.2, ,86.5, ,80, ,23, ,42, ,60.6, ,4.1, ,97.2, ,77.1, 
87,9/22/2022,265,0.21, ,0, ,505, ,18.7, ,100.0, ,73.3, ,86.7, ,51, ,29, ,43, ,61.5, ,2.7, ,64.5, ,77.0, 
87,9/23/2022,266,0.22, ,0, ,483, ,19.3, ,102.3, ,77.1, ,90.3, ,52, ,27, ,40, ,62.5, ,3.4, ,81.1, ,78.0, 
87,9/24/2022,267,0.23, ,0, ,500, ,19.3, ,104.5, ,78.4, ,91.7, ,60, ,26, ,38, ,62.5, ,3.1, ,75.2, ,78.8, 
87,9/25/2022,268,0.25, ,0, ,516, ,16.3, ,106.9, ,78.8, ,92.5, ,50, ,18, ,31, ,57.8, ,3.9, ,93.9, ,78.9, 
87,9/26/2022,269,0.23, ,0, ,538, ,12.9, ,106.8, ,73.0, ,89.4, ,55, ,10, ,27, ,51.2, ,3.1, ,75.1, ,78.0, 
87,9/27/2022,270,0.23, ,0, ,504, ,14.7, ,105.5, ,72.2, ,89.7, ,50, ,18, ,31, ,55.0, ,3.2, ,76.5, ,79.1, 
87,9/28/2022,271,0.23, ,0, ,483, ,24.5, ,100.6, ,76.5, ,87.6, ,82, ,34, ,55, ,69.4, ,6.6, ,159.2, ,80.3, 
87,9/29/2022,272,0.21, ,0, ,485, ,24.9, ,99.4, ,76.7, ,87.5, ,88, ,33, ,56, ,69.8, ,4.7, ,113.8, ,79.9, 
87,9/30/2022,273,0.20, ,0, ,481, ,24.0, ,99.1, ,75.2, ,86.4, ,79, ,33, ,56, ,68.8, ,4.7, ,113.6, ,79.3, 
