114,2/1/2022,32,0.11, ,0, ,318, ,6.3, ,61.9, ,31.7, ,46.2, ,100, ,30, ,59, ,32.8, ,4.9, ,117.1, ,49.5, 
114,2/2/2022,33,0.11, ,0, ,349, ,4.3,Y,67.7, ,32.4, ,48.7, ,69, ,19, ,37,Y,23.7,Y,4.2, ,101.6, ,48.0, 
114,2/3/2022,34,0.10, ,0, ,326, ,6.2, ,69.8, ,30.5, ,48.0, ,91, ,24, ,55, ,32.4, ,4.5, ,107.1, ,48.1, 
114,2/4/2022,35,0.11, ,0, ,353, ,6.8, ,73.9, ,33.6, ,51.6, ,86, ,20, ,52, ,34.5, ,4.5, ,107.9, ,49.0, 
114,2/5/2022,36,0.09, ,0, ,324, ,7.0, ,72.8, ,35.4, ,52.0, ,79, ,26, ,53, ,35.2, ,3.4, ,81.6, ,49.7, 
114,2/6/2022,37,0.10, ,0, ,369, ,7.5, ,77.0, ,35.3, ,53.5, ,87, ,21, ,53, ,37.0, ,3.5, ,83.6, ,50.5, 
114,2/7/2022,38,0.11, ,0, ,373, ,8.6, ,77.9, ,39.6, ,53.7, ,88, ,25, ,61, ,40.6, ,4.1, ,98.6, ,51.3, 
114,2/8/2022,39,0.11, ,0, ,381,R,7.6, ,82.9,Y,36.1, ,55.6, ,92, ,16, ,50, ,37.5, ,3.2, ,77.7, ,51.8, 
114,2/9/2022,40,0.12, ,0, ,368, ,8.0, ,86.1,Y,41.4, ,59.2, ,83, ,14, ,46, ,38.6, ,3.6, ,85.7, ,52.9, 
114,2/10/2022,41,0.13,R,0, ,391,R,8.6, ,85.7,Y,41.4, ,60.5, ,87, ,17, ,48, ,40.7, ,3.8, ,91.2, ,53.7, 
114,2/11/2022,42,0.13,R,0, ,396,R,9.8, ,85.7,Y,43.4, ,62.5,Y,85, ,20, ,50,Y,43.9,Y,3.5, ,83.3, ,54.9, 
114,2/12/2022,43,0.14,R,0, ,399,R,9.2, ,88.1,Y,46.0, ,64.0,Y,79, ,17, ,45,Y,42.4,Y,4.5, ,108.0, ,55.8, 
114,2/13/2022,44,0.14,R,0, ,403,R,9.4, ,89.5,R,42.3, ,61.0,Y,100, ,16, ,51,Y,42.9,Y,5.2, ,123.6, ,56.1, 
114,2/14/2022,45,0.09, ,0, ,317, ,11.8, ,66.8, ,44.5, ,52.1, ,100, ,69, ,89, ,49.0, ,7.0, ,169.1, ,56.2, 
114,2/15/2022,46,0.12, ,0, ,393, ,7.9, ,61.3, ,40.4, ,51.7, ,88, ,37, ,60, ,38.3, ,6.7, ,161.7, ,54.3, 
114,2/16/2022,47,0.13, ,0, ,404, ,7.4, ,69.9, ,32.1, ,50.2, ,89, ,25, ,59, ,36.6, ,4.5, ,107.8, ,52.8, 
114,2/17/2022,48,0.12, ,0, ,364, ,8.0, ,72.8, ,44.2, ,58.8, ,89, ,24, ,48, ,38.9, ,5.0, ,119.9, ,54.9, 
114,2/18/2022,49,0.12, ,0, ,406, ,7.6, ,76.1, ,37.1, ,53.6, ,87, ,20, ,54, ,37.6, ,3.9, ,93.3, ,53.7, 
114,2/19/2022,50,0.13, ,0, ,412, ,8.7, ,77.9, ,37.7, ,53.4, ,91, ,20, ,62, ,40.8, ,4.8, ,115.9, ,54.0, 
114,2/20/2022,51,0.10, ,0, ,331, ,9.4, ,63.5, ,37.1, ,49.6, ,92, ,52, ,78, ,42.9, ,6.9, ,164.8, ,52.4, 
114,2/21/2022,52,0.11, ,0, ,418, ,8.2, ,60.4, ,38.8, ,48.9, ,87, ,46, ,70, ,39.5, ,6.4, ,153.3, ,51.8, 
114,2/22/2022,53,0.08, ,0.06, ,296, ,7.9, ,53.4, ,38.1, ,45.0, ,97, ,50, ,78, ,38.6, ,4.4, ,105.7, ,50.5, 
114,2/23/2022,54,0.12, ,0, ,448,R,5.8, ,55.6, ,30.8, ,42.5, ,97, ,33, ,63, ,30.8, ,5.1, ,122.9, ,49.1, 
114,2/24/2022,55,0.11, ,0, ,451,R,6.1, ,58.2, ,28.7,Y,42.5, ,89, ,34, ,66, ,31.9, ,5.4, ,129.8, ,48.0, 
114,2/25/2022,56,0.12, ,0, ,452,R,5.9, ,64.3, ,29.9, ,45.9, ,91, ,22, ,56, ,31.0, ,4.9, ,117.9, ,48.3, 
114,2/26/2022,57,0.09, ,0, ,323, ,6.3, ,64.5, ,30.8, ,47.3, ,83, ,33, ,57, ,32.9, ,3.9, ,92.7, ,48.8, 
114,2/27/2022,58,0.14, ,0, ,415, ,6.5, ,74.1, ,38.9, ,54.3, ,75, ,19, ,45, ,33.7, ,4.6, ,111.6, ,50.6, 
114,2/28/2022,59,0.16, ,0, ,460,R,7.9, ,80.7,Y,39.2, ,57.3, ,75, ,24, ,49, ,38.4, ,5.0, ,120.2, ,51.8, 
