52,2/1/2022,32,0.12, ,0, ,320, ,6.1, ,61.5, ,46.7, ,55.0, ,61, ,29, ,41, ,31.9, ,5.3, ,126.3, ,54.1, 
52,2/2/2022,33,0.12, ,0, ,330, ,3.9, ,63.1, ,40.6, ,52.3, ,55, ,18, ,29, ,21.4, ,4.4, ,106.3, ,53.5, 
52,2/3/2022,34,0.10, ,0, ,305, ,6.5, ,66.9, ,40.6, ,51.2, ,91, ,23, ,50, ,33.5, ,3.2, ,77.9, ,53.1, 
52,2/4/2022,35,0.11, ,0, ,326, ,6.8, ,71.3, ,35.8, ,51.1, ,91, ,25, ,53, ,34.7, ,3.1, ,74.0, ,53.0, 
52,2/5/2022,36,0.16, ,0, ,332, ,5.2, ,70.6, ,52.1, ,61.1, ,34, ,22, ,28, ,28.1, ,6.8, ,162.1, ,53.3, 
52,2/6/2022,37,0.12, ,0, ,344, ,6.7, ,75.2, ,41.7, ,56.5, ,80, ,22, ,43, ,34.3, ,3.8, ,91.2, ,53.9, 
52,2/7/2022,38,0.10, ,0, ,347, ,7.6, ,75.1, ,35.8, ,51.7, ,88, ,24, ,58, ,37.3, ,2.2, ,52.8, ,53.8, 
52,2/8/2022,39,0.19, ,0, ,338, ,6.6, ,76.9, ,38.5, ,62.4, ,80, ,20, ,34, ,34.1, ,8.1,Y,195.1,Y,53.9, 
52,2/9/2022,40,0.21, ,0, ,351, ,5.7, ,83.6, ,60.0,Y,71.1,Y,26, ,16, ,22,Y,30.4,Y,7.8, ,187.0, ,55.2, 
52,2/10/2022,41,0.18, ,0, ,356, ,6.4, ,84.3,Y,52.7, ,67.9,Y,59, ,16, ,27,Y,33.0,Y,5.4, ,130.8, ,56.2, 
52,2/11/2022,42,0.15, ,0, ,90, ,9.5, ,83.6, ,53.6, ,65.8, ,62, ,23, ,44, ,43.3, ,3.2, ,75.6, ,56.9, 
52,2/12/2022,43,0.13, ,0, ,391, ,8.2, ,83.6,Y,45.7, ,61.9, ,74, ,18, ,44, ,39.5, ,2.2, ,53.3, ,56.6, 
52,2/13/2022,44,0.12, ,0, ,394, ,8.9, ,81.3, ,45.0, ,58.5, ,92, ,24, ,53, ,41.5, ,2.1, ,50.8, ,56.7, 
52,2/14/2022,45,0.08, ,0, ,332, ,11.0, ,61.0, ,41.0, ,50.6, ,97, ,72, ,88, ,47.0, ,2.8, ,67.3, ,56.6, 
52,2/15/2022,46,0.09, ,0, ,318, ,8.2, ,58.5, ,41.9, ,50.9, ,87, ,40, ,64, ,39.3, ,4.7, ,113.1, ,56.6, 
52,2/16/2022,47,0.11, ,0, ,389, ,7.2, ,64.2, ,34.5, ,48.8, ,90, ,30, ,61, ,36.1, ,3.2, ,77.5, ,55.3, 
52,2/17/2022,48,0.11, ,0, ,392, ,7.2, ,68.1, ,36.9, ,50.4, ,86, ,34, ,58, ,36.1, ,2.6, ,63.1, ,54.9, 
52,2/18/2022,49,0.12, ,0, ,393, ,7.3, ,70.4, ,40.4, ,53.3, ,83, ,30, ,52, ,36.3, ,3.0, ,72.4, ,54.9, 
52,2/19/2022,50,0.11, ,0, ,396, ,9.0, ,65.3, ,35.1, ,48.2, ,96, ,50, ,78, ,41.8, ,2.5, ,59.1, ,54.7, 
52,2/20/2022,51,0.08, ,0.00, ,327, ,10.4, ,61.5, ,37.7, ,49.5, ,98, ,70, ,87, ,45.6, ,2.7, ,64.5, ,54.6, 
52,2/21/2022,52,0.11, ,0, ,396, ,8.3, ,60.3, ,42.1, ,50.6, ,84, ,47, ,66, ,39.8, ,3.4, ,82.0, ,55.5, 
52,2/22/2022,53,0.09, ,0.00, ,366, ,7.5, ,54.5, ,37.9, ,46.0, ,91, ,51, ,70, ,37.0, ,3.1, ,73.4, ,55.0, 
52,2/23/2022,54,0.10, ,0, ,380, ,5.8, ,56.1, ,31.8, ,44.2, ,90, ,37, ,59, ,30.9, ,3.6, ,87.5, ,54.2, 
52,2/24/2022,55,0.12, ,0, ,427, ,5.0, ,58.6, ,31.2,Y,45.8, ,80, ,20, ,48, ,27.1, ,3.8, ,90.3, ,53.3, 
52,2/25/2022,56,0.13, ,0, ,426, ,5.4, ,64.6, ,41.1, ,50.9, ,64, ,23, ,42, ,28.8, ,4.4, ,106.0, ,53.1, 
52,2/26/2022,57,0.13, ,0, ,361, ,5.3, ,66.6, ,43.1, ,55.0, ,50, ,20, ,36, ,28.3, ,4.4, ,106.6, ,53.2, 
52,2/27/2022,58,0.19, ,0, ,404, ,4.5, ,71.5, ,47.4, ,60.5, ,46, ,15, ,25, ,24.8, ,6.7, ,161.3, ,53.6, 
52,2/28/2022,59,0.25, ,0, ,452, ,5.8, ,78.4, ,59.5,Y,69.3,Y,28, ,17, ,24,Y,30.7,Y,9.0,R,216.6,R,54.5, 
