226,2/1/2022,32,0.18, ,0, ,312, ,3.8,Y,59.3, ,45.9, ,52.0, ,36, ,22, ,29,Y,20.5,Y,13.8,R,332.0,R,47.6, 
226,2/2/2022,33,0.15, ,0, ,304, ,4.4, ,59.8, ,45.8, ,51.8, ,42, ,26, ,33, ,24.0, ,10.7, ,255.9, ,47.4, 
226,2/3/2022,34,0.08, ,0, ,263, ,6.2, ,64.3, ,34.4, ,48.6, ,80, ,39, ,53, ,32.3, ,3.7, ,88.7, ,47.5, 
226,2/4/2022,35,0.07, ,0, ,309, ,7.2, ,67.5, ,30.9, ,47.2, ,91, ,36, ,65, ,36.1, ,1.8, ,43.0, ,47.2, 
226,2/5/2022,36,0.08, ,0, ,309, ,7.3, ,66.7, ,34.1, ,47.5, ,89, ,38, ,65, ,36.6, ,2.6, ,63.4, ,47.5, 
226,2/6/2022,37,0.08, ,0, ,333, ,7.6, ,71.7, ,29.8, ,47.9, ,95, ,31, ,67, ,37.4, ,1.9, ,45.9, ,47.5, 
226,2/7/2022,38,0.09, ,0, ,329, ,8.3, ,74.2, ,33.9, ,51.2, ,95, ,31, ,64, ,39.6, ,3.0, ,72.4, ,48.2, 
226,2/8/2022,39,0.09, ,0, ,335, ,8.3, ,72.6, ,34.4, ,51.3, ,90, ,36, ,64, ,39.6, ,2.7, ,65.9, ,48.6, 
226,2/9/2022,40,0.11, ,0, ,294, ,8.7, ,79.1,Y,34.5, ,57.2, ,97, ,24, ,54, ,40.8, ,4.8, ,114.9, ,49.2, 
226,2/10/2022,41,0.11, ,0, ,343, ,10.2, ,75.9, ,45.1, ,61.4, ,82, ,38, ,55, ,44.9, ,4.2, ,101.4, ,52.3, 
226,2/11/2022,42,0.09, ,0, ,338, ,10.5, ,76.6, ,41.2, ,56.7, ,96, ,36, ,67, ,45.9, ,2.0, ,48.9, ,52.7, 
226,2/12/2022,43,0.10, ,0, ,345, ,10.4, ,80.4,Y,38.8, ,56.6, ,97, ,33, ,66, ,45.6, ,2.1, ,50.5, ,53.0, 
226,2/13/2022,44,0.11, ,0, ,352, ,9.3, ,81.4,Y,38.2, ,57.3, ,91, ,28, ,58, ,42.6, ,2.7, ,65.7, ,53.1, 
226,2/14/2022,45,0.11, ,0, ,317, ,9.8, ,71.5, ,36.4, ,53.7, ,98, ,42, ,69, ,44.0, ,5.3, ,127.4, ,52.9, 
226,2/15/2022,46,0.16, ,0, ,369, ,5.3, ,62.5, ,42.2, ,53.1, ,65, ,24, ,38, ,28.4, ,10.1, ,241.3, ,51.8, 
226,2/16/2022,47,0.17, ,0, ,370, ,6.0, ,72.4, ,47.4, ,58.3, ,49, ,22, ,36, ,31.4, ,9.2, ,221.3, ,52.1, 
226,2/17/2022,48,0.12, ,0, ,379, ,6.3, ,70.6, ,41.0, ,55.1, ,72, ,26, ,42, ,32.6, ,5.0, ,120.9, ,52.9, 
226,2/18/2022,49,0.10, ,0, ,372, ,7.4, ,71.8, ,34.8, ,51.6, ,82, ,26, ,56, ,36.7, ,2.1, ,50.8, ,52.2, 
226,2/19/2022,50,0.11, ,0, ,380, ,7.9, ,73.4, ,35.0, ,53.5, ,89, ,26, ,56, ,38.4, ,2.8, ,67.6, ,52.3, 
226,2/20/2022,51,0.08, ,0, ,311, ,9.1, ,65.6, ,37.0, ,50.7, ,93, ,50, ,72, ,42.0, ,3.4, ,80.7, ,52.4, 
226,2/21/2022,52,0.13, ,0, ,386, ,6.0, ,60.8, ,41.7, ,50.7, ,89, ,26, ,48, ,31.6, ,6.5, ,156.5, ,52.0, 
226,2/22/2022,53,0.09, ,0, ,319, ,5.6, ,57.3, ,36.6, ,45.7, ,72, ,33, ,53, ,29.6, ,3.9, ,93.9, ,51.0, 
226,2/23/2022,54,0.13, ,0, ,413,R,3.6, ,56.9, ,31.5, ,43.7, ,70, ,19, ,38, ,19.5, ,7.2, ,172.1, ,48.9, 
226,2/24/2022,55,0.10, ,0, ,403, ,3.8, ,58.6, ,25.2,Y,42.2, ,71, ,21, ,42, ,20.8, ,2.4, ,58.5, ,47.7, 
226,2/25/2022,56,0.11, ,0, ,418, ,4.6, ,64.0, ,29.0,Y,45.8, ,67, ,20, ,43, ,24.8, ,3.8, ,91.5, ,48.1, 
226,2/26/2022,57,0.07, ,0, ,259, ,6.0, ,60.9, ,29.0,Y,46.2, ,82, ,33, ,56, ,31.5, ,2.0, ,48.8, ,47.8, 
226,2/27/2022,58,0.12, ,0, ,409, ,7.0, ,73.1, ,36.1, ,54.1, ,75, ,26, ,49, ,35.3, ,3.3, ,80.2, ,50.3, 
226,2/28/2022,59,0.12, ,0, ,411, ,8.4, ,77.8, ,37.3, ,56.3, ,81, ,31, ,54, ,40.1, ,2.4, ,58.3, ,52.1, 
