223,2/1/2022,32,0.07, ,0, ,275, ,10.8, ,64.2, ,45.6, ,53.6, ,97, ,51, ,77, ,46.7, ,1.7,Y,41.7,Y,53.8, 
223,2/2/2022,33,0.11, ,0, ,366, ,3.3, ,68.1, ,42.3, ,54.4, ,88, ,8, ,23, ,17.6, ,2.5, ,59.4, ,53.4, 
223,2/3/2022,34,0.09, ,0, ,355, ,4.8, ,69.0, ,36.6, ,51.0, ,65, ,16, ,37, ,26.0, ,1.7,Y,40.6,Y,52.7, 
223,2/4/2022,35,0.10, ,0, ,363, ,4.9, ,72.6, ,38.7, ,52.9, ,67, ,16, ,36, ,26.7, ,1.8,Y,43.6,Y,52.8, 
223,2/5/2022,36,0.10, ,0, ,386, ,4.9, ,73.9, ,35.8, ,52.8, ,77, ,13, ,36, ,26.7, ,1.9, ,46.4, ,52.3, 
223,2/6/2022,37,0.12, ,0, ,387, ,6.0, ,80.2, ,38.8, ,57.1, ,80, ,13, ,38, ,31.6, ,1.9, ,45.6, ,52.3, 
223,2/7/2022,38,0.12, ,0, ,385, ,5.5, ,78.9, ,41.4, ,58.7, ,83, ,13, ,33, ,29.6, ,1.8, ,44.2, ,53.1, 
223,2/8/2022,39,0.12, ,0, ,365, ,5.9, ,82.0, ,41.2, ,59.8, ,84, ,13, ,34, ,31.2, ,1.6,Y,39.2,Y,53.5, 
223,2/9/2022,40,0.15, ,0, ,397, ,5.2, ,88.7,Y,52.4, ,70.1,Y,43, ,12, ,21,Y,28.0,Y,2.2, ,52.6, ,54.7, 
223,2/10/2022,41,0.15,R,0, ,395, ,6.6, ,88.2,Y,54.0, ,72.6,Y,50,H,10,H,24,Y,33.8,Y,2.4, ,58.0, ,56.2, 
223,2/11/2022,42,0.13, ,0, ,395, ,8.6, ,88.1,Y,48.2, ,66.1, ,82, ,21, ,39, ,40.5, ,1.8,Y,42.5,Y,56.9, 
223,2/12/2022,43,0.14, ,0, ,411, ,6.6, ,89.6,Y,47.4, ,67.2, ,84, ,9, ,29, ,34.0, ,1.5,Y,36.5,Y,57.1, 
223,2/13/2022,44,0.14, ,0, ,414, ,6.0, ,89.5,Y,48.2, ,66.6, ,64, ,10, ,27, ,31.6, ,1.7,Y,41.4,Y,57.4, 
223,2/14/2022,45,0.12, ,0, ,413, ,9.3, ,80.4, ,44.7, ,61.1, ,94, ,18, ,50, ,42.5, ,2.2, ,53.7, ,57.1, 
223,2/15/2022,46,0.08, ,0.02, ,268, ,10.4, ,63.7, ,48.2, ,55.5, ,94, ,43, ,69, ,45.6, ,3.4, ,81.2, ,57.4, 
223,2/16/2022,47,0.11, ,0, ,417, ,8.0, ,67.0, ,45.6, ,55.1, ,93, ,33, ,54, ,38.6, ,2.6, ,62.8, ,55.7, 
223,2/17/2022,48,0.13, ,0, ,438,R,6.9, ,72.3, ,43.1, ,56.3, ,100, ,16, ,44, ,34.9, ,2.1, ,49.7, ,55.5, 
223,2/18/2022,49,0.13, ,0, ,439,R,6.2, ,75.5, ,37.9, ,56.1, ,93, ,17, ,40, ,32.3, ,1.9, ,45.4, ,54.9, 
223,2/19/2022,50,0.13, ,0, ,434, ,6.8, ,79.9, ,41.4, ,59.6, ,77, ,16, ,39, ,34.6, ,1.8,Y,44.2,Y,55.4, 
223,2/20/2022,51,0.11, ,0, ,410, ,11.0, ,68.9, ,43.4, ,54.8, ,95, ,47, ,75, ,47.2, ,2.4, ,58.3, ,56.1, 
223,2/21/2022,52,0.08, ,0, ,324, ,10.4, ,63.0, ,50.1, ,55.0, ,86, ,55, ,70, ,45.5, ,2.9, ,68.7, ,56.6, 
223,2/22/2022,53,0.10, ,0, ,376, ,9.0, ,62.3, ,47.1, ,52.8, ,91, ,49, ,66, ,41.7, ,2.8, ,67.2, ,56.5, 
223,2/23/2022,54,0.09, ,0, ,317, ,5.3, ,56.6, ,41.0, ,48.2, ,83, ,26, ,46, ,28.3, ,3.3, ,79.8, ,54.5, 
223,2/24/2022,55,0.12, ,0, ,464,R,4.2, ,63.0, ,34.9, ,48.5, ,72, ,14, ,36, ,22.8, ,2.2, ,53.7, ,52.4,Y
223,2/25/2022,56,0.12, ,0, ,455, ,5.3, ,66.5, ,34.0,Y,49.4, ,92, ,20, ,44, ,28.3, ,1.9,Y,44.9,Y,52.4,Y
223,2/26/2022,57,0.13, ,0, ,451, ,4.6, ,72.4, ,35.8, ,53.8, ,74, ,16, ,33, ,25.0, ,2.0, ,48.2, ,52.9,Y
223,2/27/2022,58,0.14, ,0, ,457, ,3.9, ,79.1, ,38.6, ,57.7, ,56, ,11, ,24, ,21.0, ,1.8,Y,43.4,Y,53.6,Y
223,2/28/2022,59,0.16, ,0, ,448, ,5.5, ,88.6,Y,40.6, ,64.1, ,74, ,11, ,27, ,29.4, ,1.8,Y,44.3,Y,54.4, 
