77,2/1/2022,32,0.13, ,0, ,354,R,3.3,Y,61.3, ,34.4, ,51.9, ,93, ,12, ,25,Y,17.0,Y,8.1,R,194.9,R,49.7, 
77,2/2/2022,33,0.14, ,0, ,345,R,4.0, ,62.8, ,41.8, ,53.0, ,57, ,19, ,29, ,21.5, ,8.4,R,202.3,R,49.1, 
77,2/3/2022,34,0.07, ,0, ,288, ,6.9, ,65.9, ,33.3, ,47.0, ,83, ,39, ,63, ,35.1, ,2.8, ,66.1, ,49.1, 
77,2/4/2022,35,0.09, ,0, ,346,R,7.0, ,67.4, ,31.2, ,47.7, ,89, ,27, ,62, ,35.4, ,2.7, ,64.8, ,49.2, 
77,2/5/2022,36,0.08, ,0, ,318, ,8.0, ,64.9, ,35.4, ,46.5, ,91, ,45, ,74, ,38.8, ,2.8, ,66.7, ,49.7, 
77,2/6/2022,37,0.08, ,0, ,362,R,8.0, ,68.0, ,29.0, ,46.4, ,95, ,41, ,74, ,38.7, ,2.7, ,63.8, ,49.6, 
77,2/7/2022,38,0.09, ,0, ,362,R,8.5, ,72.5, ,32.8, ,50.0, ,96, ,27, ,69, ,40.3, ,2.7, ,63.8, ,50.0, 
77,2/8/2022,39,0.09, ,0.00, ,364,R,8.7, ,73.6, ,31.8, ,50.3, ,95, ,40, ,70, ,41.0, ,2.8, ,67.5, ,50.6, 
77,2/9/2022,40,0.13, ,0, ,343, ,6.6, ,80.3,Y,41.2, ,61.0,Y,64, ,18, ,36,Y,33.9,Y,4.0, ,95.3, ,51.2, 
77,2/10/2022,41,0.13,R,0, ,368,R,9.4, ,81.6,Y,48.5, ,65.8,R,83,H,24,H,--,R,--,I,4.2, ,100.6, ,52.7, 
77,2/11/2022,42,0.10, ,0, ,375,R,10.9, ,77.0, ,39.2, ,56.0, ,92, ,43, ,71, ,46.9, ,2.9, ,68.6, ,53.7, 
77,2/12/2022,43,0.11,R,0, ,380,R,9.5, ,80.1,Y,41.2, ,58.3, ,95, ,25, ,57, ,43.3, ,2.8, ,68.2, ,54.0, 
77,2/13/2022,44,0.11, ,0, ,376,R,9.8, ,77.3,Y,43.0, ,57.6, ,84, ,34, ,60, ,43.9, ,3.3, ,79.4, ,54.3, 
77,2/14/2022,45,0.05, ,0, ,192, ,9.7, ,60.5, ,39.9, ,49.3, ,97, ,58, ,81, ,43.7, ,3.6, ,86.1, ,54.2, 
77,2/15/2022,46,0.14, ,0, ,403,R,5.1, ,62.4, ,32.6, ,50.4, ,88, ,21, ,41, ,27.4, ,6.4,Y,152.5,Y,52.7, 
77,2/16/2022,47,0.16, ,0, ,401,R,5.3, ,72.9, ,43.6, ,60.6,Y,54, ,18, ,29,Y,28.6,Y,6.5,Y,155.0,Y,52.6, 
77,2/17/2022,48,0.14, ,0.01,H,412,R,5.3, ,71.2, ,38.8, ,58.6, ,67, ,18, ,31, ,28.4, ,4.8, ,115.6, ,53.3, 
77,2/18/2022,49,0.11, ,0, ,415,R,7.4, ,70.1, ,36.8, ,51.3, ,82, ,32, ,57, ,36.7, ,3.0, ,71.5, ,53.0, 
77,2/19/2022,50,0.12, ,0, ,410,R,8.0, ,73.4, ,38.0, ,53.4, ,89, ,24, ,57, ,38.7, ,3.3, ,79.6, ,53.2, 
77,2/20/2022,51,0.08, ,0, ,308, ,8.4, ,63.9, ,35.6, ,46.4, ,93, ,51, ,79, ,40.1, ,3.1, ,75.5, ,52.9, 
77,2/21/2022,52,0.12, ,0, ,415,R,6.1, ,59.7, ,32.7, ,46.3, ,82, ,30, ,57, ,32.0, ,6.0, ,144.2, ,51.9, 
77,2/22/2022,53,0.05, ,0.24, ,236, ,6.2, ,52.1, ,30.3, ,39.6,Y,94, ,41, ,75,Y,32.3,Y,4.1, ,99.3, ,50.7, 
77,2/23/2022,54,0.11, ,0, ,445,R,4.0,Y,57.3, ,28.2, ,41.4, ,94, ,16, ,45,Y,21.7,Y,4.2, ,101.4, ,48.6, 
77,2/24/2022,55,0.11, ,0, ,427,R,4.4,Y,59.4, ,24.4,Y,40.1, ,77, ,24, ,52,Y,23.8,Y,3.7, ,88.4, ,48.0, 
77,2/25/2022,56,0.11, ,0, ,444,R,5.0, ,62.6, ,25.7,Y,43.2, ,86, ,24, ,52, ,27.0, ,2.9, ,68.5, ,48.1, 
77,2/26/2022,57,0.07, ,0, ,261, ,6.1, ,60.6, ,29.8, ,45.4, ,86, ,29, ,59, ,31.9, ,2.5, ,59.9, ,48.6, 
77,2/27/2022,58,0.12, ,0, ,439,R,6.7, ,72.0, ,34.2, ,51.9, ,81, ,28, ,51, ,34.4, ,3.2, ,76.9, ,49.7, 
77,2/28/2022,59,0.13, ,0, ,440,R,7.5, ,75.2, ,36.4, ,54.9, ,84, ,31, ,51, ,37.0, ,3.0, ,71.9, ,51.2, 
