12,2/1/2022,32,0.13, ,0, ,301, ,3.5, ,59.0, ,39.1, ,49.2, ,39, ,20, ,29, ,18.7, ,8.4, ,200.8, ,46.2, 
12,2/2/2022,33,0.10, ,0, ,290, ,4.1, ,58.6, ,33.6, ,46.6, ,71, ,24, ,38, ,22.5, ,5.5, ,130.9, ,45.6, 
12,2/3/2022,34,0.08, ,0, ,272, ,5.6, ,68.1, ,33.0, ,48.5, ,77, ,22, ,48, ,29.7, ,3.6, ,85.5, ,45.4, 
12,2/4/2022,35,0.07, ,0, ,298, ,7.0, ,65.5, ,31.7, ,47.0, ,95, ,27, ,63, ,35.2, ,2.3, ,55.8, ,46.0, 
12,2/5/2022,36,0.08, ,0, ,306, ,7.5, ,71.5, ,31.2, ,47.0, ,97, ,28, ,68, ,37.1, ,2.1, ,50.4, ,46.5, 
12,2/6/2022,37,0.07, ,0, ,310, ,7.8, ,65.6, ,28.7, ,45.6, ,99, ,45, ,75, ,38.2, ,2.1, ,49.7, ,46.5, 
12,2/7/2022,38,0.08, ,0, ,312, ,7.9, ,73.5, ,33.6, ,49.6, ,99, ,27, ,65, ,38.3, ,2.6, ,62.7, ,46.9, 
12,2/8/2022,39,0.12, ,0, ,315, ,6.4, ,78.4,Y,32.1, ,54.7, ,98, ,17, ,44, ,33.3, ,3.8, ,90.4, ,47.4, 
12,2/9/2022,40,0.12, ,0, ,426,R,7.0, ,81.0,Y,49.1, ,69.0,R,86, ,21, ,--,R,--,I,5.2, ,125.3, ,48.3, 
12,2/10/2022,41,0.12,R,0, ,326, ,9.4, ,82.3,Y,48.7, ,63.0,Y,83, ,24, ,48,Y,42.9,Y,4.2, ,100.9, ,50.0, 
12,2/11/2022,42,0.09, ,0, ,332, ,10.6, ,74.6, ,39.8, ,54.3, ,98, ,41, ,74, ,46.1, ,2.1, ,49.4, ,50.8, 
12,2/12/2022,43,0.09, ,0, ,332, ,9.1, ,76.5,Y,36.0, ,53.3, ,99, ,29, ,66, ,42.2, ,1.7, ,41.5, ,50.8, 
12,2/13/2022,44,0.09, ,0, ,320, ,9.0, ,76.1,Y,39.8, ,54.8, ,94, ,28, ,62, ,41.9, ,2.3, ,55.4, ,50.9, 
12,2/14/2022,45,0.07, ,0, ,235, ,9.4, ,65.2, ,39.4, ,52.5, ,96, ,39, ,70, ,43.0, ,4.3, ,103.2, ,51.0, 
12,2/15/2022,46,0.14, ,0, ,352, ,4.9, ,62.9, ,45.3, ,52.8, ,46, ,23, ,36, ,26.4, ,8.3, ,198.4, ,50.7, 
12,2/16/2022,47,0.14, ,0, ,354, ,5.4, ,72.6, ,41.2, ,55.7, ,59, ,18, ,35, ,28.8, ,5.8, ,138.9, ,50.2, 
12,2/17/2022,48,0.11, ,0, ,368, ,6.1, ,68.8, ,39.3, ,53.4, ,86, ,23, ,44, ,32.0, ,3.6, ,85.8, ,50.4, 
12,2/18/2022,49,0.09, ,0, ,367, ,7.3, ,68.8, ,32.1, ,48.6, ,92, ,30, ,62, ,36.4, ,2.0, ,49.0, ,50.2, 
12,2/19/2022,50,0.10, ,0, ,374, ,7.9, ,72.1, ,34.9, ,51.3, ,95, ,29, ,62, ,38.5, ,2.1, ,51.3, ,50.2, 
12,2/20/2022,51,0.09, ,0, ,326, ,8.6, ,64.0, ,38.3, ,50.7, ,94, ,41, ,68, ,40.7, ,3.2, ,76.4, ,50.6, 
12,2/21/2022,52,0.12, ,0, ,354, ,4.8, ,58.3, ,40.4, ,49.7, ,61, ,22, ,40, ,26.3, ,6.4, ,153.9, ,50.6, 
12,2/22/2022,53,0.08, ,0, ,356, ,5.2, ,54.4, ,27.7, ,40.2,Y,96, ,29, ,61,Y,28.1,Y,2.9, ,68.9, ,49.6, 
12,2/23/2022,54,0.10, ,0, ,404,R,3.6, ,54.2, ,28.4, ,40.3,Y,89, ,21, ,43,Y,19.5,Y,4.3, ,104.2, ,48.2, 
12,2/24/2022,55,0.09, ,0, ,399, ,4.4, ,57.2, ,24.3,Y,39.1,Y,95, ,22, ,54,Y,23.9,Y,2.4, ,56.7, ,47.0, 
12,2/25/2022,56,0.10, ,0, ,410, ,4.6, ,63.2, ,30.0, ,43.3, ,87, ,19, ,48, ,24.8, ,3.4, ,81.6, ,46.9, 
12,2/26/2022,57,0.08, ,0, ,291, ,6.0, ,61.9, ,28.9, ,46.2, ,91, ,29, ,56, ,31.4, ,2.2, ,51.9, ,47.1, 
12,2/27/2022,58,0.11, ,0, ,389, ,7.1, ,70.1, ,35.0, ,52.2, ,94, ,24, ,54, ,35.9, ,2.5, ,60.7, ,48.9, 
12,2/28/2022,59,0.11, ,0, ,399, ,8.6, ,74.9, ,35.6, ,54.0, ,90, ,30, ,60, ,40.6, ,2.2, ,54.0, ,50.0, 
