194,2/1/2022,32,0.10, ,0, ,331, ,5.8, ,59.3, ,31.0, ,44.3, ,99, ,32, ,58, ,30.6, ,7.8, ,186.5, ,48.3, 
194,2/2/2022,33,0.11, ,0, ,358,R,5.1,Y,60.2, ,31.2, ,45.2, ,80, ,28, ,50,Y,27.5,Y,8.2, ,197.5, ,47.4, 
194,2/3/2022,34,0.07, ,0, ,305, ,6.5, ,61.2, ,29.1, ,43.4, ,97, ,37, ,68, ,33.5, ,2.7, ,64.7, ,47.0, 
194,2/4/2022,35,0.08, ,0, ,338, ,7.5, ,65.7, ,31.5, ,47.0, ,97, ,38, ,69, ,37.3, ,2.5, ,60.2, ,47.3, 
194,2/5/2022,36,0.07, ,0, ,293, ,7.9, ,66.1, ,32.9, ,46.7, ,96, ,41, ,72, ,38.3, ,2.2, ,52.2, ,47.8, 
194,2/6/2022,37,0.08, ,0, ,353, ,8.1, ,67.1, ,31.2, ,48.6, ,96, ,41, ,70, ,39.2, ,2.4, ,57.3, ,48.1, 
194,2/7/2022,38,0.09, ,0, ,352, ,8.7, ,70.7, ,34.1, ,49.9, ,95, ,39, ,71, ,40.8, ,3.4, ,81.4, ,48.5, 
194,2/8/2022,39,0.08, ,0, ,356, ,8.8, ,71.3, ,33.7, ,50.6, ,99, ,38, ,70, ,41.3, ,2.2, ,52.2, ,49.0, 
194,2/9/2022,40,0.09, ,0, ,346, ,9.3, ,71.3, ,34.0, ,52.1, ,97, ,42, ,70, ,42.7, ,2.6, ,63.1, ,49.5, 
194,2/10/2022,41,0.09, ,0, ,357, ,9.9, ,75.5, ,36.8, ,55.1, ,96, ,36, ,67, ,44.3, ,2.6, ,61.8, ,50.1, 
194,2/11/2022,42,0.09, ,0, ,363, ,10.2, ,76.5,Y,37.6, ,55.7, ,94, ,37, ,67, ,45.0, ,2.5, ,60.4, ,50.9, 
194,2/12/2022,43,0.10, ,0, ,354, ,11.0, ,77.3,Y,39.5, ,57.2, ,97, ,38, ,69, ,47.2, ,2.8, ,66.5, ,51.5, 
194,2/13/2022,44,0.10, ,0, ,361, ,10.7, ,78.1,Y,38.5, ,57.1, ,98, ,36, ,67, ,46.4, ,2.3, ,54.9, ,52.0, 
194,2/14/2022,45,0.10, ,0, ,354, ,10.3, ,70.0, ,37.7, ,53.9, ,94, ,46, ,73, ,45.3, ,5.1, ,122.1, ,52.3, 
194,2/15/2022,46,0.14, ,0, ,372, ,6.7, ,61.5, ,38.0, ,49.7, ,94, ,32, ,55, ,34.2, ,9.5, ,227.2, ,51.9, 
194,2/16/2022,47,0.10, ,0, ,380, ,6.9, ,64.4, ,31.5, ,48.2, ,87, ,35, ,60, ,35.0, ,4.5, ,107.9, ,51.0, 
194,2/17/2022,48,0.10, ,0, ,383, ,7.6, ,68.3, ,32.4, ,49.2, ,94, ,34, ,64, ,37.5, ,2.7, ,65.6, ,51.6, 
194,2/18/2022,49,0.06, ,0, ,237, ,8.6, ,63.9, ,35.4, ,48.6, ,94, ,49, ,73, ,40.5, ,2.5, ,59.9, ,51.5, 
194,2/19/2022,50,0.11, ,0, ,391, ,8.8, ,70.4, ,33.5, ,50.3, ,97, ,40, ,71, ,41.2, ,3.5, ,83.5, ,51.1, 
194,2/20/2022,51,0.07, ,0, ,254, ,8.9, ,65.9, ,36.3, ,50.6, ,93, ,45, ,70, ,41.4, ,3.6, ,85.4, ,51.2, 
194,2/21/2022,52,0.11, ,0, ,401, ,7.0, ,58.2, ,36.2, ,48.3, ,92, ,31, ,61, ,35.5, ,5.9, ,142.0, ,51.2, 
194,2/22/2022,53,0.08, ,0.02, ,302, ,7.0, ,54.3, ,35.0, ,44.4, ,93, ,47, ,71, ,35.5, ,5.9, ,141.8, ,50.7, 
194,2/23/2022,54,0.11, ,0.00, ,396, ,5.3, ,54.5, ,26.4, ,39.0,Y,100, ,31, ,66,Y,28.5,Y,6.7, ,161.0, ,49.3, 
194,2/24/2022,55,0.10, ,0, ,418, ,5.1, ,57.9, ,25.8,Y,41.6, ,87, ,28, ,57, ,27.6, ,3.4, ,81.0, ,48.1, 
194,2/25/2022,56,0.10, ,0, ,426, ,5.6, ,60.3, ,26.9, ,42.9, ,93, ,32, ,60, ,29.9, ,3.3, ,78.5, ,48.0, 
194,2/26/2022,57,0.08, ,0, ,327, ,6.6, ,63.3, ,28.1, ,47.1, ,94, ,33, ,60, ,34.0, ,2.7, ,64.4, ,48.1, 
194,2/27/2022,58,0.13, ,0, ,425, ,7.7, ,69.9, ,33.7, ,51.4, ,93, ,30, ,60, ,37.8, ,4.8, ,114.6, ,49.0, 
194,2/28/2022,59,0.12, ,0, ,430, ,8.9, ,73.7, ,34.2, ,53.7, ,91, ,36, ,63, ,41.6, ,3.2, ,77.5, ,49.9, 
