217,2/1/2022,32,0.09, ,0, ,344, ,9.1, ,64.7, ,44.2, ,52.8, ,90, ,29, ,67, ,42.0, ,3.6, ,85.6, ,57.7, 
217,2/2/2022,33,0.15, ,0, ,386,R,2.8, ,60.7, ,45.2, ,54.0, ,37, ,12, ,19, ,13.2, ,8.4,Y,201.5,Y,57.8, 
217,2/3/2022,34,0.14, ,0, ,380, ,2.8, ,66.2, ,47.7, ,57.0, ,23, ,15, ,18, ,13.5, ,6.3, ,150.5, ,57.1, 
217,2/4/2022,35,0.17, ,0, ,389,R,3.0, ,66.3, ,51.6, ,58.7, ,21, ,15, ,18, ,15.3, ,8.8,Y,210.1,Y,57.2, 
217,2/5/2022,36,0.16, ,0, ,399,R,3.1, ,70.6, ,52.8, ,61.7, ,24, ,12, ,16, ,15.5, ,6.3, ,150.7, ,57.3, 
217,2/6/2022,37,0.19, ,0, ,401,R,3.0, ,77.3, ,55.2, ,68.4, ,16, ,10, ,13, ,15.0, ,7.2, ,171.9, ,57.8, 
217,2/7/2022,38,0.18, ,0, ,402,R,3.4, ,78.5, ,56.9, ,68.2, ,25, ,11, ,14, ,17.6, ,7.1, ,171.4, ,59.0, 
217,2/8/2022,39,0.18, ,0, ,378, ,3.8, ,80.4, ,53.3, ,69.0, ,29, ,12, ,16, ,20.6, ,6.0, ,144.1, ,59.7, 
217,2/9/2022,40,0.19, ,0, ,405,R,3.7, ,81.6, ,59.8,Y,72.5, ,24, ,10, ,13, ,19.8, ,6.2, ,148.9, ,60.4, 
217,2/10/2022,41,0.19, ,0, ,407,R,5.7, ,83.3, ,54.7, ,71.8, ,53, ,11, ,21, ,30.3, ,6.6, ,158.9, ,61.6, 
217,2/11/2022,42,0.18, ,0, ,407, ,6.4, ,88.7,Y,58.4, ,73.6,Y,45, ,15, ,23,Y,33.2,Y,5.9, ,140.8, ,62.5, 
217,2/12/2022,43,0.18, ,0, ,418,R,4.9, ,85.2, ,57.6, ,72.2, ,44, ,10, ,18, ,26.8, ,5.0, ,120.4, ,63.2, 
217,2/13/2022,44,0.15, ,0, ,420,R,4.8, ,86.4, ,52.8, ,68.4, ,49, ,10, ,20, ,26.3, ,3.7, ,89.9, ,63.6, 
217,2/14/2022,45,0.13, ,0.05, ,413, ,8.8, ,77.3, ,47.9, ,60.5, ,99, ,22, ,49, ,41.3, ,3.3, ,78.7, ,63.9, 
217,2/15/2022,46,0.09, ,0.02, ,327, ,9.3, ,60.9, ,42.9, ,52.2, ,99, ,43, ,70, ,42.7, ,4.5, ,109.0, ,63.6, 
217,2/16/2022,47,0.12, ,0, ,427, ,7.0, ,66.7, ,39.0, ,51.9, ,79, ,27, ,53, ,35.5, ,3.5, ,82.8, ,62.0, 
217,2/17/2022,48,0.15, ,0.02, ,444,R,5.7, ,69.9, ,43.1, ,56.9, ,77, ,15, ,36, ,30.3, ,5.8, ,138.7, ,61.4, 
217,2/18/2022,49,0.15, ,0, ,441,R,5.9, ,75.0, ,41.3, ,56.3, ,80, ,14, ,38, ,31.1, ,4.5, ,108.8, ,60.7, 
217,2/19/2022,50,0.13, ,0, ,433, ,8.2, ,75.2, ,44.7, ,57.4, ,91, ,19, ,51, ,39.3, ,3.4, ,81.8, ,60.6, 
217,2/20/2022,51,0.11, ,0.00, ,404, ,10.2, ,66.9, ,41.2, ,52.6, ,92, ,51, ,75, ,45.1, ,3.1, ,74.7, ,60.9, 
217,2/21/2022,52,0.10, ,0, ,386, ,9.9, ,60.3, ,45.7, ,52.8, ,91, ,50, ,73, ,44.2, ,3.6, ,86.9, ,61.2, 
217,2/22/2022,53,0.12, ,0, ,399, ,8.3, ,57.7, ,44.2, ,49.5, ,90, ,53, ,69, ,39.6, ,6.0, ,144.3, ,61.0, 
217,2/23/2022,54,0.12, ,0, ,459,R,5.2, ,58.1, ,35.1, ,45.5, ,90, ,19, ,50, ,27.9, ,4.7, ,112.6, ,60.2, 
217,2/24/2022,55,0.13, ,0, ,469,R,3.9, ,61.5, ,40.7, ,48.4, ,67, ,15, ,34, ,21.4, ,4.8, ,115.8, ,59.4, 
217,2/25/2022,56,0.14, ,0, ,466,R,4.4, ,66.1, ,39.9, ,50.8, ,73, ,16, ,35, ,23.9, ,4.4, ,106.3, ,59.1, 
217,2/26/2022,57,0.16, ,0, ,453, ,3.2, ,67.8, ,42.1, ,55.9, ,55, ,11, ,21, ,16.9, ,5.6, ,134.6, ,59.1, 
217,2/27/2022,58,0.19, ,0, ,422, ,2.1, ,72.3, ,48.2, ,63.2, ,17, ,7, ,11, ,7.1, ,6.8, ,163.9, ,58.9, 
217,2/28/2022,59,0.22, ,0, ,487,R,3.1, ,81.1, ,54.8, ,70.3,Y,35, ,8, ,12,Y,16.0,Y,7.0, ,167.5, ,59.3, 
