214,2/1/2022,32,0.11, ,0.00, ,342, ,5.9, ,61.4, ,34.9, ,46.6, ,96, ,25, ,54, ,31.0, ,5.8, ,139.9, ,50.4, 
214,2/2/2022,33,0.13, ,0, ,349, ,4.0,Y,65.7, ,33.8, ,49.6, ,56, ,18, ,33,Y,21.6,Y,5.4, ,130.0, ,49.3, 
214,2/3/2022,34,0.11, ,0, ,338, ,6.0, ,67.5, ,32.6,Y,47.5, ,85, ,23, ,54, ,31.6, ,6.5, ,155.5, ,49.3, 
214,2/4/2022,35,0.13, ,0, ,344, ,6.1, ,69.2, ,38.7, ,51.1, ,78, ,23, ,48, ,31.9, ,8.1,Y,193.9,Y,50.2, 
214,2/5/2022,36,0.10, ,0, ,316, ,6.7, ,69.5, ,38.2, ,50.6, ,76, ,28, ,53, ,34.2, ,5.6, ,134.8, ,50.5, 
214,2/6/2022,37,0.11, ,0, ,355, ,7.2, ,73.9, ,41.2, ,52.8, ,74, ,24, ,53, ,36.2, ,6.1, ,147.6, ,51.2, 
214,2/7/2022,38,0.12, ,0, ,356, ,7.8, ,74.1, ,42.3, ,53.1, ,86, ,23, ,56, ,38.0, ,7.3, ,175.9, ,51.8, 
214,2/8/2022,39,0.12, ,0, ,358, ,7.7, ,77.4, ,38.9, ,54.6, ,82, ,20, ,53, ,37.7, ,6.9, ,164.6, ,52.3, 
214,2/9/2022,40,0.15, ,0, ,348, ,7.3, ,82.9, ,46.1, ,60.2, ,61, ,17, ,41, ,36.4, ,7.8, ,186.0, ,53.5, 
214,2/10/2022,41,0.16, ,0, ,364, ,7.6, ,84.6,Y,46.0, ,60.8, ,66, ,13, ,42, ,37.5, ,8.3,Y,198.0,Y,54.5, 
214,2/11/2022,42,0.14, ,0.00, ,363, ,8.9, ,83.4,Y,45.0, ,60.9, ,71, ,22, ,49, ,41.5, ,7.3, ,175.0, ,55.6, 
214,2/12/2022,43,0.17, ,0, ,365, ,8.9, ,85.4,Y,50.4, ,63.1, ,69, ,19, ,45, ,41.5, ,9.4,Y,224.5,Y,56.2, 
214,2/13/2022,44,0.16, ,0, ,373, ,8.8, ,83.1,Y,48.7, ,59.6, ,95, ,21, ,50, ,41.1, ,8.6,Y,205.6,Y,56.0, 
214,2/14/2022,45,0.07, ,0, ,223, ,10.5, ,57.1, ,44.4, ,50.0, ,98, ,69, ,85, ,45.8, ,7.6, ,182.0, ,55.7, 
214,2/15/2022,46,0.12, ,0, ,369, ,7.8, ,60.4, ,39.2, ,49.9, ,88, ,35, ,64, ,38.1, ,8.0, ,192.2, ,54.2, 
214,2/16/2022,47,0.12, ,0, ,387, ,7.8, ,67.1, ,37.0, ,51.5, ,87, ,30, ,60, ,38.1, ,5.4, ,128.9, ,53.2, 
214,2/17/2022,48,0.13, ,0, ,493,R,7.3, ,69.7, ,42.9, ,57.2, ,80, ,25, ,46, ,36.5, ,6.3, ,151.8, ,53.7, 
214,2/18/2022,49,0.12, ,0, ,364, ,7.5, ,72.0, ,39.7, ,52.0, ,81, ,26, ,56, ,37.0, ,6.5, ,156.8, ,52.9, 
214,2/19/2022,50,0.14, ,0, ,396, ,8.2, ,76.4, ,41.3, ,53.1, ,90, ,28, ,59, ,39.3, ,7.2, ,172.3, ,53.2, 
214,2/20/2022,51,0.09, ,0, ,306, ,9.0, ,57.8, ,36.6, ,47.9, ,97, ,66, ,79, ,41.8, ,7.9, ,189.6, ,52.8, 
214,2/21/2022,52,0.12, ,0.02, ,405, ,7.8, ,59.4, ,39.8, ,49.7, ,87, ,39, ,64, ,38.0, ,8.0, ,191.8, ,53.2, 
214,2/22/2022,53,0.10, ,0.07, ,322, ,7.6, ,53.7, ,37.5, ,45.6, ,94, ,48, ,73, ,37.5, ,8.4, ,202.1, ,52.6, 
214,2/23/2022,54,0.12, ,0, ,433,R,5.6, ,55.9, ,31.1, ,42.3,Y,90, ,30, ,61,Y,30.0,Y,5.4, ,130.6, ,50.5, 
214,2/24/2022,55,0.12, ,0, ,434, ,5.7, ,60.3, ,31.0, ,43.3, ,87, ,22, ,59, ,30.2, ,6.6, ,159.6, ,49.8, 
214,2/25/2022,56,0.12, ,0, ,440,R,6.0, ,63.3, ,32.1, ,44.7, ,88, ,27, ,59, ,31.4, ,5.6, ,134.2, ,49.9, 
214,2/26/2022,57,0.11, ,0, ,316, ,5.6, ,65.5, ,33.1, ,48.7, ,74, ,23, ,48, ,30.0, ,6.3, ,150.3, ,49.7, 
214,2/27/2022,58,0.15, ,0, ,439, ,6.3, ,73.2, ,36.4, ,52.7, ,74, ,21, ,46, ,32.7, ,5.1, ,121.7, ,51.2, 
214,2/28/2022,59,0.17, ,0, ,447, ,7.4, ,80.6, ,41.7, ,56.8, ,71, ,23, ,47, ,36.7, ,6.0, ,143.7, ,52.5, 
