216,2/1/2022,32,0.08, ,0, ,316, ,9.1, ,62.0, ,42.7, ,51.0, ,88, ,52, ,71, ,42.1, ,3.1, ,73.3, ,55.2, 
216,2/2/2022,33,0.11, ,0, ,403,R,3.2, ,62.6, ,39.0, ,50.3, ,89, ,12, ,25, ,16.3, ,4.1, ,97.3, ,55.0, 
216,2/3/2022,34,0.10, ,0, ,387,R,3.8, ,66.3, ,38.3, ,50.6, ,43, ,16, ,30, ,20.5, ,3.9, ,93.5, ,54.2, 
216,2/4/2022,35,0.13, ,0, ,402,R,3.4, ,68.7, ,40.7, ,54.2, ,48, ,13, ,24, ,18.0, ,5.0, ,120.7, ,54.3, 
216,2/5/2022,36,0.12, ,0, ,411,R,3.3, ,71.1, ,38.6, ,54.5, ,37, ,12, ,23, ,17.4, ,4.4, ,104.8, ,54.4, 
216,2/6/2022,37,0.14, ,0, ,414,R,3.6, ,79.9, ,46.5, ,63.6, ,30, ,10, ,18, ,19.0, ,4.1, ,97.7, ,55.1, 
216,2/7/2022,38,0.13, ,0, ,410,R,3.9, ,78.6, ,48.1, ,61.3, ,33, ,12, ,21, ,21.2, ,3.8, ,91.3, ,56.2, 
216,2/8/2022,39,0.14, ,0, ,399, ,4.1, ,80.5, ,50.1, ,63.4, ,30, ,13, ,21, ,22.4, ,4.3, ,103.5, ,56.9, 
216,2/9/2022,40,0.17, ,0, ,428,R,3.5, ,85.4, ,58.4, ,73.7,Y,26, ,7, ,12,Y,18.7,Y,4.4, ,105.7, ,58.0, 
216,2/10/2022,41,0.20, ,0, ,424,R,5.1, ,82.7, ,59.2,Y,73.5,Y,31, ,13, ,18,Y,27.6,Y,6.6,Y,158.2,Y,59.4, 
216,2/11/2022,42,0.15, ,0, ,418,R,6.2, ,86.1, ,56.2, ,68.8, ,35, ,17, ,26, ,32.3, ,4.0, ,94.8, ,60.4, 
216,2/12/2022,43,0.14, ,0, ,430,R,4.5, ,86.7, ,53.8, ,69.6, ,30, ,10, ,18, ,24.5, ,3.1, ,74.5, ,61.0, 
216,2/13/2022,44,0.14, ,0, ,436,R,4.5, ,86.4, ,53.2, ,67.9, ,30, ,10, ,19, ,24.4, ,3.5, ,83.3, ,61.5, 
216,2/14/2022,45,0.15, ,0, ,426,R,6.3, ,79.6, ,52.4, ,63.3, ,90, ,14, ,32, ,32.6, ,4.9, ,116.6, ,61.9, 
216,2/15/2022,46,0.08, ,0.02, ,261, ,9.2, ,59.3, ,42.9, ,51.7, ,87, ,49, ,70, ,42.4, ,6.2,Y,148.1,Y,61.7, 
216,2/16/2022,47,0.12, ,0, ,436,R,6.8, ,64.2, ,40.0, ,51.9, ,80, ,32, ,51, ,34.6, ,4.4, ,106.6, ,59.7, 
216,2/17/2022,48,0.16, ,0, ,459,R,5.0, ,71.0, ,40.8, ,55.4, ,89, ,14, ,33, ,27.1, ,5.5, ,132.6, ,59.1, 
216,2/18/2022,49,0.14, ,0, ,454,R,4.1, ,75.5, ,43.8, ,57.1, ,38, ,13, ,26, ,22.6, ,4.1, ,99.0, ,59.1, 
216,2/19/2022,50,0.14, ,0, ,440, ,4.9, ,78.7, ,45.0, ,60.2, ,57, ,12, ,27, ,26.4, ,3.5, ,84.1, ,59.7, 
216,2/20/2022,51,0.12, ,0, ,430, ,8.5, ,69.0, ,41.7, ,54.0, ,86, ,34, ,60, ,40.3, ,4.6, ,111.3, ,60.2, 
216,2/21/2022,52,0.08, ,0, ,304, ,9.6, ,59.8, ,47.8, ,52.9, ,84, ,56, ,70, ,43.5, ,5.8, ,139.9, ,60.2, 
216,2/22/2022,53,0.09, ,0, ,338, ,8.0, ,60.8, ,45.3, ,50.9, ,85, ,41, ,63, ,38.8, ,4.7, ,113.0, ,59.9, 
216,2/23/2022,54,0.11, ,0, ,426, ,4.7, ,55.9, ,36.4, ,46.0, ,81, ,27, ,45, ,25.8, ,4.1, ,99.1, ,59.3, 
216,2/24/2022,55,0.13, ,0, ,487,R,2.9, ,62.6, ,34.6, ,47.5, ,48, ,13, ,26, ,14.6, ,3.8, ,91.9, ,58.1, 
216,2/25/2022,56,0.13, ,0, ,476,R,3.8, ,66.1, ,34.9, ,48.9, ,52, ,16, ,32, ,20.3, ,3.8, ,92.0, ,57.7, 
216,2/26/2022,57,0.15, ,0, ,452, ,3.2, ,68.6, ,38.8, ,53.2, ,39, ,13, ,23, ,16.4, ,4.3, ,102.0, ,57.8, 
216,2/27/2022,58,0.16, ,0, ,505,R,2.7, ,77.1, ,40.2, ,57.9, ,28, ,8, ,17, ,13.1, ,3.4, ,80.7, ,58.3, 
216,2/28/2022,59,0.20, ,0, ,483,R,3.5, ,83.4, ,45.6, ,66.0, ,28, ,9, ,16, ,18.9, ,5.0, ,119.7, ,59.4, 
