175,2/1/2022,32,0.13, ,0, ,287, ,3.9, ,71.9, ,40.4, ,54.2, ,49, ,12, ,27, ,20.9, ,4.6, ,110.2, ,55.6, 
175,2/2/2022,33,0.25, ,0, ,327, ,2.1,Y,61.3, ,42.1, ,51.4, ,27, ,10, ,16,Y,6.9,Y,15.8,R,379.8,R,55.3, 
175,2/3/2022,34,0.16, ,0, ,341, ,2.2,Y,62.2, ,35.7, ,49.4, ,34, ,9, ,18,Y,7.6,Y,7.7, ,185.3, ,54.6, 
175,2/4/2022,35,0.12, ,0, ,343, ,2.7, ,65.4, ,29.8, ,46.5, ,41, ,10, ,25, ,12.3, ,4.0, ,96.6, ,53.1, 
175,2/5/2022,36,0.11,R,0, ,370, ,2.8, ,68.8, ,26.0, ,47.8, ,49, ,11, ,25, ,13.9, ,2.8, ,66.5, ,52.4, 
175,2/6/2022,37,0.15, ,0, ,343, ,3.2, ,77.7, ,26.9, ,53.4, ,55, ,9, ,23, ,16.7, ,5.1, ,121.3, ,53.2, 
175,2/7/2022,38,0.14, ,0, ,320, ,3.2, ,74.5, ,38.2, ,55.5, ,42, ,9, ,21, ,16.7, ,4.9, ,117.5, ,55.4, 
175,2/8/2022,39,0.14, ,0, ,378, ,3.6, ,79.2, ,31.0, ,54.6, ,57, ,11, ,25, ,19.4, ,4.0, ,96.6, ,55.2, 
175,2/9/2022,40,0.17, ,0, ,384, ,3.0, ,83.6, ,37.0, ,61.3, ,29, ,8, ,16, ,15.4, ,5.2, ,124.0, ,56.8, 
175,2/10/2022,41,0.19, ,0, ,348, ,5.1, ,82.6, ,47.9, ,66.4,Y,36, ,14, ,23,Y,27.3,Y,6.7, ,159.8, ,59.8,Y
175,2/11/2022,42,0.14, ,0, ,361, ,5.3, ,86.1,Y,39.1, ,62.7, ,58, ,14, ,27, ,28.4, ,3.6, ,85.7, ,60.2,Y
175,2/12/2022,43,0.17, ,0, ,335, ,4.0, ,84.5, ,41.6, ,64.0, ,40, ,8, ,20, ,22.0, ,5.8, ,139.1, ,61.3,Y
175,2/13/2022,44,0.14, ,0, ,414, ,3.5, ,81.6, ,32.8, ,56.9, ,51, ,7, ,22, ,18.3, ,3.6, ,85.8, ,59.6,Y
175,2/14/2022,45,0.13, ,0, ,419, ,3.6, ,82.7, ,31.4, ,56.4, ,51, ,5, ,23, ,19.1, ,3.3, ,79.5, ,58.8, 
175,2/15/2022,46,0.22, ,0, ,310, ,5.1, ,77.1, ,46.7, ,63.4, ,41, ,13, ,25, ,27.5, ,11.3,R,272.1,R,60.9,Y
175,2/16/2022,47,0.15, ,0, ,399, ,6.0, ,72.5, ,39.2, ,58.1, ,72, ,20, ,37, ,31.7, ,6.2, ,148.0, ,61.4,Y
175,2/17/2022,48,0.19, ,0, ,370, ,4.0, ,70.8, ,37.8, ,57.9, ,51, ,13, ,24, ,21.7, ,8.4, ,201.1, ,61.9,Y
175,2/18/2022,49,0.15, ,0, ,432, ,3.4, ,74.0, ,29.2, ,51.8, ,64, ,10, ,26, ,18.1, ,4.0, ,96.7, ,58.9, 
175,2/19/2022,50,0.15, ,0, ,427, ,4.2, ,78.8, ,34.4, ,56.3, ,58, ,10, ,27, ,22.9, ,3.5, ,84.4, ,59.2, 
175,2/20/2022,51,0.19, ,0, ,427, ,3.9, ,81.9, ,35.1, ,59.7, ,64, ,7, ,22, ,20.9, ,6.0, ,143.3, ,60.0,Y
175,2/21/2022,52,0.25, ,0, ,368, ,6.3, ,72.7, ,52.5, ,61.7, ,44, ,25, ,33, ,32.7, ,13.9,R,334.1,R,62.7,R
175,2/22/2022,53,0.21, ,0, ,397, ,6.8, ,69.3, ,44.6, ,58.5, ,62, ,26, ,41, ,34.7, ,12.4,R,298.7,R,62.2,R
175,2/23/2022,54,0.18, ,0, ,358, ,5.7, ,62.3, ,42.6, ,52.3, ,58, ,26, ,42, ,30.1, ,10.4,Y,248.5,Y,61.3,Y
175,2/24/2022,55,0.13, ,0, ,444, ,4.0, ,61.1, ,29.0, ,46.8, ,70, ,18, ,37, ,21.7, ,4.6, ,110.1, ,58.2, 
175,2/25/2022,56,0.14, ,0, ,449, ,2.9,Y,68.1, ,25.6,Y,47.8, ,65, ,9, ,25,Y,14.1,Y,3.9, ,92.7, ,56.5, 
175,2/26/2022,57,0.18, ,0, ,427, ,2.6,Y,69.3, ,30.6, ,50.5, ,56, ,7, ,21,Y,12.0,Y,6.0, ,142.9, ,56.7, 
175,2/27/2022,58,0.16, ,0, ,390, ,2.6,Y,71.4, ,30.6, ,51.7, ,39, ,9, ,20,Y,12.1,Y,4.9, ,117.6, ,56.8, 
175,2/28/2022,59,0.20, ,0, ,442, ,3.1, ,81.5, ,35.5, ,59.3, ,47, ,6, ,18, ,16.2, ,5.4, ,129.1, ,58.6, 
