174,7/1/2022,182,0.21, ,0, ,611, ,16.8, ,80.1, ,60.9, ,69.4, ,86, ,48, ,68, ,58.5, ,3.5, ,84.1, ,78.0, 
174,7/2/2022,183,0.21, ,0, ,631, ,16.1, ,77.8, ,59.1, ,67.0, ,90, ,50, ,71, ,57.3, ,3.2, ,77.6, ,77.6, 
174,7/3/2022,184,0.21, ,0, ,620, ,15.4, ,74.2, ,59.4, ,66.7, ,87, ,56, ,69, ,56.2, ,3.7, ,89.3, ,77.0, 
174,7/4/2022,185,0.19, ,0, ,565, ,15.5, ,73.9, ,57.5, ,66.1, ,90, ,54, ,71, ,56.3, ,3.4, ,80.4, ,76.2, 
174,7/5/2022,186,0.21, ,0, ,614, ,16.4, ,80.5, ,58.7, ,68.4, ,88, ,50, ,69, ,57.9, ,3.3, ,80.2, ,76.1, 
174,7/6/2022,187,0.15, ,0, ,459, ,16.7, ,81.6, ,59.8, ,67.5, ,88, ,50, ,72, ,58.3, ,2.8, ,67.8, ,76.5, 
174,7/7/2022,188,0.22, ,0, ,634, ,16.9, ,81.6, ,57.9, ,68.2, ,89, ,50, ,72, ,58.8, ,3.6, ,85.5, ,76.4, 
174,7/8/2022,189,0.19, ,0, ,561, ,16.9, ,74.1, ,59.7, ,67.4, ,87, ,62, ,74, ,58.8, ,3.5, ,83.5, ,77.0, 
174,7/9/2022,190,0.21, ,0, ,606, ,16.4, ,85.6, ,59.4, ,69.4, ,87, ,39, ,67, ,57.9, ,3.0, ,72.9, ,77.3, 
174,7/10/2022,191,0.20, ,0, ,609, ,17.1, ,82.3, ,59.3, ,68.3, ,90, ,49, ,72, ,59.1, ,3.0, ,73.0, ,77.5, 
174,7/11/2022,192,0.18, ,0, ,542, ,16.6, ,77.8, ,59.7, ,65.9, ,90, ,57, ,76, ,58.2, ,3.4, ,80.8, ,76.8, 
174,7/12/2022,193,0.18, ,0, ,550, ,15.4, ,73.7, ,59.7, ,65.9, ,85, ,56, ,71, ,56.1, ,3.5, ,83.8, ,76.4, 
174,7/13/2022,194,0.20, ,0, ,582, ,15.8, ,81.6, ,60.8, ,67.9, ,83, ,47, ,68, ,56.9, ,3.1, ,75.2, ,76.5, 
174,7/14/2022,195,0.19, ,0, ,574, ,16.5, ,72.9, ,59.7, ,66.0, ,87, ,66, ,76, ,58.1, ,4.0, ,97.1, ,76.7, 
174,7/15/2022,196,0.20, ,0, ,581, ,17.5, ,78.2, ,62.0, ,68.6, ,85, ,59, ,73, ,59.7, ,3.9, ,93.0, ,76.7, 
174,7/16/2022,197,0.19, ,0, ,567, ,18.1, ,76.3, ,62.7, ,68.1, ,87, ,62, ,77, ,60.6, ,4.2, ,101.5, ,77.5, 
174,7/17/2022,198,0.19, ,0, ,560, ,18.5, ,80.5, ,62.2, ,68.2, ,89, ,64, ,79, ,61.3, ,3.8, ,92.0, ,77.7, 
174,7/18/2022,199,0.22, ,0, ,608, ,18.0, ,85.0, ,65.7, ,72.2, ,84, ,32, ,67, ,60.6, ,4.1, ,98.5, ,78.1, 
174,7/19/2022,200,0.23, ,0, ,622, ,16.9, ,87.5, ,61.8, ,73.3, ,90, ,32, ,60, ,58.7, ,2.9, ,70.6, ,78.5, 
174,7/20/2022,201,0.20, ,0, ,575, ,17.7, ,83.2, ,64.5, ,71.2, ,85, ,48, ,68, ,60.1, ,3.3, ,80.0, ,79.0, 
174,7/21/2022,202,0.20, ,0, ,583, ,17.7, ,77.2, ,61.8, ,69.0, ,89, ,59, ,73, ,60.0, ,3.4, ,80.9, ,78.9, 
174,7/22/2022,203,0.20, ,0, ,579, ,17.3, ,77.4, ,60.9, ,69.3, ,86, ,58, ,71, ,59.4, ,4.1, ,99.4, ,78.7, 
174,7/23/2022,204,0.16,R,0, ,474, ,18.0, ,75.7, ,65.4, ,69.6, ,81, ,63, ,73, ,60.5, ,3.5, ,85.2, ,78.6, 
174,7/24/2022,205,0.17, ,0, ,489, ,18.1, ,77.2, ,66.4, ,70.1, ,80, ,62, ,72, ,60.7, ,4.0, ,96.4, ,78.3, 
174,7/25/2022,206,0.17, ,0, ,500, ,18.2, ,77.3, ,65.0, ,69.5, ,83, ,62, ,74, ,60.8, ,3.4, ,80.9, ,78.4, 
174,7/26/2022,207,0.20, ,0, ,569, ,17.3, ,82.4, ,62.0, ,70.0, ,82, ,49, ,69, ,59.4, ,3.4, ,82.7, ,78.4, 
174,7/27/2022,208,0.18, ,0, ,517, ,16.9, ,83.1, ,60.2, ,68.7, ,86, ,48, ,70, ,58.7, ,2.7, ,63.7, ,78.4, 
174,7/28/2022,209,0.18, ,0, ,528, ,17.1, ,77.4, ,60.8, ,68.4, ,88, ,56, ,72, ,59.0, ,3.0, ,72.3, ,77.9, 
174,7/29/2022,210,0.19, ,0, ,557, ,17.7, ,77.1, ,62.4, ,69.2, ,84, ,61, ,72, ,60.0, ,4.2,Y,101.0,Y,78.1, 
174,7/30/2022,211,0.18, ,0, ,515, ,18.8, ,81.3, ,63.5, ,70.3, ,87, ,56, ,74, ,61.8, ,3.5, ,84.1, ,78.4, 
174,7/31/2022,212,0.16, ,0, ,458, ,18.6, ,84.3, ,65.8, ,74.0, ,84, ,38, ,65, ,61.5, ,2.9, ,68.7, ,78.8, 
