158,7/1/2022,182,0.20, ,0, ,654, ,13.2, ,76.9, ,49.8, ,58.9, ,97, ,50, ,78, ,52.0, ,2.7, ,65.7, ,68.9, 
158,7/2/2022,183,0.18, ,0, ,596, ,13.5, ,70.3, ,50.5, ,57.6, ,97, ,62, ,83, ,52.5, ,2.6, ,62.2, ,68.8, 
158,7/3/2022,184,0.17, ,0, ,568, ,13.1, ,69.4, ,51.6, ,59.3, ,92, ,61, ,76, ,51.7, ,3.0, ,71.5, ,68.7, 
158,7/4/2022,185,0.17, ,0, ,523, ,16.3,Y,75.1, ,51.3, ,64.1, ,93, ,63, ,80,Y,57.8,Y,2.8, ,67.0, ,68.9, 
158,7/5/2022,186,0.11, ,0, ,375, ,17.4,Y,74.1, ,58.7, ,65.4, ,96, ,63, ,81,Y,59.6,Y,2.9, ,68.4, ,70.0, 
158,7/6/2022,187,0.14, ,0, ,461, ,15.4, ,72.8, ,52.5, ,63.1, ,95, ,61, ,78, ,56.1, ,3.1, ,74.5, ,69.4, 
158,7/7/2022,188,0.21,R,0, ,647, ,14.6, ,78.0, ,50.1, ,62.1, ,99, ,53, ,76, ,54.6, ,2.6, ,61.8, ,69.0, 
158,7/8/2022,189,0.24, ,0, ,692, ,14.1, ,83.6, ,49.1, ,63.8, ,96, ,45, ,70, ,53.7, ,2.6, ,62.1, ,69.2, 
158,7/9/2022,190,0.21, ,0, ,659, ,15.0, ,81.1, ,50.3, ,63.6, ,99, ,50, ,75, ,55.5, ,2.3, ,54.7, ,69.3, 
158,7/10/2022,191,0.25, ,0, ,690, ,14.9, ,90.3, ,49.5, ,69.0, ,96, ,35, ,62, ,55.3, ,2.5, ,60.1, ,69.9, 
158,7/11/2022,192,0.25, ,0, ,675, ,15.1, ,91.0, ,53.3, ,69.1, ,96, ,34, ,62, ,55.6, ,2.3, ,56.3, ,70.7, 
158,7/12/2022,193,0.21, ,0, ,639, ,15.2, ,75.3, ,54.7, ,61.9, ,97, ,57, ,80, ,55.8, ,3.9,Y,93.6,Y,70.4, 
158,7/13/2022,194,0.18, ,0, ,561, ,14.8, ,76.2, ,53.0, ,62.0, ,95, ,56, ,78, ,55.0, ,3.0, ,70.9, ,69.9, 
158,7/14/2022,195,0.23, ,0, ,680, ,14.2, ,86.5, ,49.3, ,64.3, ,97, ,43, ,69, ,53.9, ,2.6, ,62.8, ,69.5, 
158,7/15/2022,196,0.23, ,0, ,701, ,13.6, ,84.3, ,46.1, ,64.4, ,96, ,39, ,66, ,52.8, ,2.4, ,57.4, ,69.3, 
158,7/16/2022,197,0.24, ,0.00, ,695, ,14.0, ,94.0, ,46.1, ,67.7, ,97, ,29, ,60, ,53.5, ,2.2, ,52.5, ,69.6, 
158,7/17/2022,198,0.24, ,0, ,676, ,14.2, ,89.0, ,49.3, ,66.5, ,94, ,37, ,64, ,53.9, ,2.3, ,54.9, ,70.1, 
158,7/18/2022,199,0.24, ,0, ,663, ,13.2, ,87.0, ,49.6, ,65.9, ,93, ,29, ,60, ,51.9, ,2.3, ,55.9, ,70.1, 
158,7/19/2022,200,0.22, ,0, ,666, ,13.0, ,85.1, ,47.8, ,61.7, ,98, ,33, ,70, ,51.6, ,2.1, ,51.6, ,69.5, 
158,7/20/2022,201,0.22, ,0, ,669, ,12.9, ,86.7, ,45.4, ,60.7, ,99, ,35, ,71, ,51.3, ,2.3, ,54.4, ,69.0, 
158,7/21/2022,202,0.22, ,0, ,674, ,13.0, ,85.8, ,47.2, ,61.3, ,99, ,39, ,70, ,51.5, ,2.2, ,54.0, ,68.4, 
158,7/22/2022,203,0.22, ,0.02, ,667, ,12.2, ,85.6, ,43.2, ,62.1, ,96, ,36, ,64, ,49.8, ,2.3, ,54.4, ,64.1, 
158,7/23/2022,204,0.22, ,0, ,661, ,13.1, ,85.0, ,46.2, ,62.8, ,98, ,40, ,67, ,51.8, ,2.4, ,57.4, ,66.5, 
158,7/24/2022,205,0.21, ,0, ,656, ,13.3, ,79.4, ,47.8, ,60.1, ,98, ,48, ,75, ,52.1, ,2.4, ,57.1, ,67.8, 
158,7/25/2022,206,0.19, ,0, ,599, ,13.7, ,74.7, ,49.7, ,59.0, ,98, ,54, ,81, ,53.0, ,3.2, ,77.4, ,68.1, 
158,7/26/2022,207,0.19, ,0, ,579, ,15.1, ,76.3, ,55.2, ,62.1, ,96, ,54, ,79, ,55.6, ,3.1, ,73.3, ,69.0, 
158,7/27/2022,208,0.20, ,0, ,634, ,14.7, ,79.9, ,53.1, ,61.8, ,97, ,49, ,78, ,54.8, ,2.6, ,63.0, ,69.1, 
158,7/28/2022,209,0.17, ,0, ,551, ,14.9, ,80.5, ,51.5, ,61.8, ,98, ,52, ,79, ,55.2, ,2.5, ,60.2, ,69.3, 
158,7/29/2022,210,0.20, ,0.00, ,609, ,15.8, ,84.5, ,54.2, ,64.0, ,97, ,49, ,78, ,56.9, ,2.7, ,64.0, ,69.7, 
158,7/30/2022,211,0.16, ,0, ,488, ,15.9, ,78.3, ,55.3, ,62.7, ,97, ,58, ,82, ,57.1, ,2.6, ,61.4, ,69.9, 
158,7/31/2022,212,0.19, ,0, ,577, ,16.4, ,77.0, ,56.3, ,63.7, ,97, ,61, ,81, ,57.9, ,2.6, ,63.1, ,70.4, 
