114,7/1/2022,182,0.23, ,0, ,682, ,13.6, ,73.6, ,53.3, ,60.0, ,92, ,56, ,77, ,52.8, ,8.8, ,212.0, ,67.9, 
114,7/2/2022,183,0.24, ,0, ,722, ,13.4, ,71.5, ,54.4, ,60.2, ,90, ,57, ,75, ,52.4, ,10.3, ,246.9, ,67.5, 
114,7/3/2022,184,0.25, ,0, ,757,R,12.8, ,71.9, ,54.2, ,60.7, ,85, ,53, ,70, ,51.0, ,10.3, ,247.3, ,67.9, 
114,7/4/2022,185,0.23, ,0, ,595, ,14.9, ,83.9, ,47.8, ,65.3, ,91, ,45, ,70, ,55.3, ,7.7, ,184.3, ,68.3, 
114,7/5/2022,186,0.24, ,0, ,673, ,18.0,Y,81.2, ,58.4, ,67.3, ,98, ,59, ,79,Y,60.6,Y,7.3, ,174.5, ,70.6, 
114,7/6/2022,187,0.24, ,0, ,652, ,16.1, ,79.4, ,59.6,Y,66.8, ,89, ,51, ,72, ,57.5, ,8.4, ,201.3, ,71.7, 
114,7/7/2022,188,0.25, ,0, ,688, ,15.5, ,79.3, ,57.6, ,65.4, ,93, ,52, ,73, ,56.4, ,8.4, ,201.2, ,70.3, 
114,7/8/2022,189,0.27, ,0, ,745,R,15.5, ,82.6, ,52.6, ,65.5, ,99, ,45, ,72, ,56.3, ,8.2, ,197.7, ,68.1, 
114,7/9/2022,190,0.25, ,0, ,706, ,16.3, ,79.5, ,54.4, ,65.5, ,100, ,57, ,76, ,57.8, ,7.9, ,188.8, ,67.1, 
114,7/10/2022,191,0.25, ,0, ,704, ,16.1, ,82.2, ,55.2, ,65.0, ,100, ,50, ,76, ,57.4, ,6.4, ,152.7, ,68.8, 
114,7/11/2022,192,0.26, ,0, ,726, ,16.4, ,83.3, ,52.7, ,64.8, ,100, ,49, ,78, ,57.8, ,6.9, ,164.9, ,69.4, 
114,7/12/2022,193,0.23, ,0, ,735, ,16.2, ,77.0, ,59.4, ,66.3, ,99, ,57, ,74, ,57.6, ,10.5, ,252.9, ,71.0, 
114,7/13/2022,194,0.23, ,0, ,676, ,16.1, ,79.4, ,57.4, ,64.1, ,95, ,51, ,79, ,57.4, ,7.4, ,176.8, ,68.7, 
114,7/14/2022,195,0.23, ,0, ,661, ,15.4, ,76.4, ,55.4, ,63.1, ,99, ,57, ,78, ,56.2, ,8.0, ,192.0, ,68.5, 
114,7/15/2022,196,0.24, ,0, ,712, ,14.9, ,76.4, ,53.3, ,62.2, ,98, ,55, ,78, ,55.3, ,8.0, ,192.9, ,67.2, 
114,7/16/2022,197,0.24, ,0, ,698, ,15.5, ,82.2, ,53.6, ,63.8, ,100, ,50, ,77, ,56.4, ,6.2, ,148.7, ,67.5, 
114,7/17/2022,198,0.25, ,0, ,690, ,15.5, ,80.6, ,55.1, ,64.4, ,99, ,50, ,75, ,56.3, ,6.5, ,156.8, ,68.7, 
114,7/18/2022,199,0.24, ,0, ,635, ,15.5, ,85.3, ,54.2, ,67.4, ,94, ,40, ,68, ,56.3, ,5.5, ,131.1, ,68.8, 
114,7/19/2022,200,0.26, ,0, ,722, ,15.8, ,82.4, ,52.1, ,66.0, ,96, ,46, ,72, ,56.9, ,6.4, ,153.0, ,69.0, 
114,7/20/2022,201,0.25, ,0, ,709, ,16.2, ,84.1, ,54.9, ,64.9, ,100, ,46, ,77, ,57.6, ,6.4, ,153.6, ,69.0, 
114,7/21/2022,202,0.24, ,0, ,684, ,16.2, ,83.4, ,53.9, ,64.1, ,100, ,49, ,79, ,57.5, ,6.5, ,156.0, ,68.8, 
114,7/22/2022,203,0.27, ,0, ,701, ,15.5, ,84.4, ,53.3, ,65.4, ,100, ,44, ,73, ,56.3, ,8.4, ,202.4, ,68.8, 
114,7/23/2022,204,0.25, ,0, ,713, ,15.3, ,79.0, ,54.3, ,62.5, ,97, ,53, ,79, ,56.0, ,8.6, ,206.6, ,68.3, 
114,7/24/2022,205,0.23, ,0, ,661, ,15.6, ,87.1, ,53.4, ,62.4, ,99, ,56, ,81, ,56.5, ,7.5, ,179.9, ,67.7, 
114,7/25/2022,206,0.23, ,0, ,661, ,16.2, ,82.0, ,55.4, ,64.0, ,97, ,57, ,80, ,57.6, ,7.4, ,177.5, ,68.1, 
114,7/26/2022,207,0.23, ,0, ,657, ,16.4, ,79.8, ,57.2, ,64.0, ,96, ,55, ,80, ,57.9, ,7.4, ,177.8, ,67.7, 
114,7/27/2022,208,0.22, ,0, ,641, ,16.4, ,80.6, ,56.2, ,63.7, ,100, ,54, ,81, ,57.9, ,7.4, ,178.5, ,67.2, 
114,7/28/2022,209,0.24, ,0, ,690, ,16.7, ,82.5, ,55.1, ,64.8, ,100, ,49, ,80, ,58.4, ,7.7, ,184.6, ,66.8, 
114,7/29/2022,210,0.18, ,0, ,527, ,17.3, ,80.0, ,57.8, ,65.3, ,97, ,61, ,81, ,59.4, ,7.5, ,179.6, ,67.6, 
114,7/30/2022,211,0.16, ,0, ,466, ,16.8, ,78.2, ,58.5, ,65.4, ,95, ,58, ,79, ,58.6, ,6.1, ,147.5, ,67.6, 
114,7/31/2022,212,0.21, ,0, ,567, ,17.0, ,81.2, ,57.4, ,67.2, ,96, ,53, ,75, ,58.9, ,5.4, ,128.5, ,68.2, 
