200,7/1/2022,182,0.37, ,0, ,715, ,9.7, ,113.9, ,80.8, ,97.6, ,25, ,12, ,16, ,43.8, ,6.3, ,150.4, ,82.7, 
200,7/2/2022,183,0.38, ,0, ,749,R,10.9, ,--,S,77.9, ,94.6, ,29, ,14, ,20, ,46.7, ,6.3, ,151.1, ,82.1, 
200,7/3/2022,184,0.37, ,0, ,770,R,10.8, ,114.0, ,71.7, ,91.0, ,40, ,14, ,22, ,46.6, ,6.9, ,164.4, ,81.0, 
200,7/4/2022,185,0.34, ,0, ,754,R,12.6, ,--,S,68.1, ,88.5, ,40, ,15, ,27, ,50.7, ,6.1, ,146.4, ,80.8, 
200,7/5/2022,186,0.34, ,0, ,733, ,13.3, ,116.0, ,76.2, ,88.9, ,46, ,15, ,29, ,52.1, ,6.3, ,152.3, ,80.8, 
200,7/6/2022,187,0.33, ,0, ,732, ,15.4, ,110.0, ,79.0, ,90.6, ,41, ,19, ,31, ,56.1, ,5.6, ,134.5, ,81.0, 
200,7/7/2022,188,0.35, ,0, ,792,R,11.0, ,104.6, ,79.8, ,96.6, ,48, ,7, ,19, ,47.0, ,6.6, ,157.7, ,82.7, 
200,7/8/2022,189,0.35, ,0, ,741,R,12.2, ,106.5, ,74.3, ,93.2, ,55, ,12, ,23, ,49.8, ,5.5, ,132.8, ,81.5, 
200,7/9/2022,190,0.36, ,0, ,733, ,8.3, ,110.5, ,79.6, ,95.8, ,26, ,6, ,14, ,39.7, ,5.6, ,134.9, ,81.4, 
200,7/10/2022,191,0.37, ,0, ,740,R,8.8, ,112.0, ,81.5, ,98.1, ,26, ,5, ,14, ,41.1, ,5.9, ,140.5, ,81.9, 
200,7/11/2022,192,0.39, ,0, ,727, ,9.5, ,113.3, ,82.9, ,99.0, ,26, ,7, ,15, ,43.2, ,6.9, ,165.4, ,82.0, 
200,7/12/2022,193,0.36, ,0, ,716, ,12.0, ,110.8, ,81.2, ,96.4, ,34, ,11, ,20, ,49.3, ,5.7, ,137.8, ,82.6, 
200,7/13/2022,194,0.36, ,0, ,700, ,14.3, ,109.4, ,80.4, ,95.7, ,62, ,14, ,25, ,54.1, ,5.8, ,138.1, ,82.9, 
200,7/14/2022,195,0.30, ,0, ,585, ,15.0, ,107.4, ,79.9, ,94.6, ,54, ,11, ,27, ,55.5, ,4.5, ,106.8, ,83.8, 
200,7/15/2022,196,0.34, ,0, ,695, ,16.0, ,112.7, ,77.4, ,97.1, ,70, ,11, ,27, ,57.2, ,4.6, ,109.6, ,84.4, 
200,7/16/2022,197,0.36, ,0, ,693, ,15.7, ,115.1, ,86.1, ,100.2, ,37, ,15, ,24, ,56.7, ,5.7, ,136.0, ,85.0, 
200,7/17/2022,198,0.36, ,0.02, ,667, ,17.7, ,110.4, ,84.2, ,99.2, ,62, ,17, ,28, ,60.1, ,5.6, ,133.7, ,85.9, 
200,7/18/2022,199,0.34, ,0.04, ,674, ,19.0, ,108.7, ,82.5, ,97.2, ,65, ,18, ,32, ,62.0, ,5.0, ,120.9, ,86.1, 
200,7/19/2022,200,0.38, ,0, ,682, ,13.5, ,111.7, ,88.1, ,99.9, ,32, ,14, ,21, ,52.6, ,6.3, ,151.4, ,85.8, 
200,7/20/2022,201,0.37, ,0, ,636, ,14.0, ,112.0, ,88.1, ,98.6, ,55, ,12, ,22, ,53.6, ,7.3, ,175.2, ,85.0, 
200,7/21/2022,202,0.33, ,0, ,533, ,12.0, ,107.1, ,88.4, ,98.0, ,26, ,15, ,20, ,49.5, ,6.8, ,163.6, ,83.8, 
200,7/22/2022,203,0.35, ,0, ,613, ,12.0, ,111.1, ,85.6, ,99.0, ,34, ,11, ,19, ,49.3, ,6.5, ,156.4, ,83.5, 
200,7/23/2022,204,0.19, ,0, ,361, ,19.7, ,103.6, ,79.8, ,91.9, ,73, ,22, ,39, ,63.1, ,4.0, ,96.4, ,83.6, 
200,7/24/2022,205,0.31, ,0, ,638, ,23.4, ,103.2, ,77.1, ,91.8, ,75, ,27, ,46, ,68.0, ,6.1, ,147.4, ,84.9, 
200,7/25/2022,206,0.29, ,0, ,612, ,24.2, ,101.5, ,83.9, ,92.4, ,67, ,29, ,47, ,69.0, ,4.8, ,115.9, ,85.7, 
200,7/26/2022,207,0.32, ,0, ,655, ,16.9, ,106.6, ,82.4, ,94.6, ,43, ,17, ,30, ,58.7, ,5.0, ,119.7, ,86.5, 
200,7/27/2022,208,0.26, ,0, ,497, ,14.1, ,102.5, ,82.3, ,94.3, ,37, ,18, ,26, ,53.8, ,4.2, ,100.7, ,85.9, 
200,7/28/2022,209,0.29, ,0, ,527, ,12.7, ,104.8, ,83.9, ,94.9, ,29, ,16, ,23, ,50.8, ,5.1, ,122.9, ,85.7, 
200,7/29/2022,210,0.34, ,0, ,633, ,16.7, ,101.7, ,84.2, ,93.1, ,63, ,19, ,32, ,58.5, ,6.2, ,149.8, ,85.4, 
200,7/30/2022,211,0.25, ,0, ,485, ,20.5, ,104.3, ,81.8, ,92.8, ,80, ,24, ,39, ,64.2, ,5.3, ,127.5, ,85.9, 
200,7/31/2022,212,0.27, ,0.01, ,585, ,18.6, ,105.0, ,78.4, ,93.4, ,78, ,17, ,35, ,61.4, ,3.9, ,93.5, ,86.4, 
