264,7/1/2022,182,0.27, ,0, ,730, ,6.0, ,81.4, ,30.2,Y,59.1, ,87, ,15, ,35, ,31.6, ,4.7, ,112.2, ,60.2, 
264,7/2/2022,183,0.29, ,0, ,707, ,5.8, ,78.2, ,30.2,Y,57.7, ,88, ,18, ,36, ,30.9, ,6.8, ,164.1, ,60.0, 
264,7/3/2022,184,0.25,R,0, ,612, ,6.1, ,72.2, ,39.5, ,57.1,Y,68, ,25, ,38,Y,32.0,Y,6.3, ,151.1, ,59.7, 
264,7/4/2022,185,0.25, ,0, ,695, ,8.4, ,74.0, ,34.2,Y,57.5, ,88, ,33, ,52, ,40.1, ,5.9, ,141.6, ,59.5,Y
264,7/5/2022,186,0.25, ,0, ,128, ,11.5, ,70.4,Y,47.4, ,58.4, ,94, ,42, ,69, ,48.3, ,5.7, ,137.5, ,62.2, 
264,7/6/2022,187,0.27, ,0, ,710, ,10.9, ,77.3, ,38.1, ,60.7, ,99, ,36, ,60, ,46.8, ,6.4, ,154.8, ,61.1, 
264,7/7/2022,188,0.27, ,0, ,710, ,9.6, ,79.3, ,37.0, ,61.5, ,99, ,27, ,51, ,43.3, ,5.5, ,131.7, ,61.6, 
264,7/8/2022,189,0.28, ,0, ,712, ,8.5, ,82.0, ,37.2, ,61.7, ,91, ,21, ,45, ,40.3, ,5.6, ,133.7, ,61.8, 
264,7/9/2022,190,0.28, ,0, ,709, ,8.7, ,80.7, ,35.4,Y,61.2, ,94, ,24, ,47, ,40.9, ,5.4, ,129.5, ,62.1, 
264,7/10/2022,191,0.26, ,0, ,703, ,8.3, ,89.3, ,33.2,Y,64.1, ,96, ,16, ,41, ,39.8, ,3.3, ,79.2, ,62.6, 
264,7/11/2022,192,0.30, ,0, ,695, ,9.6, ,93.3, ,40.4, ,70.0, ,92, ,14, ,38, ,43.4, ,5.0, ,121.0, ,64.0, 
264,7/12/2022,193,0.29, ,0, ,678, ,10.1, ,92.2, ,45.0, ,70.4, ,89, ,17, ,40, ,44.7, ,4.4, ,106.7, ,64.9, 
264,7/13/2022,194,0.29, ,0, ,691, ,9.2, ,85.8, ,41.7, ,65.9, ,93, ,20, ,42, ,42.3, ,5.8, ,139.9, ,64.7, 
264,7/14/2022,195,0.29, ,0, ,707, ,8.1, ,87.9, ,40.1, ,65.5, ,87, ,15, ,38, ,39.1, ,5.1, ,123.3, ,64.2, 
264,7/15/2022,196,0.29, ,0, ,703, ,8.4, ,89.3, ,36.1,Y,66.3, ,93, ,15, ,38, ,40.0, ,4.9, ,116.6, ,64.0, 
264,7/16/2022,197,0.30, ,0, ,687, ,9.9, ,89.9, ,44.8, ,69.5, ,87, ,18, ,40, ,44.3, ,5.4, ,130.1, ,65.0, 
264,7/17/2022,198,0.32, ,0, ,669, ,10.8, ,89.3, ,45.9, ,70.4, ,85, ,25, ,43, ,46.7, ,7.2,Y,173.4,Y,65.5, 
264,7/18/2022,199,0.31, ,0, ,663, ,11.1, ,88.3, ,49.8, ,71.2, ,82, ,25, ,42, ,47.2, ,7.2,Y,172.4,Y,66.0, 
264,7/19/2022,200,0.28, ,0, ,657, ,10.8, ,87.9, ,51.8, ,70.4, ,78, ,22, ,42, ,46.6, ,5.1, ,123.3, ,66.5, 
264,7/20/2022,201,0.29, ,0, ,690, ,8.4, ,90.5, ,40.8, ,68.4, ,94, ,13, ,36, ,40.2, ,4.6, ,110.1, ,66.1, 
264,7/21/2022,202,0.30, ,0, ,695, ,7.6, ,91.8, ,38.7, ,66.9, ,86, ,12, ,34, ,37.4, ,5.4, ,129.5, ,65.8, 
264,7/22/2022,203,0.29,R,0, ,706, ,5.8, ,87.1, ,34.5,Y,63.7, ,85, ,9, ,29, ,30.8, ,5.3, ,126.8, ,65.1, 
264,7/23/2022,204,0.27,R,0, ,701, ,5.6, ,88.1, ,33.3,Y,63.8, ,80, ,9, ,28, ,29.8, ,4.3, ,102.7, ,64.5, 
264,7/24/2022,205,0.26, ,0, ,656, ,7.8, ,92.3, ,37.0, ,66.4, ,83, ,13, ,35, ,38.2, ,3.6, ,86.7, ,65.0, 
264,7/25/2022,206,0.27, ,0, ,652, ,9.2, ,95.0, ,46.1, ,70.6, ,83, ,11, ,36, ,42.3, ,4.0, ,97.0, ,66.1, 
264,7/26/2022,207,0.15, ,0, ,357, ,10.7, ,87.8, ,47.8, ,69.7, ,85, ,20, ,43, ,46.3, ,3.4,Y,80.5,Y,66.3, 
264,7/27/2022,208,0.23, ,0, ,517, ,12.2, ,93.7, ,54.5, ,74.4, ,84, ,17, ,42, ,49.9, ,4.1, ,99.1, ,67.1, 
264,7/28/2022,209,0.28, ,0, ,656, ,10.4, ,96.5, ,49.4, ,74.4, ,89, ,11, ,36, ,45.5, ,4.1, ,98.7, ,67.9, 
264,7/29/2022,210,0.27, ,0, ,645, ,9.8, ,97.4, ,47.4, ,74.3, ,81, ,12, ,34, ,44.0, ,4.4, ,104.7, ,68.5, 
264,7/30/2022,211,0.18, ,0, ,393, ,11.9, ,96.0, ,49.2, ,71.1, ,84, ,15, ,46, ,49.1, ,3.8, ,91.2, ,68.2, 
264,7/31/2022,212,0.25, ,0, ,545, ,13.5, ,92.8, ,54.0, ,74.3, ,85, ,25, ,47, ,52.6, ,5.0, ,120.9, ,68.5, 
