113,7/1/2022,182,0.23, ,0.07,H,653, ,12.2, ,80.6, ,50.5, ,60.2, ,93, ,35, ,69, ,49.9, ,6.4, ,153.3, ,75.0, 
113,7/2/2022,183,0.24, ,0, ,678, ,12.5, ,76.2, ,52.2, ,60.1, ,91, ,47, ,70, ,50.4, ,9.0,Y,215.5,Y,74.8, 
113,7/3/2022,184,0.27, ,0, ,718, ,11.6, ,76.5, ,47.3, ,60.7, ,88, ,40, ,64, ,48.5, ,9.8,Y,235.6,Y,74.6, 
113,7/4/2022,185,0.27, ,0, ,698, ,13.3, ,87.0, ,44.9, ,64.7, ,91, ,33, ,64, ,52.2, ,6.8, ,162.6, ,74.2, 
113,7/5/2022,186,0.26, ,0, ,665, ,16.4, ,86.6, ,55.3, ,67.7, ,94, ,43, ,71, ,57.8, ,6.9, ,166.8, ,74.4, 
113,7/6/2022,187,0.22, ,0, ,577, ,15.0, ,82.7, ,54.5, ,65.7, ,91, ,43, ,69, ,55.4, ,7.4, ,177.2, ,74.9, 
113,7/7/2022,188,0.26, ,0, ,680, ,13.8, ,86.8, ,50.3, ,65.6, ,93, ,38, ,64, ,53.1, ,5.9, ,142.3, ,75.0, 
113,7/8/2022,189,0.28, ,0, ,686, ,13.5, ,87.7, ,51.3, ,66.8, ,88, ,34, ,60, ,52.5, ,6.5, ,155.9, ,75.0, 
113,7/9/2022,190,0.28, ,0, ,696, ,14.3, ,85.1, ,49.3, ,66.5, ,97, ,39, ,64, ,54.1, ,7.0, ,167.0, ,75.1, 
113,7/10/2022,191,0.28, ,0, ,698, ,13.1, ,90.3, ,49.1, ,67.4, ,96, ,28, ,57, ,51.8, ,5.6, ,134.5, ,75.1, 
113,7/11/2022,192,0.30, ,0, ,715, ,13.3, ,92.1, ,50.3, ,69.0, ,93, ,28, ,55, ,52.1, ,6.1, ,147.5, ,75.3, 
113,7/12/2022,193,0.24, ,0.01, ,650, ,15.2, ,85.2, ,55.5, ,65.0, ,97, ,41, ,72, ,55.8, ,5.8, ,140.0, ,76.1, 
113,7/13/2022,194,0.25, ,0, ,660, ,15.0, ,86.1, ,55.3, ,66.0, ,93, ,38, ,68, ,55.3, ,6.3, ,151.1, ,76.9, 
113,7/14/2022,195,0.26, ,0, ,664, ,14.3, ,85.1, ,54.2, ,65.8, ,97, ,37, ,66, ,54.1, ,6.6, ,159.2, ,77.1, 
113,7/15/2022,196,0.26, ,0, ,663, ,13.5, ,83.6, ,51.9, ,64.7, ,93, ,38, ,65, ,52.5, ,6.0, ,143.8, ,76.7, 
113,7/16/2022,197,0.27, ,0, ,678, ,13.2, ,92.4, ,51.4, ,67.5, ,97, ,27, ,58, ,52.0, ,5.2, ,125.3, ,76.5, 
113,7/17/2022,198,0.28, ,0, ,672, ,13.4, ,90.9, ,52.2, ,67.9, ,97, ,29, ,58, ,52.4, ,5.6, ,134.1, ,76.6, 
113,7/18/2022,199,0.21, ,0, ,500, ,13.3, ,94.4, ,52.5, ,69.7, ,87, ,26, ,54, ,52.2, ,4.4, ,105.4, ,76.7, 
113,7/19/2022,200,0.29, ,0, ,679, ,12.3, ,92.1, ,53.0, ,69.3, ,91, ,22, ,50, ,49.9, ,5.6, ,135.6, ,76.4, 
113,7/20/2022,201,0.28, ,0, ,681, ,12.6, ,91.7, ,50.2, ,66.4, ,98, ,23, ,57, ,50.7, ,5.8, ,139.6, ,76.5, 
113,7/21/2022,202,0.27, ,0, ,664, ,12.5, ,91.2, ,49.3, ,65.4, ,98, ,23, ,59, ,50.6, ,5.9, ,141.6, ,76.6, 
113,7/22/2022,203,0.29, ,0, ,678, ,11.9, ,92.9, ,50.6, ,66.9, ,98, ,21, ,53, ,49.1, ,6.7, ,160.5, ,76.7, 
113,7/23/2022,204,0.24, ,0, ,663, ,12.6, ,84.0, ,47.3, ,62.2, ,94, ,35, ,66, ,50.7, ,6.1, ,146.2, ,76.7, 
113,7/24/2022,205,0.24, ,0, ,639, ,12.9, ,83.8, ,51.0, ,62.0, ,97, ,33, ,68, ,51.3, ,6.1, ,146.8, ,76.6, 
113,7/25/2022,206,0.23, ,0, ,616, ,13.7, ,84.8, ,52.8, ,63.3, ,94, ,37, ,69, ,52.9, ,5.4, ,130.6, ,76.5, 
113,7/26/2022,207,0.24, ,0, ,625, ,14.1, ,85.6, ,53.9, ,64.1, ,93, ,37, ,69, ,53.8, ,5.8, ,138.8, ,76.5, 
113,7/27/2022,208,0.24, ,0, ,615, ,13.8, ,85.9, ,54.1, ,65.0, ,96, ,33, ,65, ,53.1, ,6.3, ,150.9, ,76.5, 
113,7/28/2022,209,0.25, ,0.00, ,644, ,14.1, ,88.0, ,53.6, ,65.8, ,96, ,33, ,65, ,53.7, ,5.5, ,132.1, ,76.5, 
113,7/29/2022,210,0.23, ,0, ,629, ,15.4, ,83.6, ,54.7, ,65.0, ,96, ,49, ,73, ,56.1, ,5.7, ,136.3, ,76.6, 
113,7/30/2022,211,0.20, ,0, ,532, ,15.6, ,86.8, ,57.2, ,66.3, ,93, ,42, ,71, ,56.5, ,5.4, ,128.5, ,76.6, 
113,7/31/2022,212,0.22, ,0.00, ,533, ,15.5, ,92.9, ,57.3, ,70.2, ,89, ,29, ,61, ,56.3, ,5.2, ,125.5, ,76.4, 
