124,7/1/2022,182,0.32, ,0, ,732, ,11.3, ,96.5, ,51.8, ,75.5, ,81, ,14, ,37, ,47.7, ,6.2, ,150.0, ,79.3, 
124,7/2/2022,183,0.32, ,0, ,732, ,11.3, ,92.6, ,55.5, ,72.4, ,75, ,18, ,41, ,47.7, ,8.3,Y,198.4,Y,79.0, 
124,7/3/2022,184,0.30, ,0, ,714, ,11.0, ,86.3, ,50.5, ,69.7, ,81, ,25, ,44, ,47.1, ,6.9, ,164.6, ,78.3, 
124,7/4/2022,185,0.27, ,0, ,677, ,13.2, ,91.8, ,54.4, ,73.3, ,72, ,29, ,47, ,52.0, ,5.4, ,130.5, ,78.2, 
124,7/5/2022,186,0.29, ,0, ,675, ,16.9, ,91.7, ,64.1, ,77.0, ,81, ,36, ,53, ,58.7, ,7.4, ,178.7, ,79.1, 
124,7/6/2022,187,0.29, ,0, ,696, ,15.6, ,90.2, ,62.0, ,74.4, ,82, ,32, ,54, ,56.6, ,8.5,Y,204.2,Y,79.4, 
124,7/7/2022,188,0.29, ,0, ,676, ,15.3, ,93.7, ,66.7, ,83.8, ,84, ,29, ,39, ,56.0, ,6.3, ,151.9, ,80.0, 
124,7/8/2022,189,0.31, ,0, ,716, ,14.6, ,99.5, ,59.9, ,80.0, ,75, ,24, ,42, ,54.6, ,5.6, ,133.3, ,80.2, 
124,7/9/2022,190,0.32, ,0, ,714, ,14.3, ,97.6, ,61.1, ,80.1, ,73, ,23, ,41, ,54.0, ,6.0, ,143.3, ,80.8, 
124,7/10/2022,191,0.31, ,0, ,724, ,13.2, ,100.6, ,57.6, ,80.4, ,79, ,17, ,37, ,52.0, ,4.6, ,109.9, ,80.9, 
124,7/11/2022,192,0.30, ,0, ,709, ,14.4, ,103.7, ,61.6, ,84.1, ,70, ,18, ,36, ,54.4, ,3.7, ,89.2, ,79.6, 
124,7/12/2022,193,0.34, ,0, ,688, ,14.6, ,101.0, ,67.7, ,83.6, ,61, ,24, ,37, ,54.6, ,6.9, ,164.6, ,80.1, 
124,7/13/2022,194,0.30, ,0, ,700, ,15.7, ,97.4, ,61.5, ,78.4, ,79, ,27, ,47, ,56.6, ,6.7, ,160.6, ,80.0, 
124,7/14/2022,195,0.31, ,0, ,701, ,15.6, ,102.1, ,59.6, ,80.5, ,82, ,21, ,44, ,56.4, ,5.2, ,123.7, ,79.5, 
124,7/15/2022,196,0.32, ,0, ,685, ,12.4, ,102.5, ,62.9, ,82.3, ,59, ,17, ,33, ,50.2, ,5.4, ,129.8, ,79.3, 
124,7/16/2022,197,0.32, ,0, ,690, ,13.5, ,106.8, ,63.6, ,85.9, ,69, ,16, ,32, ,52.6, ,4.4, ,105.8, ,80.0, 
124,7/17/2022,198,0.34, ,0, ,675, ,13.6, ,108.0,Y,68.5, ,88.3, ,63, ,14, ,30, ,52.7, ,5.4, ,129.9, ,81.3, 
124,7/18/2022,199,0.27, ,0, ,622, ,14.5, ,103.9, ,67.4, ,85.1, ,63, ,18, ,35, ,54.5, ,2.7, ,65.4, ,81.2, 
124,7/19/2022,200,0.32, ,0, ,674, ,12.9, ,104.8, ,71.1, ,85.8, ,56, ,15, ,31, ,51.4, ,4.7, ,111.7, ,81.0, 
124,7/20/2022,201,0.33, ,0, ,692, ,12.3, ,105.3, ,66.2, ,84.6, ,61, ,14, ,30, ,50.0, ,5.2, ,126.0, ,81.1, 
124,7/21/2022,202,0.32, ,0, ,698, ,11.8, ,105.0, ,60.3, ,83.1, ,68, ,14, ,30, ,48.8, ,4.8, ,114.3, ,81.3, 
124,7/22/2022,203,0.35, ,0, ,699, ,10.3, ,104.3, ,60.9, ,83.6, ,53, ,11, ,26, ,45.3, ,6.3, ,151.0, ,81.3, 
124,7/23/2022,204,0.30, ,0, ,703, ,10.7, ,101.4, ,56.8, ,79.5, ,64, ,15, ,31, ,46.2, ,4.4, ,105.2, ,81.3, 
124,7/24/2022,205,0.30, ,0, ,691, ,12.2, ,102.3, ,58.1, ,79.8, ,69, ,17, ,35, ,49.9, ,4.5, ,109.1, ,81.2, 
124,7/25/2022,206,0.29, ,0, ,675, ,14.8, ,99.1, ,60.5, ,78.1, ,73, ,25, ,45, ,55.1, ,5.5, ,130.8, ,80.2, 
124,7/26/2022,207,0.30, ,0, ,667, ,14.6, ,98.2, ,64.6, ,80.0, ,61, ,27, ,42, ,54.7, ,5.7, ,137.2, ,79.9, 
124,7/27/2022,208,0.30, ,0, ,659, ,15.1, ,98.8, ,61.8, ,80.7, ,75, ,22, ,42, ,55.5, ,5.9, ,140.5, ,79.6, 
124,7/28/2022,209,0.27, ,0, ,626, ,14.3, ,100.7, ,65.0, ,81.9, ,62, ,23, ,39, ,54.2, ,4.4, ,106.3, ,80.1, 
124,7/29/2022,210,0.27, ,0, ,647, ,16.9, ,99.7, ,63.5, ,80.3, ,72, ,26, ,48, ,58.7, ,4.9, ,116.5, ,80.6, 
124,7/30/2022,211,0.23, ,0, ,525, ,17.8, ,96.6, ,67.4, ,78.6, ,74, ,34, ,53, ,60.2, ,5.4, ,130.6, ,80.9, 
124,7/31/2022,212,0.24, ,0, ,507, ,16.9, ,98.2, ,68.1, ,79.3, ,75, ,29, ,50, ,58.8, ,5.9, ,141.0, ,80.6, 
