265,7/1/2022,182,0.27, ,0, ,727, ,11.2, ,90.2, ,50.4, ,65.8, ,93, ,19, ,52, ,47.5, ,6.0,R,144.7,R,72.5, 
265,7/2/2022,183,0.26, ,0, ,706, ,11.7, ,83.0, ,50.0, ,63.0, ,91, ,29, ,59, ,48.7, ,7.6,R,181.7,R,71.9, 
265,7/3/2022,184,0.26, ,0, ,705, ,11.4, ,79.5, ,52.3, ,63.1, ,87, ,33, ,58, ,47.9, ,8.6,R,206.7,R,71.6, 
265,7/4/2022,185,0.26, ,0, ,715, ,12.3, ,83.4, ,49.0, ,66.6, ,88, ,28, ,55, ,49.9, ,6.0,R,143.5,R,71.3, 
265,7/5/2022,186,0.26, ,0, ,712, ,15.7, ,83.4, ,56.2, ,69.6, ,92, ,40, ,64, ,56.8, ,5.3,R,127.9,R,72.0, 
265,7/6/2022,187,0.24, ,0, ,659, ,15.2, ,81.1, ,57.5, ,66.4, ,88, ,47, ,69, ,55.8, ,6.3,R,151.9,R,72.1, 
265,7/7/2022,188,0.27, ,0, ,706, ,13.6, ,90.9, ,55.6, ,70.4, ,87, ,28, ,54, ,52.7, ,6.1,R,145.8,R,72.1, 
265,7/8/2022,189,0.29, ,0, ,727, ,13.4, ,90.1, ,55.0, ,72.0, ,79, ,30, ,50, ,52.3, ,6.1,R,145.3,R,72.9, 
265,7/9/2022,190,0.29, ,0, ,721, ,13.4, ,94.0, ,53.5, ,72.4, ,88, ,24, ,49, ,52.4, ,6.6,R,157.5,R,72.9, 
265,7/10/2022,191,0.29, ,0, ,720, ,12.5, ,96.3, ,57.7, ,76.4, ,80, ,20, ,40, ,50.5, ,5.3,R,126.2,R,73.6, 
265,7/11/2022,192,0.29, ,0, ,737, ,12.3, ,99.6, ,53.9, ,74.9, ,69, ,21, ,41, ,49.9, ,3.9,Y,93.8,Y,73.5, 
265,7/12/2022,193,0.28, ,0, ,720, ,13.8, ,84.3, ,54.4, ,67.9, ,91, ,35, ,59, ,53.2, ,6.6,R,158.3,R,72.4, 
265,7/13/2022,194,0.26, ,0, ,713, ,13.4, ,89.3, ,49.9, ,68.3, ,94, ,26, ,57, ,52.4, ,5.0,R,119.5,R,71.4, 
265,7/14/2022,195,0.31, ,0, ,714, ,13.2, ,98.7, ,53.8, ,73.7, ,93, ,22, ,46, ,51.8, ,6.5,R,157.1,R,72.1, 
265,7/15/2022,196,0.30, ,0, ,707, ,12.1, ,98.8, ,56.1, ,74.2, ,79, ,20, ,42, ,49.6, ,6.6,R,159.2,R,72.5, 
265,7/16/2022,197,0.31, ,0, ,715, ,12.3, ,100.9, ,55.1, ,77.5, ,80, ,21, ,38, ,50.0, ,4.9,R,118.5,R,72.9, 
265,7/17/2022,198,0.32, ,0, ,697, ,11.9, ,97.6, ,58.9, ,77.8, ,71, ,21, ,37, ,49.2, ,5.5,R,132.5,R,73.4, 
265,7/18/2022,199,0.20, ,0, ,442, ,12.3, ,89.6, ,60.0, ,74.6, ,64, ,26, ,42, ,50.1, ,4.5,R,107.4,R,72.3, 
265,7/19/2022,200,0.29, ,0, ,700, ,11.1, ,99.6, ,56.4, ,76.4, ,75, ,18, ,36, ,47.3, ,4.2,R,101.4,R,71.7, 
265,7/20/2022,201,0.30, ,0, ,707, ,11.0, ,97.0, ,54.7, ,75.3, ,77, ,18, ,37, ,47.0, ,4.8,R,114.6,R,71.7, 
265,7/21/2022,202,0.34, ,0, ,725, ,9.6, ,100.2, ,53.6, ,76.2, ,78, ,11, ,31, ,43.5, ,7.0,R,167.4,R,71.3, 
265,7/22/2022,203,0.35, ,0, ,714, ,9.2, ,99.4, ,53.1, ,75.4, ,74, ,11, ,31, ,42.3, ,8.0,R,191.1,R,70.7, 
265,7/23/2022,204,0.28, ,0, ,707, ,10.1, ,97.6, ,52.4, ,71.7, ,74, ,11, ,38, ,44.7, ,4.9,R,117.4,R,70.2, 
265,7/24/2022,205,0.27, ,0, ,697, ,11.8, ,86.1, ,49.5, ,65.3, ,96, ,21, ,55, ,48.9, ,5.7,R,137.5,R,70.0, 
265,7/25/2022,206,0.26, ,0, ,689, ,12.7, ,85.7, ,49.1, ,66.4, ,94, ,26, ,57, ,50.8, ,5.3,R,127.1,R,69.6, 
265,7/26/2022,207,0.27, ,0, ,698, ,12.4, ,88.8, ,49.0, ,66.7, ,90, ,19, ,55, ,50.2, ,5.3,R,127.9,R,69.6, 
265,7/27/2022,208,0.26, ,0, ,667, ,12.8, ,97.0, ,53.2, ,71.2, ,93, ,21, ,49, ,51.0, ,4.7,R,112.2,R,70.2, 
265,7/28/2022,209,0.29, ,0, ,662, ,12.2, ,100.0, ,56.6, ,74.1, ,81, ,15, ,42, ,49.7, ,5.6,R,134.2,R,71.3, 
265,7/29/2022,210,0.24, ,0, ,586, ,13.7, ,93.8, ,55.8, ,71.6, ,85, ,25, ,52, ,53.0, ,5.2,R,125.1,R,71.4, 
265,7/30/2022,211,0.24, ,0, ,558, ,13.2, ,84.5, ,58.6, ,70.5, ,85, ,30, ,52, ,51.9, ,5.8,R,138.1,R,70.9, 
265,7/31/2022,212,0.25, ,0, ,560, ,12.8, ,90.1, ,61.9,Y,75.8, ,75, ,27, ,42, ,51.1, ,5.0,R,120.3,R,71.1, 
