260,7/1/2022,182,0.30, ,0, ,684, ,9.1, ,90.4, ,52.2, ,72.1, ,51, ,22, ,34, ,42.0, ,5.9, ,141.8, ,69.0, 
260,7/2/2022,183,0.18, ,0.22, ,432, ,11.1, ,86.6, ,52.1, ,65.7, ,94, ,20, ,51, ,47.3, ,5.0, ,120.0, ,68.6, 
260,7/3/2022,184,0.18, ,0.01, ,494, ,12.3, ,75.3, ,50.6, ,62.6, ,94, ,37, ,64, ,50.0, ,4.4, ,106.7, ,67.8, 
260,7/4/2022,185,0.13, ,0.03, ,388, ,14.3, ,72.9, ,55.0, ,61.6, ,94, ,54, ,76, ,54.1, ,3.9, ,92.4, ,68.0, 
260,7/5/2022,186,0.23, ,0.04, ,528, ,14.7, ,78.9, ,57.1, ,67.0, ,98, ,40, ,65, ,54.9, ,8.3,R,200.4,R,68.2, 
260,7/6/2022,187,0.28, ,0, ,678, ,13.1, ,82.6, ,53.3, ,68.6, ,92, ,30, ,55, ,51.7, ,7.4,Y,178.6,Y,68.6, 
260,7/7/2022,188,0.27, ,0, ,674, ,12.6, ,86.5, ,51.5, ,69.6, ,88, ,29, ,51, ,50.7, ,5.7, ,135.9, ,69.4, 
260,7/8/2022,189,0.27, ,0, ,675, ,12.1, ,88.0, ,50.3, ,71.0, ,83, ,24, ,47, ,49.5, ,5.3, ,126.8, ,69.8, 
260,7/9/2022,190,0.29, ,0, ,688, ,13.3, ,89.9, ,52.5, ,72.8, ,80, ,26, ,48, ,52.2, ,5.5, ,132.8, ,70.4, 
260,7/10/2022,191,0.31, ,0, ,711, ,13.0, ,91.7, ,58.8, ,75.6, ,79, ,24, ,43, ,51.4, ,7.4,Y,177.8,Y,71.2, 
260,7/11/2022,192,0.31,R,0, ,701, ,11.0, ,100.5, ,55.2, ,81.8,Y,67, ,14, ,30,Y,47.1,Y,4.8, ,114.6, ,71.8, 
260,7/12/2022,193,0.30, ,0, ,586, ,12.4, ,99.8, ,59.7,Y,81.8,Y,53, ,17, ,33,Y,50.2,Y,6.1, ,145.8, ,72.3, 
260,7/13/2022,194,0.33, ,0, ,691, ,13.9, ,95.9, ,62.8,Y,79.8,Y,69, ,18, ,40,Y,53.3,Y,7.3,Y,176.2,Y,73.4, 
260,7/14/2022,195,0.31, ,0, ,688, ,12.2, ,96.0, ,59.3, ,77.9, ,60, ,16, ,37, ,49.8, ,6.2, ,149.3, ,73.4, 
260,7/15/2022,196,0.31, ,0, ,697, ,13.1, ,95.9, ,58.8, ,77.4, ,78, ,19, ,41, ,51.6, ,6.6, ,159.5, ,73.8, 
260,7/16/2022,197,0.31, ,0, ,703, ,11.3, ,96.2, ,56.1, ,77.7, ,58, ,19, ,35, ,47.8, ,6.2, ,148.0, ,73.8, 
260,7/17/2022,198,0.32, ,0, ,701, ,13.0, ,96.4, ,58.1, ,76.8, ,75, ,19, ,41, ,51.5, ,8.0,R,192.2,R,74.2, 
260,7/18/2022,199,0.31, ,0, ,706, ,10.6, ,97.2, ,55.3, ,77.1, ,64, ,16, ,33, ,46.2, ,6.4, ,152.4, ,74.0, 
260,7/19/2022,200,0.31, ,0, ,718, ,9.1, ,98.4, ,57.4, ,79.9,Y,62, ,10, ,26,Y,42.1,Y,5.4, ,129.5, ,74.2, 
260,7/20/2022,201,0.31, ,0, ,712, ,8.3, ,99.1, ,54.7, ,79.4,Y,51, ,11, ,24,Y,39.7,Y,4.9, ,118.8, ,74.1, 
260,7/21/2022,202,0.33, ,0, ,709, ,7.4, ,100.2, ,53.9, ,78.1, ,45, ,10, ,23, ,36.8, ,6.1, ,147.1, ,73.9, 
260,7/22/2022,203,0.32, ,0, ,714, ,8.8, ,93.0, ,51.5, ,74.5, ,64, ,12, ,30, ,41.1, ,7.1,Y,170.0,Y,73.7, 
260,7/23/2022,204,0.33, ,0, ,705, ,8.2, ,94.9, ,51.5, ,75.5, ,51, ,14, ,27, ,39.4, ,7.4,R,178.5,R,73.4, 
260,7/24/2022,205,0.32, ,0, ,696, ,9.4, ,100.3, ,52.9, ,79.9,Y,58, ,11, ,27,Y,42.9,Y,5.7, ,136.3, ,73.8, 
260,7/25/2022,206,0.31,R,0, ,669, ,9.3, ,104.5,Y,57.5, ,84.8,R,51,H,10,H,--,R,--,I,5.0, ,120.6, ,74.6, 
260,7/26/2022,207,0.31,R,0, ,650, ,11.0, ,105.2,Y,60.7,Y,85.4,R,46,H,12,H,--,R,--,I,5.3, ,126.8, ,75.2, 
260,7/27/2022,208,0.31,R,0, ,633, ,13.4, ,107.8,R,66.2,R,--,S,55,H,12,H,--,Q,--,Q,5.7, ,136.0, ,76.2,Y
260,7/28/2022,209,0.29,R,0, ,672, ,11.7, ,108.4,R,64.5,Y,--,S,56,H,9,H,--,Q,--,Q,5.4, ,130.8, ,76.7,Y
260,7/29/2022,210,0.27,R,0, ,623, ,10.5, ,109.7,R,65.3,R,--,S,52,H,9,H,--,Q,--,Q,4.8, ,114.9, ,77.1,Y
260,7/30/2022,211,0.25,R,0, ,482, ,10.8, ,109.0,R,67.4,R,--,S,43,H,12,H,--,Q,--,Q,5.2, ,125.8, ,77.1,Y
260,7/31/2022,212,0.22,R,0.00, ,407, ,14.0, ,102.3,Y,63.6,Y,82.0,Y,76, ,18, ,37,Y,53.5,Y,5.3, ,127.8, ,75.8,Y
