87,7/1/2022,182,0.39, ,0, ,705, ,13.1, ,107.8, ,77.3, ,93.4, ,60, ,12, ,25, ,51.8, ,7.9, ,188.8, ,79.4, 
87,7/2/2022,183,0.41, ,0, ,717, ,10.5, ,107.7, ,75.2, ,92.2, ,37, ,12, ,20, ,45.7, ,8.9, ,213.0, ,78.2, 
87,7/3/2022,184,0.43, ,0, ,733, ,6.8, ,103.4, ,71.0, ,89.5, ,21, ,11, ,14, ,34.7, ,10.1,Y,242.0,Y,76.9, 
87,7/4/2022,185,0.32, ,0, ,720, ,9.7, ,101.0, ,65.6, ,85.5, ,39, ,15, ,23, ,43.7, ,4.4, ,104.8, ,76.2, 
87,7/5/2022,186,0.31, ,0, ,695, ,14.4, ,101.4, ,69.3, ,85.6, ,48, ,21, ,34, ,54.3, ,4.4, ,106.8, ,76.7, 
87,7/6/2022,187,0.30, ,0, ,696, ,16.6, ,101.9, ,69.4, ,86.2, ,66, ,22, ,39, ,58.3, ,4.5, ,108.4, ,77.2, 
87,7/7/2022,188,0.34, ,0, ,706, ,14.8, ,105.9, ,70.6, ,88.2, ,65, ,12, ,33, ,55.1, ,5.9, ,141.0, ,77.3, 
87,7/8/2022,189,0.33, ,0, ,702, ,14.1, ,108.7, ,72.7, ,91.5, ,60, ,12, ,28, ,53.8, ,5.1, ,122.5, ,77.5, 
87,7/9/2022,190,0.29, ,0, ,614, ,10.0, ,108.7, ,70.5, ,92.4, ,40, ,9, ,19, ,44.4, ,2.9, ,69.6, ,77.3, 
87,7/10/2022,191,0.31, ,0, ,686, ,12.0, ,111.9, ,74.8, ,94.7, ,52, ,11, ,22, ,49.3, ,3.3, ,78.3, ,77.6, 
87,7/11/2022,192,0.32, ,0, ,672, ,13.6, ,112.4, ,76.6, ,95.4, ,44, ,11, ,24, ,52.8, ,3.7, ,89.3, ,77.8, 
87,7/12/2022,193,0.33, ,0, ,655, ,18.6, ,108.9, ,77.6, ,92.3, ,56, ,17, ,36, ,61.5, ,5.5, ,132.8, ,78.6, 
87,7/13/2022,194,0.32, ,0, ,621, ,21.4, ,107.9, ,76.8, ,92.7, ,62, ,22, ,41, ,65.4, ,6.2, ,148.1, ,82.4, 
87,7/14/2022,195,0.30, ,0, ,567, ,18.6, ,106.5, ,79.2, ,91.9, ,60, ,22, ,36, ,61.5, ,5.9, ,142.5, ,82.4, 
87,7/15/2022,196,0.31, ,0, ,671, ,18.3, ,110.1, ,74.2, ,93.8, ,62, ,17, ,34, ,61.0, ,4.0, ,95.0, ,80.9, 
87,7/16/2022,197,0.32, ,0, ,654, ,22.4, ,111.8, ,81.0, ,96.3, ,57, ,21, ,38, ,66.7, ,5.5, ,132.9, ,80.9, 
87,7/17/2022,198,0.32, ,0, ,633, ,26.0, ,108.5, ,83.4, ,94.9, ,66, ,29, ,46, ,71.1, ,5.9, ,142.3, ,81.8, 
87,7/18/2022,199,0.30, ,0, ,618, ,25.0, ,106.5, ,84.2, ,93.9, ,72, ,28, ,46, ,69.9, ,6.1, ,146.6, ,82.2, 
87,7/19/2022,200,0.29, ,0, ,611, ,23.3, ,110.1, ,80.3, ,94.9, ,74, ,26, ,42, ,67.8, ,4.5, ,107.3, ,82.2, 
87,7/20/2022,201,0.24, ,0, ,521, ,23.7, ,108.1, ,82.6, ,94.3, ,74, ,25, ,43, ,68.3, ,5.0, ,121.1, ,82.5, 
87,7/21/2022,202,0.28, ,0, ,561, ,19.8, ,108.4, ,79.3, ,93.7, ,74, ,24, ,37, ,63.2, ,5.5, ,131.3, ,82.1, 
87,7/22/2022,203,0.31, ,0, ,636, ,19.1, ,111.9, ,77.9, ,94.9, ,54, ,21, ,34, ,62.1, ,4.5, ,107.0, ,81.5, 
87,7/23/2022,204,0.30, ,0, ,569, ,23.4, ,102.9, ,82.3, ,91.9, ,70, ,28, ,46, ,68.0, ,7.4, ,178.2, ,81.7, 
87,7/24/2022,205,0.31, ,0, ,637, ,27.8, ,101.9, ,82.0, ,90.9, ,84, ,32, ,56, ,73.1, ,9.3, ,224.3, ,81.9, 
87,7/25/2022,206,0.26, ,0.00, ,568, ,24.7, ,100.4, ,82.8, ,90.0, ,73, ,29, ,51, ,69.6, ,6.3, ,152.1, ,81.9, 
87,7/26/2022,207,0.29, ,0, ,647, ,23.9, ,105.2, ,80.3, ,92.4, ,70, ,26, ,46, ,68.6, ,5.7, ,137.9, ,81.8, 
87,7/27/2022,208,0.30, ,0, ,603, ,24.6, ,101.9, ,80.9, ,91.3, ,68, ,37, ,49, ,69.4, ,6.5, ,155.2, ,82.0, 
87,7/28/2022,209,0.28, ,0, ,579, ,21.8, ,104.8, ,81.2, ,92.7, ,60, ,27, ,42, ,66.0, ,5.2, ,124.7, ,81.8, 
87,7/29/2022,210,0.27, ,0, ,516, ,23.8, ,99.7, ,83.6, ,90.8, ,68, ,38, ,48, ,68.5, ,7.1, ,171.5, ,83.6, 
87,7/30/2022,211,0.26, ,0, ,530, ,26.0, ,101.0, ,80.5, ,89.4, ,75, ,34, ,55, ,71.1, ,7.1, ,171.1, ,83.3, 
87,7/31/2022,212,0.31, ,0, ,656, ,22.3, ,102.7, ,77.2, ,90.4, ,71, ,26, ,46, ,66.7, ,7.3, ,174.0, ,81.8, 
