207,7/1/2022,182,0.29, ,0, ,685, ,9.3, ,107.1, ,79.0, ,93.2, ,27, ,12, ,17, ,42.7, ,2.5, ,59.6, ,81.8, 
207,7/2/2022,183,0.29, ,0, ,679, ,9.4, ,103.2, ,68.5, ,87.9, ,37, ,13, ,21, ,43.0, ,2.5, ,59.9, ,80.2, 
207,7/3/2022,184,0.28, ,0, ,701, ,7.7, ,100.3, ,62.5, ,84.0, ,35, ,10, ,19, ,37.7, ,2.2, ,52.5, ,77.9, 
207,7/4/2022,185,0.27, ,0, ,693, ,8.5, ,99.9, ,58.2, ,83.0, ,52, ,10, ,22, ,40.4, ,2.0, ,47.4, ,76.9, 
207,7/5/2022,186,0.26, ,0, ,661, ,11.5, ,100.4, ,61.5, ,85.0, ,59, ,16, ,28, ,48.2, ,1.9, ,46.2, ,78.1, 
207,7/6/2022,187,0.26, ,0, ,652, ,13.3, ,100.5, ,65.3, ,86.5, ,61, ,19, ,31, ,52.2, ,2.0, ,48.7, ,79.1, 
207,7/7/2022,188,0.26, ,0, ,639, ,13.5, ,102.1, ,68.7, ,88.1, ,57, ,17, ,30, ,52.5, ,2.0, ,48.2, ,79.8, 
207,7/8/2022,189,0.27, ,0, ,644, ,11.5, ,106.1, ,71.0, ,90.1, ,50, ,9, ,24, ,48.1, ,2.0, ,49.1, ,80.3, 
207,7/9/2022,190,0.27, ,0, ,654, ,6.8, ,108.7, ,64.8, ,91.3, ,39, ,5, ,14, ,34.8, ,1.8, ,44.1, ,78.9, 
207,7/10/2022,191,0.28, ,0, ,682, ,7.8, ,110.9, ,68.8, ,93.8, ,44, ,5, ,14, ,38.1, ,1.7, ,41.6, ,80.6, 
207,7/11/2022,192,0.28,R,0.34, ,660, ,9.0, ,111.7, ,65.2, ,94.2, ,45, ,7, ,16, ,41.7, ,1.8, ,44.2, ,80.6, 
207,7/12/2022,193,0.28, ,0, ,654, ,11.2, ,109.5, ,70.4, ,93.7, ,42, ,12, ,21, ,47.5, ,1.9, ,46.2, ,81.2, 
207,7/13/2022,194,0.26,R,0, ,157, ,15.8, ,108.1, ,89.1,Y,100.2,Y,48, ,17, ,24,Y,56.9,Y,2.3, ,54.2, ,85.6, 
207,7/14/2022,195,0.20, ,0, ,582, ,16.5, ,104.3, ,82.6, ,94.5, ,54, ,17, ,30, ,58.0, ,1.8, ,42.1, ,82.6, 
207,7/15/2022,196,0.26, ,0, ,603, ,12.7, ,108.8, ,78.9, ,95.7, ,45, ,11, ,22, ,50.9, ,1.6, ,38.2, ,82.9, 
207,7/16/2022,197,0.27, ,0, ,612, ,14.8, ,111.2, ,75.7, ,98.0, ,42, ,16, ,24, ,55.1, ,1.9, ,45.6, ,83.6, 
207,7/17/2022,198,0.23, ,0, ,500, ,16.2, ,109.4, ,78.8, ,96.0, ,46, ,19, ,28, ,57.6, ,1.8, ,42.4, ,83.7, 
207,7/18/2022,199,0.25, ,0, ,567, ,17.8, ,106.8, ,73.7, ,93.7, ,65, ,21, ,33, ,60.1, ,1.8, ,43.1, ,83.9, 
207,7/19/2022,200,0.27, ,0, ,0,R,12.9, ,93.5,Y,85.2, ,90.6, ,48, ,16, ,26, ,51.3, ,1.1,Y,27.1,Y,84.1, 
207,7/20/2022,201,0.25, ,0, ,566, ,14.0, ,110.5, ,73.2, ,95.1, ,46, ,14, ,25, ,53.6, ,1.9, ,45.3, ,83.3, 
207,7/21/2022,202,0.22, ,0, ,471, ,12.9, ,108.8, ,74.6, ,93.1, ,43, ,14, ,24, ,51.4, ,1.7, ,39.7, ,82.0, 
207,7/22/2022,203,0.21, ,0, ,179, ,11.6, ,112.6, ,84.6, ,98.8,Y,45, ,11, ,18,Y,48.4,Y,1.4, ,34.7, ,84.4, 
207,7/23/2022,204,0.20, ,0, ,452, ,15.9, ,101.1, ,71.3, ,90.3, ,49, ,24, ,33, ,57.1, ,1.7, ,40.1, ,81.2, 
207,7/24/2022,205,0.18, ,0, ,567, ,25.2, ,99.4, ,82.6, ,91.8, ,79, ,34, ,49, ,70.1, ,2.0, ,48.5, ,83.5, 
207,7/25/2022,206,0.15,E,0, ,125, ,19.6, ,97.6, ,81.5, ,91.6, ,74, ,36, ,39, ,63.0, ,1.4,H,34.6,H,85.5, 
207,7/26/2022,207,0.23, ,0, ,551, ,17.8, ,105.0, ,76.0, ,91.2, ,57, ,21, ,36, ,60.2, ,1.9, ,44.8, ,83.7, 
207,7/27/2022,208,0.20, ,0, ,458, ,13.1, ,102.6, ,72.8, ,90.9, ,44, ,17, ,26, ,51.7, ,1.7, ,40.8, ,82.3, 
207,7/28/2022,209,0.23, ,0, ,518, ,12.7, ,104.0, ,72.6, ,91.1, ,39, ,18, ,25, ,50.8, ,1.7, ,42.0, ,81.7, 
207,7/29/2022,210,0.17, ,0, ,398, ,18.8, ,98.4, ,77.9, ,90.3, ,49, ,30, ,39, ,61.7, ,1.7, ,40.0, ,81.8, 
207,7/30/2022,211,0.25, ,0, ,600, ,20.0, ,100.8, ,79.7, ,91.7, ,50, ,28, ,39, ,63.5, ,2.2, ,53.3, ,83.8, 
207,7/31/2022,212,0.21, ,0, ,491, ,18.9, ,101.6, ,83.1, ,93.0, ,60, ,23, ,36, ,61.9, ,2.0, ,47.9, ,84.4, 
