242,7/1/2022,182,0.26, ,0, ,735, ,12.9, ,84.5, ,49.0,Y,66.1, ,95, ,35, ,59, ,51.2, ,5.7, ,136.3, ,73.8, 
242,7/2/2022,183,0.25, ,0, ,722, ,13.4, ,75.7, ,46.7,Y,62.4, ,97, ,49, ,70, ,52.4, ,7.4, ,178.0, ,73.5, 
242,7/3/2022,184,0.19, ,0, ,538, ,13.4, ,74.6, ,55.4, ,62.2, ,86, ,47, ,70, ,52.4, ,8.6, ,207.2, ,73.0, 
242,7/4/2022,185,0.25, ,0, ,691, ,16.5, ,83.9, ,54.3, ,69.4, ,93, ,46, ,67, ,58.1, ,6.1, ,147.4, ,72.6, 
242,7/5/2022,186,0.26, ,0, ,676, ,18.1,Y,83.1, ,62.4, ,71.8, ,88, ,51, ,68,Y,60.6,Y,7.0, ,169.1, ,73.2, 
242,7/6/2022,187,0.25, ,0, ,700, ,15.7, ,78.2, ,57.7, ,67.5, ,87, ,52, ,68, ,56.7, ,7.4, ,178.0, ,73.5, 
242,7/7/2022,188,0.25, ,0, ,710, ,15.2, ,84.2, ,56.7, ,68.5, ,91, ,39, ,64, ,55.7, ,5.8, ,138.9, ,71.7, 
242,7/8/2022,189,0.27, ,0, ,717, ,15.3, ,89.6, ,56.4, ,72.0, ,93, ,34, ,57, ,56.0, ,5.1, ,121.4, ,72.1, 
242,7/9/2022,190,0.26, ,0, ,717, ,16.3, ,85.6, ,59.1, ,70.6, ,85, ,42, ,64, ,57.7, ,5.8, ,138.8, ,72.9, 
242,7/10/2022,191,0.27, ,0, ,719, ,16.7, ,98.9, ,55.5, ,75.4, ,95, ,24, ,56, ,58.3, ,3.4,Y,81.0,Y,73.2, 
242,7/11/2022,192,0.28, ,0, ,699, ,17.3,Y,96.7, ,62.0, ,78.5, ,91, ,31, ,52,Y,59.5,Y,4.3, ,103.1, ,74.2, 
242,7/12/2022,193,0.29, ,0, ,698, ,15.2, ,86.3, ,60.2, ,71.6, ,85, ,34, ,57, ,55.8, ,8.5, ,203.9, ,74.9, 
242,7/13/2022,194,0.26, ,0, ,712, ,16.1, ,85.9, ,58.6, ,69.9, ,91, ,38, ,65, ,57.4, ,7.4, ,178.6, ,74.3, 
242,7/14/2022,195,0.27, ,0, ,708, ,15.6, ,92.5, ,54.2, ,72.2, ,96, ,36, ,58, ,56.5, ,4.6, ,109.8, ,74.0, 
242,7/15/2022,196,0.27, ,0, ,714, ,14.2, ,91.6, ,52.9, ,72.7, ,87, ,27, ,52, ,54.0, ,4.6, ,109.8, ,74.2, 
242,7/16/2022,197,0.27, ,0, ,701, ,15.4, ,99.1, ,55.4, ,76.3, ,92, ,23, ,50, ,56.2, ,3.5,Y,84.8,Y,74.5, 
242,7/17/2022,198,0.29, ,0, ,688, ,15.3, ,96.7, ,58.1, ,77.0, ,89, ,26, ,48, ,55.9, ,4.2,Y,101.7,Y,75.2, 
242,7/18/2022,199,0.29, ,0, ,687, ,13.9, ,96.5, ,59.7, ,77.5, ,86, ,20, ,43, ,53.3, ,4.5, ,107.4, ,76.1, 
242,7/19/2022,200,0.30, ,0, ,707, ,12.4, ,94.5, ,58.3, ,75.8, ,84, ,19, ,41, ,50.2, ,5.7, ,135.9, ,76.4, 
242,7/20/2022,201,0.28, ,0, ,709, ,12.8, ,94.5, ,52.3, ,73.5, ,86, ,23, ,45, ,51.1, ,5.0, ,119.5, ,76.3, 
242,7/21/2022,202,0.28, ,0, ,718, ,12.6, ,92.2, ,49.5,Y,71.6, ,90, ,28, ,48, ,50.7, ,4.9, ,117.6, ,75.9, 
242,7/22/2022,203,0.29, ,0, ,710, ,11.4,Y,91.9, ,49.3,Y,72.7, ,80, ,23, ,41,Y,48.0,Y,5.2, ,125.2, ,75.6, 
242,7/23/2022,204,0.26, ,0, ,720,R,13.4, ,93.5, ,52.2, ,71.0, ,87, ,23, ,52, ,52.3, ,4.5, ,107.0, ,75.1, 
242,7/24/2022,205,0.26, ,0, ,707, ,14.4, ,92.8, ,48.7,Y,70.8, ,96, ,31, ,56, ,54.4, ,4.5, ,108.1, ,74.9, 
242,7/25/2022,206,0.26, ,0, ,672, ,14.4, ,87.0, ,55.6, ,69.0, ,87, ,35, ,59, ,54.2, ,7.0, ,167.0, ,74.7, 
242,7/26/2022,207,0.26, ,0, ,640, ,14.7, ,88.6, ,59.9, ,70.6, ,84, ,29, ,58, ,54.9, ,7.6, ,181.7, ,74.4, 
242,7/27/2022,208,0.26, ,0, ,659, ,14.6, ,88.5, ,57.7, ,71.2, ,89, ,32, ,56, ,54.7, ,7.4, ,177.3, ,74.2, 
242,7/28/2022,209,0.24, ,0, ,610, ,15.8, ,87.4, ,57.5, ,70.8, ,87, ,42, ,62, ,56.9, ,6.5, ,156.6, ,74.1, 
242,7/29/2022,210,0.25, ,0, ,655, ,17.0, ,90.1, ,59.0, ,71.7, ,88, ,42, ,64, ,59.0, ,6.5, ,157.0, ,74.2, 
242,7/30/2022,211,0.23, ,0, ,622, ,17.2, ,87.2, ,60.6, ,71.0, ,85, ,46, ,66, ,59.3, ,7.1, ,171.2, ,74.6, 
242,7/31/2022,212,0.16, ,0, ,423, ,17.2,Y,83.2, ,61.6, ,70.4, ,87, ,51, ,68,Y,59.2,Y,5.3, ,128.2, ,74.9, 
