212,7/1/2022,182,0.31, ,0, ,765,R,12.6, ,84.2, ,52.6, ,65.5, ,91, ,31, ,59, ,50.6, ,13.1, ,313.2, ,65.9, 
212,7/2/2022,183,0.29, ,0, ,737, ,13.1, ,74.6, ,53.2, ,62.2, ,87, ,50, ,68, ,51.6, ,15.3, ,368.1, ,64.5, 
212,7/3/2022,184,0.26, ,0, ,659, ,12.6, ,74.3, ,55.4, ,62.5, ,84, ,45, ,65, ,50.7, ,15.5, ,372.4, ,63.8,Y
212,7/4/2022,185,0.29, ,0, ,726, ,15.8, ,85.2, ,55.9, ,69.5, ,87, ,44, ,64, ,56.9, ,11.8, ,282.5, ,65.5, 
212,7/5/2022,186,0.30, ,0, ,721, ,16.8, ,83.3, ,60.9, ,71.5, ,84, ,45, ,64, ,58.6, ,11.3, ,270.6, ,70.4, 
212,7/6/2022,187,0.29, ,0, ,743,R,14.7, ,79.2, ,58.8, ,67.4, ,84, ,46, ,64, ,54.8, ,13.4, ,320.4, ,68.9, 
212,7/7/2022,188,0.30, ,0, ,752,R,14.1, ,86.1, ,56.4, ,69.0, ,90, ,33, ,58, ,53.7, ,11.7, ,280.1, ,67.8, 
212,7/8/2022,189,0.31, ,0, ,749,R,14.3, ,92.7, ,58.1, ,72.7, ,81, ,25, ,52, ,54.2, ,10.1, ,242.6, ,69.6, 
212,7/9/2022,190,0.32, ,0, ,749,R,14.7, ,88.8, ,57.0, ,71.0, ,87, ,31, ,57, ,54.9, ,14.0, ,335.3, ,69.3, 
212,7/10/2022,191,0.31, ,0, ,745,R,14.8, ,100.0, ,57.1, ,77.7, ,88, ,22, ,46, ,55.0, ,7.0, ,168.7, ,71.3, 
212,7/11/2022,192,0.34, ,0, ,728, ,14.5, ,99.1, ,61.4, ,80.2, ,71, ,24, ,41, ,54.5, ,8.3, ,198.4, ,74.5,Y
212,7/12/2022,193,0.33, ,0, ,729, ,14.6, ,88.1, ,57.7, ,70.4, ,85, ,31, ,57, ,54.7, ,14.4, ,346.1, ,72.3, 
212,7/13/2022,194,0.31, ,0, ,753,R,14.6, ,86.8, ,58.3, ,69.3, ,85, ,31, ,60, ,54.7, ,14.7, ,353.9, ,69.3, 
212,7/14/2022,195,0.31, ,0, ,735,R,14.5, ,94.7, ,56.8, ,72.7, ,87, ,29, ,53, ,54.5, ,10.2, ,244.6, ,70.6, 
212,7/15/2022,196,0.32, ,0, ,749,R,13.6, ,93.5, ,57.0, ,72.9, ,81, ,24, ,49, ,52.7, ,11.1, ,265.3, ,70.6, 
212,7/16/2022,197,0.30, ,0, ,726, ,13.6, ,101.3, ,56.8, ,77.2, ,82, ,12, ,43, ,52.7, ,8.3, ,199.3, ,72.0, 
212,7/17/2022,198,0.35, ,0, ,723, ,13.6, ,98.6, ,61.1, ,77.7, ,72, ,20, ,42, ,52.8, ,10.5, ,253.0, ,73.7, 
212,7/18/2022,199,0.36, ,0, ,719, ,12.1, ,96.0, ,61.0, ,77.0, ,69, ,16, ,38, ,49.7, ,11.1, ,266.8, ,73.5, 
212,7/19/2022,200,0.35, ,0, ,732,R,11.9, ,94.5, ,59.1, ,74.2, ,72, ,17, ,41, ,49.2, ,11.1, ,266.9, ,72.5, 
212,7/20/2022,201,0.33, ,0, ,738,R,12.1, ,98.6, ,54.9, ,73.0, ,79, ,13, ,44, ,49.5, ,11.0, ,263.3, ,71.6, 
212,7/21/2022,202,0.34, ,0, ,744,R,12.2, ,93.9, ,55.2, ,71.9, ,79, ,25, ,46, ,49.8, ,12.4, ,296.5, ,70.6, 
212,7/22/2022,203,0.36, ,0, ,738,R,11.1, ,92.8, ,57.9, ,73.6, ,69, ,18, ,39, ,47.4, ,12.2, ,291.9, ,70.5, 
212,7/23/2022,204,0.30, ,0, ,748,R,12.6, ,93.5, ,54.2, ,71.4, ,82, ,23, ,48, ,50.7, ,10.7, ,258.0, ,70.5, 
212,7/24/2022,205,0.30, ,0, ,737,R,13.5, ,93.6, ,54.4, ,70.4, ,87, ,26, ,53, ,52.5, ,10.5, ,253.1, ,71.2, 
212,7/25/2022,206,0.30, ,0, ,698, ,13.6, ,85.7, ,54.2, ,67.5, ,89, ,34, ,59, ,52.8, ,14.9, ,358.3, ,69.2, 
212,7/26/2022,207,0.30, ,0, ,660, ,14.1, ,90.3, ,58.5, ,70.2, ,83, ,27, ,56, ,53.7, ,14.4, ,344.5, ,69.4, 
212,7/27/2022,208,0.31, ,0, ,694, ,14.3, ,89.8, ,56.0, ,69.9, ,88, ,30, ,57, ,54.1, ,14.4, ,346.8, ,69.5, 
212,7/28/2022,209,0.27, ,0, ,633, ,15.1, ,88.6, ,56.1, ,69.4, ,88, ,38, ,61, ,55.6, ,14.1, ,339.1, ,69.5, 
212,7/29/2022,210,0.29, ,0, ,678, ,16.0, ,90.0, ,58.4, ,70.3, ,88, ,37, ,63, ,57.1, ,13.6, ,327.1, ,70.3, 
212,7/30/2022,211,0.28, ,0, ,649, ,16.1, ,85.8, ,59.3, ,69.6, ,86, ,42, ,65, ,57.4, ,13.9, ,333.6, ,70.5, 
212,7/31/2022,212,0.21, ,0, ,478, ,16.2, ,83.8, ,60.2, ,69.3, ,86, ,47, ,66, ,57.6, ,12.4, ,296.8, ,70.1, 
