229,7/1/2022,182,0.17, ,0, ,567, ,12.5, ,63.1, ,52.1, ,55.9, ,93, ,66, ,82, ,50.5, ,4.6, ,109.5, ,73.7, 
229,7/2/2022,183,0.11, ,0.01, ,389, ,12.7, ,64.8, ,52.8, ,56.5, ,93, ,67, ,81, ,50.9, ,3.9, ,94.7, ,73.2, 
229,7/3/2022,184,0.14, ,0, ,474, ,12.1, ,65.2, ,53.0, ,57.3, ,89, ,60, ,76, ,49.7, ,4.2, ,101.0, ,72.3, 
229,7/4/2022,185,0.17, ,0.00, ,493, ,14.0, ,74.6, ,46.4, ,62.5, ,93, ,54, ,72, ,53.5, ,3.4, ,81.0, ,72.2, 
229,7/5/2022,186,0.19, ,0.02, ,573, ,16.6,Y,73.1, ,58.8,Y,65.0,Y,96, ,67, ,79,Y,58.3,Y,4.1, ,98.4, ,73.1, 
229,7/6/2022,187,0.15, ,0, ,478, ,14.6, ,71.1, ,58.1, ,63.2, ,92, ,56, ,74, ,54.8, ,3.3, ,80.3, ,74.0, 
229,7/7/2022,188,0.20, ,0.02, ,622, ,14.0, ,69.2, ,53.8, ,61.6, ,88, ,56, ,75, ,53.6, ,3.9, ,94.1, ,74.1, 
229,7/8/2022,189,0.21, ,0.00, ,651, ,13.7, ,73.5, ,50.8, ,60.9, ,94, ,53, ,75, ,53.0, ,4.2, ,99.9, ,74.4, 
229,7/9/2022,190,0.19, ,0.00, ,631, ,14.0, ,69.6, ,51.5, ,60.0, ,96, ,59, ,79, ,53.6, ,4.2, ,101.8, ,74.6, 
229,7/10/2022,191,0.20, ,0.02, ,641, ,14.2, ,69.9, ,53.0, ,60.0, ,96, ,62, ,80, ,53.9, ,3.6, ,87.2, ,74.7, 
229,7/11/2022,192,0.21, ,0.01, ,655, ,14.2, ,73.9, ,46.4, ,60.3, ,98, ,57, ,80, ,54.0, ,3.5, ,82.9, ,74.9, 
229,7/12/2022,193,0.18, ,0.01, ,575, ,14.9, ,71.2, ,55.5, ,61.5, ,96, ,63, ,80, ,55.3, ,3.4, ,80.7, ,75.3, 
229,7/13/2022,194,0.19, ,0, ,581, ,14.8, ,72.0, ,56.5, ,62.1, ,93, ,58, ,78, ,55.1, ,3.6, ,86.2, ,75.7, 
229,7/14/2022,195,0.17, ,0, ,568, ,13.8, ,68.1, ,53.9, ,59.3, ,95, ,60, ,80, ,53.2, ,4.0, ,96.7, ,75.7, 
229,7/15/2022,196,0.19, ,0, ,605, ,13.4, ,66.8, ,53.6, ,58.5, ,94, ,65, ,80, ,52.4, ,4.7, ,113.1, ,75.2, 
229,7/16/2022,197,0.19, ,0.00, ,618, ,13.7, ,67.9, ,51.7, ,58.5, ,97, ,63, ,82, ,52.9, ,4.1, ,99.2, ,75.1, 
229,7/17/2022,198,0.19, ,0, ,613, ,13.4, ,70.3, ,51.3, ,59.2, ,95, ,58, ,78, ,52.4, ,4.1, ,98.5, ,75.1, 
229,7/18/2022,199,0.20, ,0.00, ,621, ,13.1, ,71.6, ,47.4, ,59.7, ,95, ,56, ,75, ,51.8, ,3.1, ,75.0, ,75.1, 
229,7/19/2022,200,0.19, ,0, ,634, ,13.2, ,67.0, ,46.5, ,57.2, ,96, ,64, ,82, ,51.9, ,4.1, ,98.4, ,75.1, 
229,7/20/2022,201,0.19, ,0.00, ,630, ,13.4, ,68.1, ,50.9, ,57.6, ,97, ,62, ,83, ,52.3, ,4.1, ,98.2, ,75.0, 
229,7/21/2022,202,0.18, ,0, ,601, ,13.3, ,67.4, ,52.2, ,59.0, ,97, ,63, ,78, ,52.1, ,5.3,Y,127.4,Y,74.8, 
229,7/22/2022,203,0.20, ,0, ,626, ,12.9, ,69.9, ,46.9, ,58.7, ,96, ,56, ,76, ,51.3, ,4.4, ,106.1, ,74.9, 
229,7/23/2022,204,0.17, ,0.01, ,580, ,13.0, ,65.6, ,51.3, ,56.4, ,96, ,68, ,84, ,51.6, ,4.7, ,112.4, ,74.9, 
229,7/24/2022,205,0.16, ,0.00, ,535, ,13.2, ,68.1, ,50.9, ,56.6, ,96, ,62, ,84, ,51.9, ,4.0, ,96.0, ,74.7, 
229,7/25/2022,206,0.17, ,0.00, ,565, ,13.6, ,68.5, ,52.9, ,58.9, ,94, ,61, ,80, ,52.8, ,3.4, ,81.7, ,74.6, 
229,7/26/2022,207,0.17, ,0, ,552, ,14.0, ,69.5, ,54.9, ,60.0, ,94, ,59, ,79, ,53.6, ,3.3, ,78.2, ,75.0, 
229,7/27/2022,208,0.18, ,0.00, ,600, ,14.2, ,68.5, ,52.7, ,59.2, ,97, ,64, ,82, ,53.8, ,3.5, ,83.3, ,75.3, 
229,7/28/2022,209,0.19, ,0, ,610, ,14.0, ,68.8, ,50.1, ,59.5, ,95, ,65, ,81, ,53.5, ,4.1, ,98.3, ,75.5, 
229,7/29/2022,210,0.19, ,0, ,596, ,14.7, ,68.8, ,55.1, ,61.1, ,93, ,64, ,80, ,54.9, ,4.5, ,107.2, ,75.6, 
229,7/30/2022,211,0.14, ,0, ,460, ,15.1, ,70.4, ,56.7, ,61.9, ,91, ,64, ,80, ,55.6, ,3.6, ,86.0, ,75.6, 
229,7/31/2022,212,0.12, ,0.02, ,390, ,15.2, ,73.0, ,54.5, ,62.4, ,94, ,61, ,79, ,55.8, ,2.9, ,70.5, ,75.1, 
