144,7/1/2022,182,0.21, ,0.02, ,678, ,13.0, ,75.6, ,50.9, ,58.2, ,94, ,53, ,78, ,51.6, ,3.7, ,88.7, ,74.4, 
144,7/2/2022,183,0.14, ,0.01, ,497, ,13.2, ,65.1, ,50.5, ,55.9, ,95, ,71, ,86, ,51.9, ,4.5, ,108.7, ,74.0, 
144,7/3/2022,184,0.17, ,0.02, ,585, ,12.9, ,66.1, ,52.5, ,57.7, ,94, ,64, ,79, ,51.3, ,5.2, ,125.5, ,73.0, 
144,7/4/2022,185,0.18, ,0.04, ,532, ,16.6,Y,78.5, ,53.8, ,65.3, ,92, ,60, ,78,Y,58.2,Y,3.2, ,77.3, ,73.0, 
144,7/5/2022,186,0.14, ,0.04, ,457, ,17.5,R,75.2, ,57.3, ,66.2, ,94, ,61, ,--,R,--,I,3.4, ,81.3, ,74.2, 
144,7/6/2022,187,0.17, ,0.00, ,523, ,15.5, ,71.5, ,55.7, ,62.6, ,95, ,63, ,80, ,56.3, ,4.5, ,109.1, ,74.0, 
144,7/7/2022,188,0.22, ,0.04, ,698, ,14.2, ,73.9, ,51.3, ,61.3, ,93, ,57, ,77, ,54.0, ,3.9, ,93.7, ,74.0, 
144,7/8/2022,189,0.24, ,0.02, ,744,R,13.6, ,77.9, ,47.6, ,61.4, ,95, ,49, ,73, ,52.7, ,3.7, ,89.0, ,73.9, 
144,7/9/2022,190,0.22, ,0.01, ,700, ,14.6, ,74.3, ,53.0, ,62.1, ,95, ,57, ,77, ,54.8, ,3.8, ,92.3, ,74.2, 
144,7/10/2022,191,0.25, ,0.02, ,734, ,14.5, ,86.4, ,46.3, ,65.8, ,96, ,42, ,67, ,54.6, ,3.0, ,71.1, ,74.6, 
144,7/11/2022,192,0.25, ,0.03, ,726, ,15.1, ,89.2, ,50.8, ,66.2, ,96, ,40, ,69, ,55.6, ,3.2, ,76.6, ,75.3, 
144,7/12/2022,193,0.22, ,0, ,679, ,15.4, ,77.8, ,55.0, ,63.2, ,96, ,55, ,78, ,56.1, ,4.6, ,109.4, ,75.7, 
144,7/13/2022,194,0.19, ,0.04, ,618, ,14.7, ,77.1, ,52.6, ,62.0, ,94, ,56, ,77, ,54.9, ,3.7, ,89.7, ,75.8, 
144,7/14/2022,195,0.23, ,0.14, ,710, ,13.8, ,82.8, ,47.4, ,61.9, ,96, ,48, ,73, ,53.1, ,3.1, ,74.9, ,75.3, 
144,7/15/2022,196,0.24, ,0.04, ,744,R,13.3, ,79.8, ,45.4, ,61.9, ,96, ,46, ,70, ,52.1, ,2.8, ,66.4, ,75.1, 
144,7/16/2022,197,0.24, ,0.04, ,711, ,14.0, ,89.2, ,45.1, ,64.2, ,97, ,37, ,69, ,53.6, ,2.9, ,69.4, ,75.4, 
144,7/17/2022,198,0.24, ,0.04, ,723, ,13.7, ,84.1, ,47.6, ,63.5, ,95, ,45, ,68, ,53.0, ,2.9, ,70.3, ,75.7, 
144,7/18/2022,199,0.24, ,0.01, ,693, ,13.2, ,85.6, ,49.2, ,63.6, ,92, ,42, ,66, ,51.8, ,3.1, ,75.4, ,75.6, 
144,7/19/2022,200,0.22, ,0.02, ,712, ,13.3, ,77.7, ,50.7, ,59.5, ,95, ,49, ,77, ,52.1, ,4.0, ,95.0, ,75.5, 
144,7/20/2022,201,0.22, ,0.03, ,689, ,13.0, ,79.1, ,49.4, ,59.0, ,97, ,45, ,76, ,51.5, ,3.7, ,87.9, ,75.1, 
144,7/21/2022,202,0.22, ,0.03, ,713, ,12.7, ,79.1, ,48.5, ,59.4, ,97, ,46, ,73, ,50.9, ,3.6, ,86.2, ,75.0, 
144,7/22/2022,203,0.23, ,0.02, ,722,R,12.5, ,79.1, ,47.6, ,60.9, ,96, ,44, ,68, ,50.4, ,3.4, ,81.9, ,74.6, 
144,7/23/2022,204,0.23, ,0.04, ,724,R,13.1, ,83.3, ,47.7, ,60.6, ,95, ,45, ,72, ,51.7, ,3.2, ,76.2, ,74.5, 
144,7/24/2022,205,0.20, ,0.00, ,657, ,13.1, ,74.0, ,49.0, ,58.4, ,96, ,54, ,79, ,51.8, ,3.8, ,90.6, ,74.6, 
144,7/25/2022,206,0.19, ,0.03, ,646, ,13.8, ,72.3, ,50.3, ,59.4, ,94, ,58, ,79, ,53.1, ,4.3, ,102.5, ,74.5, 
144,7/26/2022,207,0.21, ,0.03, ,659, ,15.2, ,76.5, ,54.8, ,62.6, ,94, ,58, ,78, ,55.7, ,4.6, ,109.9, ,74.8, 
144,7/27/2022,208,0.20, ,0.02, ,653, ,14.4, ,72.5, ,53.6, ,59.7, ,96, ,61, ,82, ,54.3, ,4.9, ,117.9, ,74.8, 
144,7/28/2022,209,0.17, ,0.03, ,560, ,14.5, ,73.7, ,52.2, ,59.9, ,96, ,61, ,83, ,54.6, ,4.0, ,96.9, ,74.3, 
144,7/29/2022,210,0.20, ,0.05, ,619, ,15.5, ,82.1, ,54.6, ,62.5, ,96, ,53, ,80, ,56.3, ,3.4, ,82.5, ,74.7, 
144,7/30/2022,211,0.17, ,0.06, ,550, ,15.7, ,76.7, ,55.0, ,61.8, ,96, ,62, ,84, ,56.8, ,3.5, ,84.9, ,75.2, 
144,7/31/2022,212,0.19, ,0.02, ,596, ,16.1, ,74.6, ,56.7, ,62.6, ,95, ,64, ,83, ,57.4, ,3.8, ,92.2, ,75.5, 
