125,7/1/2022,182,0.31, ,0, ,752,R,10.0, ,97.1, ,62.1, ,82.3, ,42, ,15, ,27, ,44.6, ,3.1, ,75.2, ,79.0, 
125,7/2/2022,183,0.33, ,0, ,758,R,9.3, ,95.4, ,64.0, ,81.1, ,45, ,14, ,26, ,42.7, ,4.7, ,112.1, ,79.1, 
125,7/3/2022,184,0.30, ,0, ,759,R,10.1, ,88.0, ,58.6, ,75.2, ,53, ,21, ,34, ,44.7, ,4.2, ,101.9, ,78.5, 
125,7/4/2022,185,0.30, ,0, ,754,R,10.3, ,87.2, ,60.4, ,75.2, ,62, ,21, ,34, ,45.2, ,5.1, ,122.6, ,77.9, 
125,7/5/2022,186,0.30, ,0, ,733, ,15.3, ,88.5, ,61.3, ,77.8, ,62, ,34, ,47, ,55.9, ,4.9, ,118.2, ,78.0, 
125,7/6/2022,187,0.29, ,0, ,721, ,16.0, ,90.9, ,63.3, ,78.4, ,68, ,33, ,48, ,57.2, ,3.6, ,87.0, ,78.6, 
125,7/7/2022,188,0.30, ,0, ,742, ,15.8, ,91.2, ,65.6, ,79.5, ,70, ,32, ,46, ,56.9, ,4.9, ,116.7, ,79.0, 
125,7/8/2022,189,0.31, ,0, ,745,R,14.9, ,96.5, ,68.0, ,82.5, ,62, ,24, ,39, ,55.3, ,3.9, ,92.5, ,79.3, 
125,7/9/2022,190,0.32, ,0, ,750,R,13.2, ,95.1, ,70.1, ,83.2, ,49, ,23, ,34, ,52.0, ,4.6, ,109.7, ,79.6, 
125,7/10/2022,191,0.32, ,0, ,750,R,13.3, ,97.2, ,66.7, ,84.0, ,62, ,21, ,33, ,52.2, ,4.4, ,106.6, ,79.7, 
125,7/11/2022,192,0.33, ,0, ,747,R,12.7, ,101.8, ,65.3, ,85.9, ,53, ,18, ,30, ,50.8, ,3.6, ,85.5, ,79.8, 
125,7/12/2022,193,0.34, ,0, ,734, ,12.3, ,102.5, ,69.8, ,87.8, ,48, ,18, ,27, ,50.0, ,3.9, ,93.2, ,80.1, 
125,7/13/2022,194,0.32, ,0, ,736, ,12.9, ,99.8, ,69.4, ,85.2, ,48, ,22, ,31, ,51.3, ,3.5, ,84.1, ,80.1, 
125,7/14/2022,195,0.31, ,0, ,682, ,15.8, ,100.0, ,72.4, ,87.0, ,56, ,24, ,36, ,56.9, ,3.6, ,86.1, ,80.3, 
125,7/15/2022,196,0.32, ,0, ,704, ,15.3, ,101.5, ,73.9, ,88.0, ,52, ,22, ,34, ,56.0, ,3.9, ,92.8, ,80.7, 
125,7/16/2022,197,0.33, ,0, ,700, ,14.7, ,104.6, ,74.2, ,90.0, ,50, ,20, ,30, ,54.8, ,3.7, ,89.1, ,81.0, 
125,7/17/2022,198,0.34, ,0, ,691, ,14.2, ,107.4,Y,73.6, ,92.1, ,49, ,18, ,28, ,53.9, ,3.7, ,87.7, ,81.2, 
125,7/18/2022,199,0.34, ,0, ,697, ,13.1, ,103.4, ,75.2, ,90.1, ,43, ,19, ,27, ,51.7, ,4.2, ,101.8, ,81.3, 
125,7/19/2022,200,0.33, ,0, ,716, ,12.3, ,102.6, ,71.0, ,88.9, ,50, ,16, ,26, ,49.9, ,3.4, ,82.6, ,81.0, 
125,7/20/2022,201,0.34, ,0, ,695, ,11.0, ,104.4, ,71.0, ,89.0, ,41, ,13, ,23, ,46.9, ,4.0, ,96.9, ,81.1, 
125,7/21/2022,202,0.34, ,0, ,720, ,10.5, ,103.4, ,70.6, ,88.9, ,42, ,14, ,23, ,45.8, ,4.4, ,105.2, ,81.0, 
125,7/22/2022,203,0.33, ,0, ,729,R,8.7,Y,99.8, ,68.6, ,85.5, ,43, ,10, ,21,Y,40.8,Y,4.1, ,99.5, ,80.6, 
125,7/23/2022,204,0.32, ,0, ,711, ,7.9,Y,102.8, ,65.5, ,85.5, ,43, ,8, ,19,Y,38.5,Y,3.4, ,81.2, ,80.0, 
125,7/24/2022,205,0.33, ,0, ,725,R,8.9,Y,103.7, ,65.7, ,86.8, ,29, ,13, ,20,Y,41.4,Y,3.3, ,80.3, ,79.8, 
125,7/25/2022,206,0.32, ,0, ,716, ,10.6, ,98.1, ,65.1, ,85.0, ,33, ,14, ,26, ,46.2, ,3.4, ,81.9, ,79.5, 
125,7/26/2022,207,0.32, ,0, ,694, ,10.8, ,101.4, ,69.8, ,86.6, ,33, ,18, ,25, ,46.5, ,3.5, ,82.8, ,79.1, 
125,7/27/2022,208,0.32, ,0, ,685, ,10.5, ,99.6, ,70.6, ,85.9, ,39, ,17, ,25, ,45.9, ,3.1, ,74.7, ,79.2, 
125,7/28/2022,209,0.25, ,0, ,511, ,11.8, ,99.5, ,71.2, ,87.4, ,48, ,16, ,26, ,48.8, ,3.1, ,74.2, ,79.3, 
125,7/29/2022,210,0.32, ,0, ,682, ,12.4, ,105.9, ,72.0, ,89.9, ,43, ,15, ,26, ,50.3, ,3.3, ,80.3, ,79.4, 
125,7/30/2022,211,0.33, ,0, ,650, ,13.6, ,103.9, ,78.7,Y,90.7, ,35, ,20, ,28, ,52.7, ,3.5, ,84.0, ,80.1, 
125,7/31/2022,212,0.28, ,0, ,521, ,14.6, ,100.7, ,79.4,Y,89.3, ,40, ,24, ,31, ,54.6, ,3.6, ,87.4, ,80.6, 
