80,7/1/2022,182,0.30, ,0, ,745, ,11.9, ,94.8, ,60.0, ,78.6, ,68, ,18, ,36, ,49.2, ,5.4, ,129.8, ,75.7, 
80,7/2/2022,183,0.32, ,0, ,771,R,10.4, ,90.2, ,59.7, ,75.5, ,61, ,17, ,34, ,45.5, ,6.9, ,164.5, ,75.6, 
80,7/3/2022,184,0.29, ,0, ,759,R,11.5, ,84.1, ,54.9, ,70.2, ,75, ,25, ,46, ,48.2, ,7.3, ,175.0, ,74.5, 
80,7/4/2022,185,0.28, ,0, ,749,R,12.9, ,88.4, ,56.3, ,73.5, ,72, ,30, ,46, ,51.3, ,6.1, ,147.6, ,73.7, 
80,7/5/2022,186,0.28, ,0, ,737, ,16.8, ,90.8, ,64.0, ,77.5, ,80, ,30, ,52, ,58.6, ,6.3, ,151.8, ,74.1, 
80,7/6/2022,187,0.28, ,0, ,732, ,16.4, ,88.5, ,63.7, ,75.9, ,73, ,41, ,54, ,57.9, ,6.8, ,163.6, ,74.6, 
80,7/7/2022,188,0.29, ,0, ,738, ,15.9, ,91.3, ,61.3, ,76.9, ,78, ,35, ,50, ,57.0, ,6.2, ,148.8, ,74.8, 
80,7/8/2022,189,0.30, ,0, ,711, ,14.9, ,95.5, ,63.7, ,81.3, ,63, ,28, ,41, ,55.2, ,5.2, ,124.2, ,75.0, 
80,7/9/2022,190,0.32, ,0, ,750,R,14.3, ,94.3, ,65.1, ,80.3, ,60, ,25, ,40, ,54.0, ,7.2, ,173.0, ,75.3, 
80,7/10/2022,191,0.30, ,0, ,751,R,13.6, ,96.5, ,61.1, ,81.0, ,72, ,21, ,38, ,52.8, ,4.3, ,102.5, ,75.3, 
80,7/11/2022,192,0.31, ,0, ,745,R,14.4, ,102.2, ,62.4, ,85.6, ,73, ,20, ,34, ,54.4, ,4.2, ,101.4, ,75.2, 
80,7/12/2022,193,0.32, ,0, ,725, ,15.0, ,101.0, ,66.5, ,85.4, ,64, ,21, ,36, ,55.4, ,5.1, ,123.2, ,75.5, 
80,7/13/2022,194,0.31, ,0, ,742,R,15.0, ,97.0, ,65.0, ,81.3, ,66, ,24, ,41, ,55.3, ,5.4, ,130.4, ,75.7, 
80,7/14/2022,195,0.32, ,0, ,730, ,15.1, ,101.7, ,64.1, ,84.5, ,69, ,18, ,37, ,55.6, ,5.5, ,131.8, ,75.8, 
80,7/15/2022,196,0.32, ,0, ,719, ,14.2, ,101.9, ,65.3, ,84.9, ,61, ,20, ,35, ,54.0, ,5.4, ,130.8, ,75.9, 
80,7/16/2022,197,0.31, ,0, ,716, ,15.4, ,105.0, ,65.6, ,87.4, ,69, ,18, ,35, ,56.1, ,4.0, ,96.4, ,76.0, 
80,7/17/2022,198,0.33, ,0, ,709, ,15.7, ,106.7,Y,69.5, ,90.1, ,66, ,18, ,32, ,56.7, ,4.9, ,117.1, ,76.3, 
80,7/18/2022,199,0.25, ,0, ,532, ,14.1, ,102.5, ,68.4, ,86.3, ,55, ,15, ,33, ,53.7, ,4.1, ,99.2, ,76.4, 
80,7/19/2022,200,0.32, ,0, ,708, ,12.6, ,103.6, ,67.7, ,87.5, ,55, ,16, ,28, ,50.7, ,4.7, ,111.7, ,76.2, 
80,7/20/2022,201,0.33, ,0, ,723, ,11.0, ,103.4, ,63.6, ,86.6, ,46, ,17, ,25, ,47.0, ,5.3, ,127.5, ,76.2, 
80,7/21/2022,202,0.35, ,0, ,736,R,10.0,Y,102.1, ,63.5, ,85.8, ,54, ,13, ,24,Y,44.5,Y,5.9, ,140.6, ,76.1, 
80,7/22/2022,203,0.33, ,0, ,729,R,9.7,Y,101.2, ,65.7, ,84.5, ,46, ,13, ,24,Y,43.6,Y,5.4, ,130.3, ,75.8, 
80,7/23/2022,204,0.31, ,0, ,732,R,9.8,Y,100.5, ,59.4, ,82.7, ,47, ,12, ,26,Y,43.9,Y,4.1, ,99.0, ,75.6, 
80,7/24/2022,205,0.30, ,0, ,722,R,13.1, ,100.9, ,59.3, ,82.9, ,71, ,17, ,34, ,51.6, ,4.2, ,100.0, ,75.4, 
80,7/25/2022,206,0.30, ,0, ,706, ,14.4, ,100.3, ,64.3, ,83.6, ,69, ,17, ,37, ,54.4, ,4.4, ,105.8, ,75.4, 
80,7/26/2022,207,0.30, ,0, ,679, ,14.1, ,99.9, ,67.3, ,83.9, ,63, ,17, ,35, ,53.7, ,5.2, ,124.4, ,75.6, 
80,7/27/2022,208,0.31, ,0, ,688, ,13.1, ,98.7, ,64.5, ,82.6, ,64, ,18, ,34, ,51.7, ,5.3, ,126.3, ,75.7, 
80,7/28/2022,209,0.27, ,0, ,607, ,13.2, ,100.7, ,67.6, ,84.7, ,55, ,16, ,32, ,52.0, ,4.0, ,96.7, ,75.7, 
80,7/29/2022,210,0.29, ,0, ,680, ,16.5, ,102.7, ,68.4, ,85.7, ,66, ,19, ,39, ,58.1, ,4.2, ,101.5, ,75.7, 
80,7/30/2022,211,0.28, ,0, ,646, ,18.9, ,102.5, ,72.1, ,85.7, ,68, ,25, ,45, ,61.9, ,5.0, ,119.5, ,76.1, 
80,7/31/2022,212,0.26, ,0, ,568, ,18.0, ,101.9, ,74.5,Y,86.3, ,68, ,19, ,42, ,60.5, ,4.6, ,110.8, ,76.5, 
