170,7/1/2022,182,0.25, ,0, ,770,R,12.6, ,82.0, ,54.2, ,63.6, ,88, ,30, ,63, ,50.6, ,5.9, ,142.1, ,68.0, 
170,7/2/2022,183,0.21, ,0, ,697, ,13.4, ,68.8, ,55.0, ,60.0, ,87, ,59, ,76, ,52.3, ,7.0, ,167.6, ,67.7, 
170,7/3/2022,184,0.17, ,0, ,541, ,12.9, ,72.1, ,56.3, ,61.1, ,82, ,49, ,70, ,51.3, ,5.1, ,121.6, ,67.3, 
170,7/4/2022,185,0.21, ,0, ,597, ,16.2, ,80.6, ,56.4, ,68.1, ,85, ,50, ,69, ,57.5, ,4.2, ,99.8, ,67.7, 
170,7/5/2022,186,0.22, ,0, ,652, ,17.5,Y,80.6, ,63.2, ,69.7, ,88, ,53, ,70,Y,59.6,Y,4.5, ,108.6, ,69.4, 
170,7/6/2022,187,0.20, ,0, ,591, ,14.9, ,75.0, ,60.1, ,66.8, ,83, ,55, ,67, ,55.3, ,4.9, ,116.6, ,69.8, 
170,7/7/2022,188,0.25, ,0, ,751,R,14.6, ,81.8, ,57.6, ,67.7, ,87, ,43, ,63, ,54.7, ,4.7, ,113.1, ,69.6, 
170,7/8/2022,189,0.27, ,0, ,747,R,14.3, ,87.7, ,59.4, ,70.4, ,80, ,35, ,56, ,54.1, ,4.7, ,113.9, ,70.2, 
170,7/9/2022,190,0.26, ,0, ,744,R,14.8, ,84.9, ,57.3, ,69.5, ,87, ,38, ,60, ,55.1, ,5.0, ,119.3, ,70.6, 
170,7/10/2022,191,0.27, ,0, ,750,R,15.4, ,95.3, ,56.4, ,74.2, ,90, ,24, ,53, ,56.2, ,3.3, ,78.8, ,71.1, 
170,7/11/2022,192,0.28, ,0, ,734, ,15.9, ,94.9, ,61.1, ,75.5, ,86, ,28, ,53, ,57.1, ,3.8, ,92.2, ,71.9, 
170,7/12/2022,193,0.25, ,0, ,729, ,14.7, ,82.3, ,58.0, ,67.8, ,87, ,34, ,63, ,54.9, ,5.6, ,134.9, ,71.9, 
170,7/13/2022,194,0.26, ,0, ,744,R,14.9, ,83.5, ,60.0, ,68.7, ,86, ,37, ,62, ,55.3, ,5.5, ,131.9, ,71.8, 
170,7/14/2022,195,0.26, ,0, ,735,R,14.7, ,89.7, ,59.3, ,70.8, ,83, ,27, ,57, ,54.8, ,4.3, ,102.7, ,71.9, 
170,7/15/2022,196,0.27, ,0, ,749,R,13.9, ,87.8, ,57.0, ,70.2, ,84, ,32, ,55, ,53.3, ,4.5, ,107.0, ,71.8, 
170,7/16/2022,197,0.26, ,0, ,732,R,14.9, ,94.7, ,55.3, ,72.6, ,90, ,24, ,55, ,55.2, ,3.6, ,87.4, ,71.7, 
170,7/17/2022,198,0.26, ,0, ,723, ,14.9, ,92.6, ,55.9, ,73.4, ,90, ,29, ,53, ,55.2, ,3.7, ,90.0, ,71.9, 
170,7/18/2022,199,0.26, ,0, ,717, ,13.5, ,94.1, ,60.1, ,73.9, ,82, ,18, ,47, ,52.6, ,3.8, ,91.1, ,72.2, 
170,7/19/2022,200,0.26, ,0, ,739,R,13.7, ,90.8, ,55.2, ,70.2, ,90, ,23, ,54, ,53.0, ,4.1, ,98.0, ,72.0, 
170,7/20/2022,201,0.26, ,0, ,738,R,13.6, ,88.9, ,56.0, ,69.2, ,86, ,31, ,56, ,52.8, ,4.1, ,98.2, ,71.5, 
170,7/21/2022,202,0.26, ,0, ,745,R,12.4, ,90.0, ,55.5, ,70.6, ,82, ,23, ,48, ,50.2, ,4.0, ,96.7, ,71.3, 
170,7/22/2022,203,0.27, ,0, ,735,R,11.8, ,91.5, ,56.4, ,71.6, ,76, ,17, ,44, ,48.8, ,4.2, ,99.6, ,71.1, 
170,7/23/2022,204,0.26, ,0, ,747,R,13.0, ,88.0, ,54.2, ,69.0, ,86, ,27, ,54, ,51.6, ,4.5, ,108.4, ,71.1, 
170,7/24/2022,205,0.24, ,0, ,727,R,14.0, ,83.8, ,55.9, ,67.0, ,89, ,38, ,62, ,53.5, ,4.5, ,109.1, ,71.0, 
170,7/25/2022,206,0.24, ,0, ,708, ,13.7, ,80.9, ,55.3, ,65.9, ,87, ,40, ,63, ,53.0, ,5.4, ,130.4, ,70.8, 
170,7/26/2022,207,0.24, ,0, ,705, ,14.2, ,83.5, ,58.5, ,67.4, ,87, ,35, ,62, ,54.0, ,5.6, ,133.6, ,70.9, 
170,7/27/2022,208,0.25, ,0, ,705, ,14.2, ,86.8, ,57.6, ,68.6, ,87, ,31, ,59, ,53.8, ,5.0, ,119.9, ,70.8, 
170,7/28/2022,209,0.22, ,0, ,624, ,15.0, ,86.1, ,57.0, ,67.2, ,88, ,40, ,66, ,55.5, ,5.4, ,130.6, ,70.7, 
170,7/29/2022,210,0.23, ,0, ,679, ,16.0, ,85.8, ,58.9, ,68.1, ,88, ,43, ,68, ,57.2, ,5.8, ,138.3, ,70.3, 
170,7/30/2022,211,0.23, ,0, ,676, ,16.2, ,81.8, ,60.5, ,67.9, ,86, ,49, ,69, ,57.5, ,5.5, ,132.0, ,70.6, 
170,7/31/2022,212,0.12, ,0, ,360, ,15.9, ,76.9, ,60.7, ,67.9, ,86, ,50, ,68, ,57.1, ,4.6, ,110.9, ,70.0, 
