47,7/1/2022,182,0.27, ,0.06, ,735, ,12.0, ,88.2, ,49.2, ,68.2, ,99, ,23, ,51, ,49.3, ,3.9, ,92.9, ,78.0, 
47,7/2/2022,183,0.26, ,0, ,726, ,12.8, ,78.9, ,48.4, ,64.0, ,99, ,38, ,63, ,51.0, ,6.4, ,152.7, ,81.8, 
47,7/3/2022,184,0.22, ,0.09, ,656, ,13.2, ,75.8, ,53.8, ,63.3, ,98, ,39, ,67, ,52.0, ,6.2, ,149.9, ,83.2,Y
47,7/4/2022,185,0.24, ,0.04, ,641, ,17.1, ,84.6, ,53.9, ,70.4, ,99, ,44, ,67, ,59.0, ,6.2, ,148.3, ,--,S
47,7/5/2022,186,0.20, ,0, ,521, ,18.9, ,84.0, ,63.9, ,72.4, ,99, ,52, ,70, ,61.9, ,6.9, ,166.3, ,--,S
47,7/6/2022,187,0.26, ,0.04, ,708, ,16.1, ,80.8, ,58.6, ,68.7, ,98, ,42, ,67, ,57.4, ,7.4, ,176.6, ,--,S
47,7/7/2022,188,0.27, ,0, ,707, ,15.2, ,86.2, ,54.8, ,70.8, ,99, ,32, ,59, ,55.8, ,5.3, ,127.6, ,--,S
47,7/8/2022,189,0.28, ,0.03, ,706, ,14.9, ,92.2, ,55.8, ,73.6, ,99, ,31, ,53, ,55.2, ,5.0, ,120.6, ,--,S
47,7/9/2022,190,0.29, ,0, ,707, ,15.1, ,89.6, ,57.1, ,73.6, ,99, ,30, ,54, ,55.7, ,5.7, ,137.5, ,--,S
47,7/10/2022,191,0.29, ,0.05, ,713, ,15.2, ,101.3, ,56.0, ,77.5, ,99, ,15, ,47, ,55.8, ,4.2, ,99.6, ,--,S
47,7/11/2022,192,0.30, ,0.02, ,692, ,15.9, ,99.9, ,59.5, ,80.0, ,99, ,21, ,46, ,57.1, ,4.5, ,107.6, ,86.2,Y
47,7/12/2022,193,0.29, ,0, ,684, ,15.5, ,92.8, ,59.3, ,74.9, ,99, ,28, ,52, ,56.3, ,5.8, ,139.2, ,88.2,R
47,7/13/2022,194,0.26, ,0.05, ,705, ,16.2, ,89.7, ,56.0, ,72.1, ,99, ,31, ,60, ,57.6, ,4.5, ,107.4, ,--,S
47,7/14/2022,195,0.27, ,0, ,694, ,15.7, ,96.2, ,55.7, ,74.2, ,100, ,25, ,54, ,56.6, ,4.1, ,99.2, ,--,S
47,7/15/2022,196,0.27, ,0.05, ,700, ,14.5, ,96.3, ,53.3, ,74.7, ,99, ,22, ,49, ,54.6, ,3.8, ,90.5, ,--,S
47,7/16/2022,197,0.28, ,0, ,689, ,15.1, ,98.8, ,58.0, ,78.7, ,99, ,20, ,45, ,55.5, ,4.0, ,97.0, ,--,S
47,7/17/2022,198,0.29, ,0.06, ,677, ,15.8, ,100.1, ,59.9, ,80.1, ,99, ,24, ,45, ,56.9, ,4.1, ,97.7, ,--,S
47,7/18/2022,199,0.29, ,0.02, ,677, ,14.8, ,98.5, ,61.5, ,79.4, ,98, ,19, ,43, ,55.0, ,4.6, ,110.8, ,--,S
47,7/19/2022,200,0.29, ,0, ,691, ,13.4, ,96.8, ,59.0, ,77.4, ,97, ,13, ,42, ,52.4, ,4.5, ,108.1, ,89.3,R
47,7/20/2022,201,0.29, ,0.05, ,694, ,13.7, ,99.4, ,55.7, ,76.2, ,99, ,18, ,44, ,53.0, ,4.2, ,101.7, ,--,S
47,7/21/2022,202,0.30, ,0, ,707, ,12.0, ,100.1, ,54.5, ,76.6, ,99, ,13, ,38, ,49.3, ,4.8, ,116.0, ,78.7, 
47,7/22/2022,203,0.29, ,0.06, ,695, ,11.4, ,98.3, ,53.9, ,76.9, ,97, ,16, ,36, ,48.0, ,4.0, ,94.9, ,78.9, 
47,7/23/2022,204,0.28, ,0, ,708, ,12.0, ,95.8, ,53.0, ,74.2, ,97, ,17, ,42, ,49.4, ,4.3, ,102.7, ,78.7, 
47,7/24/2022,205,0.28, ,0.03, ,693, ,15.0, ,93.4, ,52.6, ,73.0, ,100, ,29, ,54, ,55.4, ,5.0, ,120.4, ,78.6, 
47,7/25/2022,206,0.27, ,0.06, ,671, ,14.3, ,93.7, ,54.8, ,73.3, ,99, ,25, ,51, ,54.2, ,5.0, ,118.9, ,77.8, 
47,7/26/2022,207,0.28, ,0.00, ,658, ,14.2, ,96.3, ,61.3, ,74.8, ,99, ,16, ,48, ,53.9, ,6.2, ,148.1, ,77.7, 
47,7/27/2022,208,0.29, ,0.06, ,666, ,13.1, ,96.9, ,55.2, ,75.3, ,99, ,14, ,44, ,51.8, ,4.8, ,114.9, ,77.9, 
47,7/28/2022,209,0.20, ,0, ,528, ,16.6, ,95.2, ,57.4, ,74.2, ,99, ,32, ,58, ,58.3, ,3.6, ,86.4, ,77.8, 
47,7/29/2022,210,0.24, ,0.07, ,642, ,18.3, ,96.9, ,59.8, ,75.0, ,99, ,33, ,62, ,60.9, ,4.0, ,97.0, ,78.7, 
47,7/30/2022,211,0.23, ,0.00, ,610, ,18.8, ,91.0, ,62.8, ,74.0, ,99, ,39, ,66, ,61.8, ,4.2, ,101.1, ,79.4, 
47,7/31/2022,212,0.18, ,0.04, ,443, ,18.3, ,88.4, ,63.2, ,73.6, ,99, ,42, ,65, ,60.9, ,4.8, ,115.1, ,79.0, 
