187,7/1/2022,182,0.22, ,0, ,708, ,13.1, ,75.8, ,52.2, ,59.5, ,90, ,51, ,76, ,51.8, ,5.8, ,138.1, ,73.8, 
187,7/2/2022,183,0.22, ,0, ,698, ,13.1, ,67.2, ,52.4, ,58.4, ,89, ,64, ,79, ,51.8, ,9.3, ,224.4, ,73.7, 
187,7/3/2022,184,0.19, ,0, ,548, ,12.8, ,70.1, ,54.6, ,60.1, ,87, ,53, ,72, ,51.1, ,7.7, ,184.9, ,73.1, 
187,7/4/2022,185,0.20, ,0, ,553, ,16.7,Y,80.6, ,56.3, ,67.6, ,87, ,53, ,72,Y,58.3,Y,4.1, ,98.2, ,72.9, 
187,7/5/2022,186,0.18, ,0, ,520, ,17.1,Y,80.2, ,61.0,Y,69.3, ,89, ,50, ,70,Y,59.0,Y,4.6, ,111.1, ,73.6, 
187,7/6/2022,187,0.20, ,0, ,553, ,15.0, ,75.7, ,57.2, ,65.3, ,85, ,54, ,70, ,55.4, ,7.3, ,175.1, ,74.0, 
187,7/7/2022,188,0.25, ,0, ,702, ,14.0, ,78.2, ,52.9, ,64.3, ,88, ,47, ,68, ,53.5, ,7.2, ,172.6, ,74.0, 
187,7/8/2022,189,0.26, ,0, ,729, ,14.0, ,84.4, ,48.6, ,64.7, ,93, ,40, ,67, ,53.6, ,5.8, ,139.6, ,73.9, 
187,7/9/2022,190,0.26, ,0, ,729, ,14.5, ,80.9, ,51.9, ,65.3, ,93, ,44, ,68, ,54.5, ,6.2, ,149.6, ,74.0, 
187,7/10/2022,191,0.26, ,0, ,729, ,15.1, ,92.9, ,48.9, ,68.9, ,94, ,33, ,63, ,55.7, ,3.8, ,90.1, ,74.1, 
187,7/11/2022,192,0.25, ,0, ,715, ,16.2, ,81.9, ,53.8, ,67.2, ,92, ,54, ,71, ,57.5, ,4.1, ,97.8, ,74.4, 
187,7/12/2022,193,0.24, ,0, ,692, ,15.5, ,85.0, ,54.5, ,65.9, ,92, ,44, ,71, ,56.3, ,5.6, ,133.7, ,74.8, 
187,7/13/2022,194,0.23, ,0, ,671, ,15.1, ,83.6, ,54.0, ,65.8, ,88, ,46, ,70, ,55.5, ,5.2, ,125.4, ,75.1, 
187,7/14/2022,195,0.25, ,0, ,719, ,14.0, ,83.5, ,50.0, ,63.8, ,93, ,43, ,69, ,53.5, ,5.2, ,125.6, ,75.3, 
187,7/15/2022,196,0.24, ,0, ,730, ,13.9, ,82.9, ,46.3, ,63.2, ,94, ,43, ,70, ,53.3, ,4.5, ,108.8, ,75.1, 
187,7/16/2022,197,0.24, ,0, ,699, ,14.7, ,84.0, ,46.1, ,64.9, ,95, ,46, ,70, ,54.9, ,3.6, ,86.3, ,74.9, 
187,7/17/2022,198,0.25, ,0, ,714, ,14.0, ,87.2, ,48.9, ,66.1, ,93, ,34, ,64, ,53.5, ,4.3, ,103.6, ,75.0, 
187,7/18/2022,199,0.24, ,0, ,704, ,14.1, ,86.8, ,50.8, ,66.1, ,89, ,43, ,65, ,53.8, ,3.9, ,92.6, ,75.2, 
187,7/19/2022,200,0.24, ,0, ,723, ,13.5, ,83.9, ,50.5, ,63.1, ,92, ,38, ,69, ,52.6, ,5.0, ,118.9, ,75.3, 
187,7/20/2022,201,0.23, ,0, ,689, ,13.4, ,84.6, ,48.5, ,61.1, ,95, ,42, ,73, ,52.4, ,5.1, ,121.3, ,75.3, 
187,7/21/2022,202,0.25, ,0, ,730,R,12.6, ,86.3, ,47.3, ,62.6, ,94, ,28, ,65, ,50.6, ,4.6, ,110.3, ,75.1, 
187,7/22/2022,203,0.25, ,0, ,722,R,12.3, ,86.2, ,43.9, ,63.6, ,93, ,29, ,61, ,50.0, ,5.0, ,121.0, ,74.9, 
187,7/23/2022,204,0.22, ,0, ,720,R,13.5, ,74.8, ,45.0, ,60.4, ,92, ,55, ,75, ,52.5, ,4.4, ,105.3, ,74.8, 
187,7/24/2022,205,0.21, ,0, ,681, ,13.7, ,76.9, ,48.5, ,61.2, ,92, ,55, ,74, ,53.0, ,4.0, ,96.7, ,74.7, 
187,7/25/2022,206,0.22, ,0, ,661, ,13.9, ,80.4, ,49.1, ,62.3, ,91, ,46, ,72, ,53.3, ,5.2, ,124.0, ,74.8, 
187,7/26/2022,207,0.23, ,0, ,671, ,15.1, ,82.6, ,54.2, ,64.8, ,90, ,48, ,72, ,55.6, ,5.9, ,141.6, ,75.0, 
187,7/27/2022,208,0.24, ,0, ,681, ,14.4, ,82.8, ,53.4, ,64.6, ,90, ,38, ,69, ,54.3, ,6.4, ,153.4, ,75.3, 
187,7/28/2022,209,0.21, ,0, ,611, ,14.8, ,80.2, ,53.0, ,63.3, ,89, ,50, ,75, ,55.1, ,6.1, ,146.2, ,75.5, 
187,7/29/2022,210,0.21, ,0, ,628, ,15.7, ,78.1, ,56.8, ,63.8, ,88, ,59, ,77, ,56.6, ,6.6, ,158.8, ,75.5, 
187,7/30/2022,211,0.20, ,0, ,582, ,15.9, ,78.8, ,58.2, ,64.4, ,88, ,58, ,77, ,57.0, ,6.5, ,156.9, ,75.6, 
187,7/31/2022,212,0.22, ,0, ,637, ,16.5, ,79.8, ,59.0,Y,66.0, ,88, ,57, ,76, ,58.1, ,6.4, ,153.9, ,75.8, 
