90,7/1/2022,182,0.28, ,0, ,792,R,8.3, ,83.2, ,40.4, ,63.9, ,79, ,19, ,41, ,39.6, ,3.6, ,85.5, ,64.1, 
90,7/2/2022,183,0.30, ,0, ,792,R,7.6, ,81.4, ,36.7, ,62.6, ,87, ,21, ,39, ,37.6, ,4.6, ,111.5, ,63.7, 
90,7/3/2022,184,0.21, ,0, ,568, ,8.1, ,71.9, ,41.7, ,59.1, ,86, ,28, ,47, ,39.1, ,4.2, ,101.8, ,62.5, 
90,7/4/2022,185,0.13, ,0, ,394, ,10.3, ,71.1, ,47.7, ,59.8, ,82, ,41, ,59, ,45.4, ,3.0, ,71.4, ,62.5, 
90,7/5/2022,186,0.23, ,0, ,660, ,10.8, ,75.8, ,41.5, ,59.8, ,94, ,39, ,62, ,46.7, ,4.5, ,108.8, ,62.2, 
90,7/6/2022,187,0.24, ,0, ,680, ,11.3, ,80.4, ,48.7, ,68.2, ,94, ,34, ,48, ,47.7, ,5.2, ,124.3, ,63.3, 
90,7/7/2022,188,0.27, ,0, ,779,R,9.5, ,80.5, ,40.6, ,62.2, ,96, ,28, ,50, ,43.3, ,4.3, ,103.1, ,63.5, 
90,7/8/2022,189,0.27, ,0, ,777,R,8.5, ,82.1, ,38.3, ,63.1, ,83, ,23, ,43, ,40.3, ,3.7, ,87.8, ,63.7, 
90,7/9/2022,190,0.27, ,0, ,773,R,8.5, ,82.1, ,41.0, ,64.6, ,84, ,19, ,41, ,40.2, ,3.8, ,92.2, ,64.0, 
90,7/10/2022,191,0.27, ,0, ,770,R,9.8, ,87.7, ,42.0, ,67.3, ,88, ,20, ,43, ,43.9, ,3.1, ,74.4, ,64.2, 
90,7/11/2022,192,0.28, ,0, ,752, ,9.1, ,94.6, ,46.3, ,73.0, ,63, ,17, ,33, ,42.1, ,2.8, ,67.5, ,64.7, 
90,7/12/2022,193,0.30, ,0, ,899,R,9.6, ,97.1, ,55.1, ,80.6,Y,78, ,16, ,27,Y,43.5,Y,5.7, ,138.0, ,65.7, 
90,7/13/2022,194,0.29, ,0, ,755, ,8.7, ,88.6, ,47.6, ,69.6, ,79, ,20, ,35, ,40.8, ,4.3, ,103.8, ,65.5, 
90,7/14/2022,195,0.29, ,0, ,775,R,8.2, ,90.5, ,43.3, ,68.4, ,75, ,15, ,35, ,39.4, ,3.9, ,92.4, ,65.2, 
90,7/15/2022,196,0.28, ,0, ,764,R,8.1, ,90.0, ,40.4, ,68.3, ,84, ,16, ,34, ,39.2, ,3.9, ,92.8, ,65.0, 
90,7/16/2022,197,0.29, ,0, ,772,R,7.1, ,93.2, ,39.0, ,68.4, ,76, ,14, ,30, ,35.6, ,4.0, ,95.9, ,64.7, 
90,7/17/2022,198,0.31, ,0, ,755,R,7.6, ,94.4, ,40.2, ,70.1, ,76, ,16, ,30, ,37.4, ,5.2, ,124.3, ,64.6, 
90,7/18/2022,199,0.30, ,0, ,746, ,8.2, ,93.7, ,41.6, ,70.6, ,75, ,16, ,32, ,39.5, ,4.7, ,112.7, ,64.8, 
90,7/19/2022,200,0.29, ,0, ,755,R,7.6, ,92.5, ,43.8, ,71.0, ,67, ,14, ,29, ,37.5, ,4.3, ,103.1, ,65.0, 
90,7/20/2022,201,0.29, ,0, ,766,R,6.5, ,93.4, ,39.2, ,69.6, ,82, ,8, ,26, ,33.4, ,4.4, ,104.9, ,64.9, 
90,7/21/2022,202,0.28, ,0, ,756,R,5.9, ,93.7, ,39.2, ,70.5, ,60, ,7, ,23, ,31.1, ,3.6, ,86.3, ,64.7, 
90,7/22/2022,203,0.28, ,0, ,762,R,6.0, ,90.9, ,40.1, ,68.7, ,65, ,8, ,25, ,31.6, ,4.2, ,101.0, ,64.7, 
90,7/23/2022,204,0.26, ,0, ,766,R,5.7, ,91.8, ,37.2, ,68.3, ,73, ,6, ,24, ,30.2, ,3.4, ,81.4, ,64.5, 
90,7/24/2022,205,0.27, ,0, ,730, ,6.1, ,94.2, ,41.5, ,71.4, ,56, ,9, ,23, ,32.0, ,4.0, ,95.2, ,64.5, 
90,7/25/2022,206,0.27, ,0, ,717, ,6.1, ,98.5, ,44.4, ,74.1, ,54, ,8, ,21, ,31.8, ,3.2, ,77.0, ,65.0, 
90,7/26/2022,207,0.29, ,0, ,709, ,7.7, ,101.0,Y,45.0, ,75.1, ,64, ,8, ,26, ,37.8, ,3.9, ,93.8, ,65.7, 
90,7/27/2022,208,0.24, ,0, ,556, ,8.5, ,100.1, ,56.4, ,77.8,Y,59, ,9, ,26,Y,40.2,Y,3.2, ,75.8, ,66.7, 
90,7/28/2022,209,0.30, ,0, ,711, ,7.4, ,98.9, ,52.5, ,77.5,Y,46, ,10, ,23,Y,36.9,Y,4.3, ,103.8, ,67.1, 
90,7/29/2022,210,0.28, ,0, ,662, ,7.5, ,100.9,Y,51.7, ,77.9,Y,62, ,9, ,23,Y,37.2,Y,3.6, ,86.9, ,67.7, 
90,7/30/2022,211,0.19, ,0, ,401, ,8.9, ,101.9,Y,47.6, ,75.2, ,67, ,9, ,30, ,41.5, ,4.0, ,94.8, ,67.6, 
90,7/31/2022,212,0.26,R,0, ,534, ,10.6, ,100.8,Y,59.2,Y,79.3,Y,62, ,11, ,31,Y,46.1,Y,4.8, ,115.6, ,68.5, 
