5,7/1/2022,182,0.30, ,0, ,738, ,11.9, ,97.0, ,60.0, ,79.0, ,74, ,16, ,35, ,49.2, ,4.7, ,111.8, ,82.4, 
5,7/2/2022,183,0.30, ,0, ,749,R,11.1, ,95.7, ,62.0, ,78.2, ,58, ,17, ,34, ,47.3, ,5.0, ,118.9, ,81.3, 
5,7/3/2022,184,0.28, ,0, ,744, ,11.5, ,87.8, ,57.6, ,72.7, ,72, ,21, ,42, ,48.2, ,5.2, ,125.6, ,80.2, 
5,7/4/2022,185,0.26, ,0, ,735, ,12.1, ,87.7, ,56.4, ,72.5, ,73, ,23, ,44, ,49.6, ,3.8, ,91.4, ,79.7, 
5,7/5/2022,186,0.28, ,0, ,712, ,16.4, ,91.8, ,62.6, ,77.5, ,78, ,30, ,51, ,57.9, ,5.1, ,121.3, ,80.4, 
5,7/6/2022,187,0.28, ,0, ,719, ,17.2, ,91.2, ,65.4, ,77.4, ,76, ,35, ,54, ,59.3, ,5.6,Y,134.2,Y,81.1, 
5,7/7/2022,188,0.28, ,0, ,728, ,17.2, ,92.9, ,64.4, ,78.3, ,75, ,32, ,52, ,59.2, ,5.0, ,120.5, ,81.4, 
5,7/8/2022,189,0.29, ,0, ,727, ,16.6, ,96.9, ,64.2, ,80.7, ,79, ,26, ,47, ,58.3, ,4.4, ,104.4, ,81.8, 
5,7/9/2022,190,0.30, ,0, ,735, ,16.8, ,96.7, ,67.8, ,82.4, ,75, ,25, ,45, ,58.6, ,4.6, ,110.7, ,82.1, 
5,7/10/2022,191,0.30, ,0, ,743,R,17.2, ,99.1, ,64.9, ,82.9, ,81, ,19, ,45, ,59.3, ,3.9, ,94.4, ,82.2, 
5,7/11/2022,192,0.32, ,0, ,735, ,17.0, ,102.6, ,68.1, ,87.0, ,75, ,18, ,39, ,58.9, ,4.6, ,109.2, ,82.4, 
5,7/12/2022,193,0.32,R,0, ,720, ,16.7, ,106.1, ,73.3, ,88.9, ,64, ,19, ,36, ,58.4, ,4.9, ,117.5, ,83.0, 
5,7/13/2022,194,0.31, ,0, ,731, ,20.6, ,108.7,Y,68.6, ,88.1, ,75, ,25, ,45, ,64.3, ,4.2, ,101.8, ,83.1, 
5,7/14/2022,195,0.30, ,0, ,693, ,23.1, ,109.5,Y,68.9, ,88.7, ,82, ,24, ,50, ,67.7, ,3.8, ,90.1, ,83.4, 
5,7/15/2022,196,0.31, ,0, ,701, ,24.1, ,112.2,Y,76.9,Y,92.8,Y,80,H,20,H,46,Y,68.9,Y,3.7, ,88.2, ,83.9, 
5,7/16/2022,197,0.32,R,0, ,700, ,22.0, ,110.2,Y,78.9,Y,93.5,Y,77,H,16,H,41,Y,66.2,Y,4.3, ,102.7, ,84.3, 
5,7/17/2022,198,0.29,R,0, ,618, ,22.4, ,--,S,79.0,Y,94.9,R,72,H,19,H,--,R,--,I,3.9, ,93.8, ,84.8, 
5,7/18/2022,199,0.29, ,0, ,563, ,18.5, ,112.5,R,72.8, ,91.1,Y,55, ,19, ,37,Y,61.2,Y,5.3,Y,126.1,Y,84.5, 
5,7/19/2022,200,0.32,R,0, ,704, ,18.7, ,--,S,71.6, ,92.1,Y,65, ,16, ,36,Y,61.7,Y,4.1, ,97.9, ,84.3, 
5,7/20/2022,201,0.31,R,0, ,707, ,20.0, ,113.2,R,71.2, ,92.3,Y,68, ,17, ,39,Y,63.5,Y,4.1, ,97.9, ,84.5, 
5,7/21/2022,202,0.31,R,0, ,709, ,20.9, ,113.5,R,73.1, ,92.3,Y,76, ,18, ,40,Y,64.7,Y,4.0, ,95.9, ,84.6, 
5,7/22/2022,203,0.29, ,0, ,719, ,16.7, ,111.3,R,67.1, ,88.2, ,71, ,14, ,37, ,58.4, ,2.8, ,67.8, ,84.3, 
5,7/23/2022,204,0.30, ,0, ,716, ,14.9, ,107.8,Y,64.2, ,86.6, ,73, ,16, ,34, ,55.2, ,3.9, ,94.2, ,83.9, 
5,7/24/2022,205,0.32, ,0, ,711, ,16.0, ,113.0,R,65.8, ,88.4, ,66, ,18, ,35, ,57.2, ,4.6, ,110.7, ,83.8, 
5,7/25/2022,206,0.32,R,0, ,704, ,17.5, ,--,S,68.1, ,90.3,Y,60, ,21, ,36,Y,59.7,Y,4.6, ,110.2, ,83.7, 
5,7/26/2022,207,0.32, ,0, ,689, ,16.9, ,--,S,73.1, ,90.0,Y,60,H,19,H,35,Y,58.7,Y,4.5, ,109.1, ,83.9, 
5,7/27/2022,208,0.30, ,0, ,683, ,18.6, ,--,S,72.1, ,89.4,Y,61, ,23, ,39,Y,61.4,Y,3.9, ,93.6, ,84.0, 
5,7/28/2022,209,0.28,R,0, ,657, ,19.5, ,--,S,72.6, ,90.2,Y,74,H,19,H,40,Y,62.8,Y,3.1, ,73.9, ,84.5, 
5,7/29/2022,210,0.31,R,0, ,653, ,20.9, ,--,S,73.5,Y,92.0,Y,71, ,19, ,41,Y,64.7,Y,3.9, ,94.3, ,85.1, 
5,7/30/2022,211,0.31, ,0, ,620, ,21.1, ,110.5,Y,80.9,R,92.5,Y,59,H,24,H,40,Y,65.0,Y,5.3,Y,127.6,Y,85.4, 
5,7/31/2022,212,0.21, ,0, ,393, ,21.1, ,107.3,Y,79.7,R,90.2,Y,58,H,29,H,44,Y,65.1,Y,4.8,Y,115.7,Y,85.1, 
