261,7/1/2022,182,0.27, ,0, ,638, ,10.6, ,84.7, ,46.1, ,68.7, ,71, ,31, ,44, ,46.0, ,5.4, ,129.3, ,70.3, 
261,7/2/2022,183,0.25, ,0.37, ,590, ,11.1, ,82.0, ,47.2, ,64.5, ,92, ,27, ,54, ,47.4, ,6.5, ,155.5, ,69.7, 
261,7/3/2022,184,0.15, ,0.07, ,438, ,12.5, ,73.4, ,49.7, ,60.7, ,99, ,43, ,69, ,50.5, ,5.1, ,122.0, ,68.4, 
261,7/4/2022,185,0.18, ,0.13, ,506, ,13.5, ,71.6, ,52.8, ,61.5, ,96, ,56, ,72, ,52.5, ,5.2, ,126.0, ,68.3, 
261,7/5/2022,186,0.18, ,0.01, ,464, ,15.0, ,72.6, ,57.3, ,64.8, ,96, ,56, ,71, ,55.3, ,9.5,R,227.1,R,68.4, 
261,7/6/2022,187,0.28, ,0, ,685, ,13.1, ,79.0, ,47.5, ,65.3, ,98, ,38, ,61, ,51.7, ,7.8,Y,187.9,Y,68.0, 
261,7/7/2022,188,0.25, ,0, ,622, ,12.5, ,81.9, ,46.8, ,66.7, ,98, ,32, ,56, ,50.4, ,5.3, ,126.4, ,68.6, 
261,7/8/2022,189,0.24, ,0, ,659, ,12.7, ,85.0, ,47.5, ,67.8, ,90, ,34, ,54, ,50.8, ,3.6, ,87.2, ,69.5, 
261,7/9/2022,190,0.24, ,0, ,614, ,13.5, ,87.6, ,49.8, ,70.0, ,87, ,32, ,54, ,52.6, ,4.2, ,99.6, ,70.3, 
261,7/10/2022,191,0.27, ,0, ,741, ,13.5, ,92.4, ,52.7, ,72.2, ,88, ,24, ,50, ,52.6, ,3.6, ,86.4, ,71.3, 
261,7/11/2022,192,0.28, ,0, ,728, ,13.0, ,97.7, ,51.2, ,76.7, ,86, ,23, ,42, ,51.5, ,3.0, ,72.6, ,72.5, 
261,7/12/2022,193,0.30, ,0, ,612, ,13.5, ,95.4, ,57.3, ,78.0, ,71, ,24, ,41, ,52.6, ,6.1, ,147.1, ,73.0, 
261,7/13/2022,194,0.30, ,0, ,648, ,14.0, ,90.8, ,56.8, ,75.8, ,85, ,25, ,46, ,53.6, ,6.2, ,149.7, ,73.2, 
261,7/14/2022,195,0.32, ,0, ,707, ,12.1, ,92.6, ,51.6, ,74.9, ,84, ,17, ,41, ,49.6, ,6.0, ,143.2, ,73.1, 
261,7/15/2022,196,0.30, ,0, ,725, ,13.3, ,93.5, ,53.2, ,74.3, ,84, ,20, ,46, ,52.1, ,4.6, ,111.5, ,73.7, 
261,7/16/2022,197,0.28, ,0, ,729, ,12.3, ,96.3, ,50.4, ,74.3, ,79, ,21, ,42, ,49.9, ,3.6, ,86.7, ,74.3, 
261,7/17/2022,198,0.29, ,0, ,733, ,12.6, ,98.3, ,51.6, ,74.5, ,83, ,14, ,43, ,50.7, ,4.1, ,98.6, ,75.1, 
261,7/18/2022,199,0.31, ,0, ,734, ,10.5, ,95.7, ,48.1, ,74.2, ,83, ,14, ,36, ,45.9, ,5.2, ,124.7, ,75.3, 
261,7/19/2022,200,0.35, ,0, ,745,R,9.4, ,93.6, ,50.3, ,75.6, ,75, ,13, ,31, ,42.9, ,6.9,Y,165.0,Y,72.5, 
261,7/20/2022,201,0.29, ,0, ,710, ,9.7, ,96.0, ,49.8, ,75.0, ,63, ,17, ,33, ,43.6, ,3.9, ,92.5, ,72.7, 
261,7/21/2022,202,0.30, ,0, ,733, ,8.5, ,96.9, ,49.7, ,74.5, ,60, ,14, ,29, ,40.4, ,4.4, ,105.2, ,73.3, 
261,7/22/2022,203,0.28, ,0, ,735,R,9.7, ,91.2, ,46.5, ,70.4, ,69, ,23, ,38, ,43.8, ,4.0, ,96.6, ,73.1, 
261,7/23/2022,204,0.27, ,0, ,730, ,9.6, ,93.8, ,47.5, ,70.6, ,68, ,19, ,38, ,43.5, ,3.6, ,85.4, ,73.2, 
261,7/24/2022,205,0.27, ,0, ,721, ,11.1, ,95.5, ,49.5, ,74.7, ,67, ,20, ,38, ,47.2, ,3.1, ,75.4, ,73.7, 
261,7/25/2022,206,0.27, ,0, ,682, ,11.6, ,100.7, ,54.9, ,78.6, ,73, ,19, ,35, ,48.6, ,3.0, ,71.1, ,74.6, 
261,7/26/2022,207,0.28, ,0, ,595, ,12.8, ,99.8, ,58.5, ,80.1,Y,61, ,21, ,37,Y,51.2,Y,4.8, ,115.9, ,74.9, 
261,7/27/2022,208,0.28, ,0, ,646, ,14.4, ,101.7,Y,60.7,Y,81.1,Y,71, ,19, ,40,Y,54.3,Y,3.7, ,87.9, ,74.8, 
261,7/28/2022,209,0.29,R,0, ,673, ,13.5, ,104.9,Y,59.6, ,83.2,R,76, ,15, ,--,R,--,I,3.4, ,80.8, ,76.5,Y
261,7/29/2022,210,0.28,R,0, ,649, ,12.5, ,105.0,Y,60.9,Y,--,S,65,H,16,H,--,Q,--,Q,4.2, ,100.0, ,77.1,Y
261,7/30/2022,211,0.19,R,0, ,409, ,13.4, ,101.7,Y,63.0,Y,82.4,R,57,H,20,H,--,R,--,I,3.7, ,88.7, ,76.5,Y
261,7/31/2022,212,0.20, ,0, ,400, ,15.7,Y,97.9, ,62.0,Y,80.2,Y,63, ,31, ,45,Y,56.7,Y,5.3, ,126.5, ,75.3,Y
