70,7/1/2022,182,0.27, ,0, ,731, ,12.2, ,89.2, ,51.7, ,69.1, ,84, ,23, ,50, ,49.7, ,5.9, ,142.1, ,74.6, 
70,7/2/2022,183,0.27, ,0, ,725, ,12.4, ,80.3, ,55.0, ,65.0, ,80, ,37, ,59, ,50.3, ,9.1,Y,219.1,Y,74.2, 
70,7/3/2022,184,0.24, ,0, ,719, ,12.9, ,76.3, ,54.0, ,63.8, ,86, ,45, ,63, ,51.2, ,7.3, ,176.0, ,73.6, 
70,7/4/2022,185,0.23, ,0, ,665, ,16.0, ,85.1, ,54.0, ,70.4, ,87, ,45, ,63, ,57.2, ,4.6, ,109.5, ,73.8, 
70,7/5/2022,186,0.25, ,0, ,662, ,18.4, ,86.9, ,62.7, ,73.6, ,88, ,49, ,65, ,61.2, ,5.3, ,126.9, ,74.9, 
70,7/6/2022,187,0.26, ,0, ,697, ,15.5, ,82.6, ,60.2, ,69.5, ,87, ,45, ,63, ,56.3, ,6.3, ,150.7, ,74.8, 
70,7/7/2022,188,0.26, ,0, ,703, ,14.9, ,86.5, ,57.2, ,71.3, ,87, ,38, ,57, ,55.3, ,5.2, ,125.8, ,74.7, 
70,7/8/2022,189,0.28, ,0, ,703, ,14.5, ,92.3, ,56.0, ,74.4, ,88, ,29, ,50, ,54.5, ,5.3, ,126.5, ,74.7, 
70,7/9/2022,190,0.28, ,0, ,709, ,15.1, ,89.8, ,60.3, ,74.4, ,78, ,32, ,52, ,55.6, ,5.7, ,137.1, ,75.1, 
70,7/10/2022,191,0.28, ,0, ,721, ,15.0, ,97.0, ,55.0, ,77.8, ,91, ,20, ,46, ,55.3, ,4.2, ,100.1, ,75.0, 
70,7/11/2022,192,0.29, ,0, ,694, ,15.8, ,100.0, ,60.5, ,81.6, ,88, ,23, ,43, ,56.8, ,3.8, ,90.4, ,76.0, 
70,7/12/2022,193,0.27, ,0, ,685, ,16.1, ,93.0, ,60.8, ,75.7, ,83, ,35, ,53, ,57.4, ,5.1, ,123.4, ,76.5, 
70,7/13/2022,194,0.26, ,0, ,700, ,16.1, ,89.9, ,58.6, ,73.1, ,91, ,36, ,58, ,57.3, ,4.9, ,116.4, ,76.5, 
70,7/14/2022,195,0.29, ,0, ,699, ,15.1, ,94.8, ,56.3, ,75.2, ,91, ,29, ,51, ,55.7, ,4.9, ,117.7, ,76.3, 
70,7/15/2022,196,0.29, ,0, ,694, ,13.4, ,94.4, ,56.4, ,76.2, ,78, ,28, ,43, ,52.4, ,5.0, ,120.2, ,76.5, 
70,7/16/2022,197,0.29, ,0, ,691, ,14.5, ,100.0, ,58.6, ,80.3, ,84, ,22, ,41, ,54.6, ,3.9, ,94.4, ,77.2, 
70,7/17/2022,198,0.30, ,0, ,675, ,14.2, ,101.2, ,61.8, ,82.3, ,79, ,20, ,38, ,53.8, ,4.0, ,95.8, ,78.1, 
70,7/18/2022,199,0.28, ,0, ,645, ,13.6, ,102.1, ,62.1, ,81.6, ,73, ,20, ,37, ,52.8, ,3.9, ,94.0, ,78.7, 
70,7/19/2022,200,0.30, ,0, ,671, ,12.5, ,99.1, ,62.2, ,80.7, ,75, ,19, ,35, ,50.5, ,4.4, ,106.1, ,79.1, 
70,7/20/2022,201,0.30, ,0, ,697, ,12.3, ,98.2, ,58.1, ,78.7, ,78, ,19, ,37, ,50.0, ,4.8, ,114.9, ,78.7, 
70,7/21/2022,202,0.29, ,0, ,705, ,12.3, ,98.8, ,54.4, ,77.9, ,77, ,20, ,38, ,50.0, ,4.6, ,110.1, ,78.6, 
70,7/22/2022,203,0.31, ,0, ,695, ,10.4,Y,97.8, ,55.8, ,78.4, ,65, ,15, ,31,Y,45.6,Y,5.0, ,120.5, ,78.4, 
70,7/23/2022,204,0.28, ,0, ,709, ,12.3, ,94.7, ,60.3, ,75.8, ,67, ,22, ,40, ,50.1, ,4.5, ,108.6, ,75.7, 
70,7/24/2022,205,0.26, ,0, ,690, ,15.3, ,95.1, ,56.3, ,74.5, ,89, ,27, ,53, ,56.0, ,4.0, ,97.0, ,76.9, 
70,7/25/2022,206,0.26, ,0, ,668, ,15.2, ,92.4, ,57.1, ,73.5, ,87, ,32, ,54, ,55.9, ,4.6, ,111.1, ,77.7, 
70,7/26/2022,207,0.26, ,0, ,648, ,15.1, ,92.6, ,62.8, ,74.4, ,81, ,28, ,52, ,55.6, ,5.3, ,127.9, ,78.3, 
70,7/27/2022,208,0.28, ,0, ,666, ,13.6, ,94.1, ,56.6, ,74.8, ,88, ,23, ,46, ,52.8, ,5.3, ,126.7, ,77.7, 
70,7/28/2022,209,0.27, ,0, ,657, ,15.2, ,94.0, ,58.7, ,75.6, ,80, ,32, ,50, ,55.9, ,5.3, ,127.9, ,77.7, 
70,7/29/2022,210,0.24, ,0, ,610, ,17.1, ,94.2, ,61.3, ,74.2, ,83, ,39, ,59, ,59.1, ,5.8, ,138.2, ,78.0, 
70,7/30/2022,211,0.25, ,0, ,639, ,17.5, ,91.4, ,62.6, ,74.3, ,81, ,40, ,60, ,59.7, ,6.0, ,143.5, ,78.4, 
70,7/31/2022,212,0.19, ,0, ,479, ,17.5, ,87.3, ,63.0, ,73.8, ,83, ,43, ,61, ,59.6, ,4.9, ,118.3, ,78.1, 
