240,7/1/2022,182,0.31, ,0, ,728, ,12.4, ,96.6, ,65.4, ,80.3, ,68, ,16, ,35, ,50.3, ,5.1, ,122.6, ,72.7, 
240,7/2/2022,183,0.30, ,0, ,734, ,11.9, ,91.8, ,62.4, ,76.5, ,69, ,17, ,38, ,49.1, ,6.0, ,145.1, ,72.6, 
240,7/3/2022,184,0.28, ,0, ,740, ,13.8, ,86.7, ,60.2, ,71.0, ,89, ,25, ,53, ,53.1, ,6.9, ,164.7, ,72.1, 
240,7/4/2022,185,0.26, ,0, ,720, ,14.1, ,86.9, ,58.0, ,70.7, ,90, ,32, ,55, ,53.7, ,5.5, ,132.0, ,71.7, 
240,7/5/2022,186,0.28, ,0, ,721, ,14.4, ,89.4, ,60.2, ,72.8, ,83, ,32, ,52, ,54.3, ,5.9, ,140.8, ,71.8, 
240,7/6/2022,187,0.27, ,0, ,713, ,16.1, ,89.8, ,61.3, ,74.7, ,87, ,35, ,55, ,57.4, ,5.2, ,124.1, ,72.2, 
240,7/7/2022,188,0.29, ,0, ,726, ,15.7, ,95.4, ,60.5, ,77.0, ,74, ,26, ,50, ,56.7, ,5.4, ,128.9, ,72.9, 
240,7/8/2022,189,0.29, ,0, ,730, ,14.8, ,94.2, ,64.7, ,78.6, ,79, ,23, ,44, ,55.0, ,4.4, ,105.2, ,73.7, 
240,7/9/2022,190,0.31, ,0, ,743, ,11.5, ,97.4, ,61.4, ,79.6, ,68, ,15, ,33, ,48.2, ,4.7, ,112.7, ,73.7, 
240,7/10/2022,191,0.32, ,0, ,742, ,11.0, ,98.7, ,64.9, ,81.8, ,51, ,16, ,30, ,47.1, ,4.9, ,117.7, ,73.6, 
240,7/11/2022,192,0.30, ,0, ,717, ,13.2, ,97.4, ,63.0, ,80.7, ,68, ,18, ,37, ,51.9, ,4.8, ,114.6, ,73.7, 
240,7/12/2022,193,0.29, ,0, ,708, ,15.8, ,93.1, ,64.9, ,77.9, ,79, ,26, ,48, ,56.8, ,5.2, ,124.1, ,74.2, 
240,7/13/2022,194,0.30, ,0, ,699, ,15.1, ,96.7, ,62.7, ,78.7, ,79, ,20, ,45, ,55.6, ,6.0, ,142.8, ,74.2, 
240,7/14/2022,195,0.28, ,0, ,662, ,16.9, ,95.2, ,66.2, ,79.7, ,76, ,32, ,49, ,58.7, ,5.3, ,126.6, ,74.4, 
240,7/15/2022,196,0.31, ,0, ,685, ,17.4, ,101.6, ,68.7, ,84.7, ,70, ,24, ,43, ,59.5, ,5.1, ,122.9, ,74.8, 
240,7/16/2022,197,0.32, ,0, ,687, ,17.0, ,103.0, ,70.0, ,85.3, ,70, ,22, ,41, ,58.9, ,5.8, ,139.5, ,75.7, 
240,7/17/2022,198,0.31, ,0, ,688, ,15.7, ,102.2, ,71.1, ,84.8, ,61, ,16, ,38, ,56.7, ,5.4, ,130.1, ,76.2, 
240,7/18/2022,199,0.32, ,0, ,668, ,15.2, ,98.3, ,70.9, ,84.0, ,62, ,21, ,38, ,55.8, ,5.5, ,131.3, ,76.4,Y
240,7/19/2022,200,0.33, ,0, ,684, ,11.4, ,99.6, ,67.4, ,84.3, ,61, ,13, ,28, ,48.0, ,5.4, ,129.0, ,76.1, 
240,7/20/2022,201,0.30, ,0, ,611, ,10.4, ,97.8, ,70.4, ,83.2, ,48, ,17, ,27, ,45.5, ,5.2, ,123.6, ,75.6, 
240,7/21/2022,202,0.31, ,0, ,695, ,11.5, ,99.7, ,67.4, ,82.4, ,52, ,17, ,30, ,48.2, ,4.7, ,113.3, ,75.2, 
240,7/22/2022,203,0.29, ,0, ,651, ,13.5, ,99.6, ,65.9, ,81.3, ,65, ,20, ,37, ,52.5, ,4.7, ,113.0, ,75.0, 
240,7/23/2022,204,0.25, ,0, ,596, ,18.3, ,99.3, ,66.8, ,78.6, ,81, ,28, ,55, ,60.9, ,4.9, ,118.2, ,74.9, 
240,7/24/2022,205,0.27, ,0, ,686, ,18.9, ,96.8, ,65.9, ,78.7, ,82, ,30, ,56, ,61.9, ,5.1, ,121.7, ,75.1, 
240,7/25/2022,206,0.26, ,0, ,648, ,18.2, ,97.3, ,66.1, ,79.1, ,87, ,32, ,54, ,60.9, ,4.6, ,111.0, ,75.6, 
240,7/26/2022,207,0.29, ,0, ,674, ,16.8, ,96.7, ,66.6, ,80.8, ,84, ,26, ,47, ,58.5, ,5.4, ,128.6, ,75.9, 
240,7/27/2022,208,0.27, ,0, ,603, ,15.1, ,96.6, ,67.9, ,80.4, ,81, ,13, ,43, ,55.6, ,5.5, ,132.6, ,75.7, 
240,7/28/2022,209,0.28, ,0, ,610, ,14.0, ,95.0, ,68.0, ,80.5, ,75, ,18, ,40, ,53.6, ,5.2, ,126.0, ,75.4, 
240,7/29/2022,210,0.29, ,0, ,636, ,13.1, ,98.0, ,64.0, ,80.2, ,57, ,22, ,37, ,51.7, ,5.1, ,122.8, ,75.3, 
240,7/30/2022,211,0.26, ,0, ,561, ,16.6, ,101.0, ,71.1, ,82.6, ,65, ,30, ,44, ,58.2, ,5.4, ,128.4, ,75.6, 
240,7/31/2022,212,0.25, ,0, ,542, ,15.1, ,97.5, ,73.6, ,83.0, ,50, ,31, ,39, ,55.6, ,5.1, ,122.9, ,76.0, 
