257,11/1/2021,305,0.12, ,0, ,253, ,4.6, ,74.6, ,46.3, ,61.9, ,39, ,15, ,25, ,25.3, ,4.7, ,112.0, ,--,S
257,11/2/2021,306,0.12, ,0, ,376, ,6.2, ,76.5, ,44.3, ,61.2, ,56, ,19, ,34, ,32.4, ,3.3, ,79.7, ,--,S
257,11/3/2021,307,0.11, ,0, ,375, ,6.0, ,81.0, ,42.0, ,60.9, ,62, ,16, ,33, ,31.7, ,2.8, ,66.3, ,--,S
257,11/4/2021,308,0.12, ,0, ,372, ,6.4, ,82.3, ,42.8, ,62.7, ,52, ,18, ,33, ,33.2, ,3.5, ,84.7, ,--,S
257,11/5/2021,309,0.11, ,0, ,374,R,6.5, ,82.4, ,42.9, ,61.8, ,68, ,16, ,35, ,33.6, ,2.8, ,67.6, ,--,S
257,11/6/2021,310,0.16, ,0, ,382,R,3.3, ,82.8, ,38.0, ,63.2, ,61, ,2, ,17, ,17.4, ,6.5, ,156.1, ,--,S
257,11/7/2021,311,0.16, ,0, ,357, ,6.0, ,75.0, ,50.3, ,63.8, ,44, ,14, ,30, ,31.6, ,7.2, ,172.4, ,--,S
257,11/8/2021,312,0.12, ,0, ,355, ,4.7, ,74.3, ,37.9, ,59.0, ,66, ,11, ,28, ,25.6, ,4.2, ,101.2, ,--,S
257,11/9/2021,313,0.16, ,0, ,239, ,7.5, ,73.7, ,52.5, ,65.9, ,59, ,12, ,34, ,37.0, ,10.4,Y,250.1,Y,--,S
257,11/10/2021,314,0.10, ,0, ,350, ,7.3, ,77.1, ,40.7, ,58.4, ,77, ,19, ,43, ,36.3, ,2.9, ,68.6, ,--,S
257,11/11/2021,315,0.11, ,0, ,345, ,6.7, ,78.4, ,41.5, ,59.5, ,64, ,21, ,38, ,34.2, ,3.6, ,86.9, ,--,S
257,11/12/2021,316,0.11, ,0, ,347, ,6.2, ,80.5, ,40.7, ,60.0, ,64, ,17, ,35, ,32.4, ,3.2, ,75.6, ,--,S
257,11/13/2021,317,0.11, ,0, ,347, ,5.4, ,80.7, ,41.4, ,60.2, ,56, ,15, ,30, ,28.7, ,3.2, ,75.9, ,--,S
257,11/14/2021,318,0.10, ,0, ,346, ,4.8, ,83.2, ,42.0, ,60.0, ,52, ,12, ,27, ,26.1, ,2.9, ,68.5, ,--,S
257,11/15/2021,319,0.10, ,0, ,330, ,4.6, ,80.6, ,39.1, ,58.2, ,48, ,13, ,28, ,25.0, ,2.6, ,62.7, ,--,S
257,11/16/2021,320,0.11, ,0, ,296, ,4.2, ,79.9, ,48.0, ,62.5, ,44, ,10, ,21, ,22.7, ,3.8, ,90.7, ,--,S
257,11/17/2021,321,0.10, ,0, ,312, ,4.6, ,74.6, ,39.4, ,56.0, ,51, ,16, ,30, ,25.2, ,3.2, ,77.6, ,--,S
257,11/18/2021,322,0.09, ,0, ,288, ,4.3, ,75.1, ,36.0, ,55.4, ,53, ,14, ,28, ,23.2, ,2.6, ,63.0, ,--,S
257,11/19/2021,323,0.09, ,0, ,291, ,4.6, ,74.0, ,40.9, ,56.6, ,50, ,16, ,29, ,25.2, ,2.7, ,64.5, ,--,S
257,11/20/2021,324,0.10, ,0, ,312, ,4.4, ,73.1, ,37.2, ,54.6, ,56, ,16, ,30, ,23.9, ,3.4, ,82.5, ,--,S
257,11/21/2021,325,0.11, ,0, ,330,R,3.4, ,71.0, ,37.3, ,54.5, ,53, ,9, ,24, ,18.1, ,5.1, ,123.3, ,--,S
257,11/22/2021,326,0.08, ,0, ,320, ,2.3, ,70.0, ,29.0, ,49.1, ,42, ,7, ,20, ,9.5, ,2.6, ,62.7, ,--,S
257,11/23/2021,327,0.09, ,0, ,310, ,2.5, ,69.7, ,33.4, ,51.4, ,37, ,8, ,19, ,11.0, ,3.3, ,79.9, ,--,S
257,11/24/2021,328,0.10, ,0, ,320, ,2.3, ,65.3, ,35.6, ,51.6, ,36, ,9, ,17, ,8.8, ,4.9, ,117.6, ,--,S
257,11/25/2021,329,0.10, ,0, ,325,R,1.2, ,66.6, ,31.6, ,52.3, ,19, ,4, ,9, ,-4.1, ,5.0, ,120.4, ,--,S
257,11/26/2021,330,0.08, ,0, ,308, ,1.3, ,68.0, ,25.4, ,45.2, ,26, ,3, ,12, ,-3.6, ,2.7, ,65.9, ,--,S
257,11/27/2021,331,0.07, ,0, ,303, ,1.4, ,75.8, ,27.5, ,47.4, ,29, ,4, ,12, ,-2.2, ,2.5, ,59.5, ,--,S
257,11/28/2021,332,0.08, ,0, ,306, ,1.7, ,76.1, ,31.6, ,50.1, ,31, ,5, ,14, ,2.7, ,2.4, ,57.6, ,--,S
257,11/29/2021,333,0.08, ,0, ,304, ,2.3, ,76.0, ,32.8, ,52.0, ,31, ,8, ,17, ,9.1, ,2.6, ,62.9, ,--,S
257,11/30/2021,334,0.09, ,0, ,299, ,3.2, ,77.4, ,34.2, ,53.7, ,46, ,11, ,23, ,16.4, ,3.2, ,77.4, ,--,S
