62,11/1/2021,305,0.05,R,0, ,213, ,14.2, ,71.1, ,53.4, ,60.1, ,100, ,55, ,80, ,53.9, ,1.6, ,38.7, ,62.1, 
62,11/2/2021,306,0.08,R,0, ,287, ,14.1, ,73.0, ,53.6, ,60.0, ,100, ,53, ,79, ,53.7, ,2.5, ,59.0, ,61.7, 
62,11/3/2021,307,0.10, ,0, ,217, ,14.4, ,82.4, ,55.8, ,67.9, ,90, ,31, ,62, ,54.3, ,2.0, ,46.8, ,62.4, 
62,11/4/2021,308,0.10, ,0, ,284, ,13.2, ,80.5, ,56.9, ,68.6, ,82, ,35, ,55, ,51.9, ,3.1, ,74.0, ,62.2, 
62,11/5/2021,309,0.11, ,0, ,291, ,11.7, ,82.9, ,52.1, ,67.0, ,97, ,28, ,52, ,48.7, ,3.7, ,89.2, ,62.0, 
62,11/6/2021,310,0.08,R,0, ,288, ,13.1, ,75.5, ,49.0, ,60.7, ,100, ,48, ,72, ,51.8, ,2.3, ,55.2, ,61.4, 
62,11/7/2021,311,0.08,R,0.01, ,288, ,12.8, ,73.6, ,48.4, ,57.4, ,100, ,46, ,80, ,51.2, ,2.6, ,61.2, ,60.8, 
62,11/8/2021,312,0.07, ,0.01, ,283, ,12.1, ,70.4, ,48.8, ,56.6, ,100, ,45, ,77, ,49.6, ,2.0, ,47.0, ,59.8, 
62,11/9/2021,313,0.07,R,0.01, ,264, ,13.0, ,72.5, ,48.4, ,57.1, ,100, ,51, ,82, ,51.5, ,1.9, ,46.3, ,59.8, 
62,11/10/2021,314,0.10, ,0.00, ,266, ,12.1, ,81.7, ,49.0, ,63.3, ,100, ,34, ,61, ,49.7, ,4.6, ,110.8, ,59.7, 
62,11/11/2021,315,0.17, ,0, ,272, ,7.3, ,87.5, ,65.5, ,76.1, ,41, ,15, ,24, ,36.3, ,6.5, ,155.9, ,60.7, 
62,11/12/2021,316,0.16, ,0, ,278, ,6.3, ,90.6, ,65.4, ,78.5,Y,29, ,11, ,19,Y,32.8,Y,4.8, ,115.1, ,61.3, 
62,11/13/2021,317,0.15, ,0, ,284, ,6.0, ,90.8, ,66.8,Y,74.7, ,27, ,11, ,20, ,31.4, ,4.7, ,113.9, ,61.5, 
62,11/14/2021,318,0.16, ,0, ,286, ,5.4, ,92.6, ,65.2, ,75.4, ,26, ,8, ,18, ,29.2, ,5.1, ,122.5, ,62.1, 
62,11/15/2021,319,0.13, ,0, ,284, ,6.6, ,87.5, ,57.2, ,71.5, ,55, ,14, ,25, ,34.1, ,3.8, ,90.5, ,61.1, 
62,11/16/2021,320,0.07,R,0, ,236, ,9.2, ,70.8, ,48.2, ,60.7, ,100, ,28, ,51, ,42.3, ,1.2, ,28.9, ,60.4, 
62,11/17/2021,321,0.07,R,0.01, ,263, ,12.4, ,71.7, ,46.5, ,56.8, ,100, ,46, ,78, ,50.2, ,1.9, ,44.7, ,59.5, 
62,11/18/2021,322,0.07, ,0, ,237, ,12.3, ,73.2, ,51.7, ,60.6, ,91, ,42, ,68, ,50.1, ,2.6, ,62.0, ,59.4, 
62,11/19/2021,323,0.06,R,0, ,238, ,12.0, ,68.6, ,49.1, ,57.3, ,100, ,54, ,75, ,49.3, ,2.0, ,48.6, ,58.9, 
62,11/20/2021,324,0.07, ,0.01, ,227, ,11.1, ,72.1, ,43.3, ,58.6, ,100, ,30, ,66, ,47.2, ,3.2, ,77.0, ,58.6, 
62,11/21/2021,325,0.18, ,0, ,258, ,4.1, ,81.1, ,60.3, ,70.5, ,26, ,10, ,16, ,22.6, ,7.7, ,184.4, ,58.8, 
62,11/22/2021,326,0.16, ,0, ,248, ,3.3, ,84.7, ,55.5, ,70.6, ,18, ,10, ,13, ,17.5, ,5.8, ,139.8, ,57.8, 
62,11/23/2021,327,0.09,R,0, ,243, ,7.4, ,74.7, ,51.3, ,62.9, ,100, ,16, ,38, ,36.9, ,1.9, ,46.1, ,58.2, 
62,11/24/2021,328,0.12, ,0, ,256, ,6.3, ,73.5, ,48.8, ,59.6, ,100, ,8, ,36, ,32.9, ,5.3, ,127.6, ,56.9, 
62,11/25/2021,329,0.17, ,0, ,4, ,1.5, ,66.1, ,56.6, ,61.2, ,12, ,6, ,8, ,0.2, ,9.9, ,237.5, ,55.9, 
62,11/26/2021,330,0.16, ,0, ,262, ,1.7, ,77.5, ,51.8, ,65.4, ,14, ,4, ,8, ,2.0, ,6.8, ,163.0, ,54.3, 
62,11/27/2021,331,0.13, ,0, ,259, ,2.7, ,80.7, ,54.9, ,65.7, ,24, ,8, ,12, ,12.3, ,4.9, ,117.6, ,54.8, 
62,11/28/2021,332,0.16, ,0, ,256, ,3.7, ,86.3,Y,56.6, ,69.1, ,28, ,7, ,15, ,19.9, ,6.4, ,154.6, ,56.2, 
62,11/29/2021,333,0.14, ,0, ,255, ,4.9, ,85.2, ,58.2, ,70.2,Y,37, ,10, ,19,Y,26.5,Y,5.0, ,121.1, ,56.6, 
62,11/30/2021,334,0.15, ,0, ,254, ,5.9, ,82.9, ,60.5, ,70.4,Y,44, ,11, ,23,Y,30.9,Y,6.2, ,149.7, ,57.1, 
