202,11/1/2021,305,0.06,R,0.01, ,249, ,14.6, ,68.0, ,52.2, ,58.2, ,100, ,71, ,88, ,54.6, ,1.0,I,24.0,I,62.5, 
202,11/2/2021,306,0.09,R,0.01, ,330, ,16.4,Y,69.2, ,51.0, ,59.3, ,100, ,79, ,95,Y,57.9,Y,1.0,I,24.0,I,62.7, 
202,11/3/2021,307,0.09,R,0.00, ,342, ,16.0, ,73.3, ,51.2, ,59.5, ,100, ,62, ,92, ,57.2, ,1.0,I,24.0,I,63.4, 
202,11/4/2021,308,0.09,R,0.01, ,333, ,16.0, ,74.2, ,49.9, ,62.9, ,100, ,66, ,81, ,57.2, ,1.0,I,24.0,I,63.2, 
202,11/5/2021,309,0.09,R,0, ,349, ,14.1, ,76.6, ,52.2, ,62.3, ,100, ,47, ,74, ,53.8, ,1.0,I,24.0,I,63.4, 
202,11/6/2021,310,0.08,R,0, ,330, ,13.6, ,67.5, ,47.0, ,56.2, ,100, ,66, ,88, ,52.8, ,1.0,I,24.0,I,62.4, 
202,11/7/2021,311,0.09,R,0, ,328, ,10.2, ,74.4, ,52.2, ,62.1, ,99, ,37, ,53, ,45.0, ,1.0,I,24.0,I,62.0, 
202,11/8/2021,312,0.08,R,0, ,327, ,11.9, ,67.5, ,46.6, ,56.6, ,98, ,46, ,76, ,49.2, ,1.0,I,24.0,I,61.5, 
202,11/9/2021,313,0.02,R,0.15, ,119, ,16.0,Y,64.5, ,51.9, ,58.1, ,100, ,87, ,97,Y,57.2,Y,1.0,I,24.0,I,61.7, 
202,11/10/2021,314,0.09,R,0.01, ,326, ,13.0, ,75.9, ,52.8, ,64.1, ,100, ,36, ,64, ,51.5, ,1.0,I,24.0,I,62.2, 
202,11/11/2021,315,0.10,R,0.01, ,331, ,11.8, ,85.7, ,57.4, ,69.3,Y,67, ,34, ,48,Y,48.9,Y,1.0,I,24.0,I,62.2, 
202,11/12/2021,316,0.09,R,0, ,333, ,12.6, ,80.1, ,55.5, ,65.4, ,86, ,36, ,59, ,50.7, ,1.0,I,24.0,I,62.7, 
202,11/13/2021,317,0.10,R,0.00, ,332, ,11.9, ,86.3,Y,57.2, ,67.6,Y,70, ,29, ,51,Y,49.0,Y,1.0,I,24.0,I,62.9, 
202,11/14/2021,318,0.10,R,0.00, ,332, ,10.0, ,80.5, ,54.5, ,66.4, ,66, ,30, ,45, ,44.5, ,1.0,I,24.0,I,62.7, 
202,11/15/2021,319,0.08,R,0.01, ,283, ,12.0, ,78.2, ,50.6, ,59.3, ,100, ,35, ,70, ,49.4, ,1.0,I,24.0,I,62.2, 
202,11/16/2021,320,0.07,R,0.01, ,290, ,14.3, ,67.6, ,51.3, ,55.8, ,100, ,73, ,94, ,54.1, ,1.0,I,24.0,I,62.2, 
202,11/17/2021,321,0.06,R,0.00, ,281, ,13.3, ,64.7, ,49.2, ,54.9, ,100, ,69, ,90, ,52.1, ,1.0,I,24.0,I,61.9, 
202,11/18/2021,322,0.03,R,0.00, ,174, ,12.8, ,60.8, ,45.6, ,51.9, ,100, ,82, ,97, ,51.1, ,1.0,I,24.0,I,60.4, 
202,11/19/2021,323,0.05,R,0, ,221, ,13.8, ,62.3, ,49.6, ,54.9, ,100, ,77, ,94, ,53.1, ,1.0,I,24.0,I,60.6, 
202,11/20/2021,324,0.07,R,0.00, ,272, ,12.1, ,74.0, ,45.0, ,59.7, ,100, ,46, ,69, ,49.6, ,1.0,I,24.0,I,60.3, 
202,11/21/2021,325,0.09,R,0, ,316, ,9.5, ,78.5, ,50.0, ,62.7, ,72, ,30, ,49, ,43.1, ,1.0,I,24.0,I,60.5, 
202,11/22/2021,326,0.09,R,0, ,278, ,6.0, ,80.5, ,50.7, ,63.0, ,49, ,18, ,31, ,31.7, ,1.0,I,24.0,I,59.7, 
202,11/23/2021,327,0.08,R,0.01, ,310, ,9.1, ,72.2, ,46.6, ,57.5, ,95, ,30, ,56, ,42.1, ,1.0,I,24.0,I,59.1, 
202,11/24/2021,328,0.08,R,0.00, ,311, ,7.2, ,71.5, ,51.0, ,61.3, ,56, ,24, ,39, ,36.1, ,1.0,I,24.0,I,58.9, 
202,11/25/2021,329,0.08,R,0, ,317, ,6.4, ,71.8, ,42.3, ,57.7, ,81, ,12, ,39, ,33.0, ,1.0,I,24.0,I,58.2, 
202,11/26/2021,330,0.08,R,0, ,298, ,7.4, ,67.9, ,43.6, ,55.3, ,88, ,24, ,50, ,36.9, ,1.0,I,24.0,I,57.8, 
202,11/27/2021,331,0.09,R,0.00, ,301, ,4.8, ,74.7, ,44.2, ,58.7, ,60, ,14, ,28, ,26.2, ,1.0,I,24.0,I,57.5, 
202,11/28/2021,332,0.08,R,0, ,301, ,5.7, ,75.4, ,45.2, ,58.3, ,58, ,16, ,34, ,30.5, ,1.0,I,24.0,I,57.4, 
202,11/29/2021,333,0.08,R,0.02, ,296, ,9.6, ,71.6, ,45.3, ,57.4, ,99, ,22, ,60, ,43.6, ,1.0,I,24.0,I,57.5, 
202,11/30/2021,334,0.07,R,0.00, ,294, ,11.0, ,74.0, ,46.7, ,58.9, ,100, ,25, ,65, ,47.1, ,1.0,I,24.0,I,58.0, 
