208,11/1/2021,305,0.10, ,0, ,303, ,9.7, ,74.6, ,55.0, ,65.2, ,61, ,32, ,46, ,43.8, ,2.2, ,52.7, ,61.6, 
208,11/2/2021,306,0.12, ,0.01, ,378, ,10.5, ,93.6, ,53.1, ,67.6, ,73, ,25, ,45, ,45.7, ,2.1, ,49.4, ,61.6, 
208,11/3/2021,307,0.12, ,0, ,374, ,9.4, ,--,S,52.0, ,68.8, ,62, ,18, ,39, ,42.9, ,1.8, ,42.1, ,61.4, 
208,11/4/2021,308,0.13, ,0, ,370, ,11.2, ,--,S,53.9, ,70.5, ,62, ,24, ,44, ,47.4, ,2.1, ,50.6, ,61.6, 
208,11/5/2021,309,0.12, ,0, ,425,R,13.0, ,92.7, ,64.1, ,76.8, ,68, ,23, ,41, ,51.5, ,2.6, ,62.2, ,61.5, 
208,11/6/2021,310,0.12, ,0, ,364, ,15.2, ,--,S,59.2, ,73.0, ,73, ,32, ,55, ,55.7, ,2.2, ,53.2, ,60.8, 
208,11/7/2021,311,0.11, ,0.00, ,352, ,15.9,Y,--,S,56.8, ,71.3, ,81, ,34, ,61,Y,57.1,Y,2.1, ,50.8, ,60.3, 
208,11/8/2021,312,0.11, ,0.01, ,359, ,15.9,Y,--,S,55.2, ,71.5, ,84, ,40, ,60,Y,57.1,Y,2.2, ,53.4, ,59.7, 
208,11/9/2021,313,0.13, ,0, ,346, ,16.4,Y,--,S,64.3, ,76.6, ,67, ,33, ,53,Y,57.9,Y,3.7, ,88.6, ,59.5, 
208,11/10/2021,314,0.12, ,0, ,351, ,16.2,Y,--,S,63.5, ,76.2, ,80, ,32, ,52,Y,57.5,Y,2.5, ,60.8, ,59.9, 
208,11/11/2021,315,0.15,R,0, ,351, ,13.5, ,--,S,66.8,Y,82.6,R,62,H,26,H,--,R,--,I,3.6, ,86.5, ,60.1, 
208,11/12/2021,316,0.15,R,0, ,351, ,11.3, ,97.2,Y,70.4,R,82.5,R,47,H,21,H,--,R,--,I,3.6, ,87.3, ,60.4, 
208,11/13/2021,317,0.12,R,0, ,351, ,16.4,Y,--,S,57.6, ,78.5,Y,70,H,21,H,49,Y,57.8,Y,1.9, ,45.1, ,60.3, 
208,11/14/2021,318,0.12,R,0.01, ,349, ,16.6,Y,--,S,54.8, ,77.5,Y,73,H,26,H,52,Y,58.3,Y,2.2, ,53.5, ,59.9, 
208,11/15/2021,319,0.11, ,0.01, ,348, ,14.6, ,--,S,55.8, ,73.0,Y,73, ,28, ,53,Y,54.7,Y,2.1, ,49.4, ,59.4, 
208,11/16/2021,320,0.08, ,0.00, ,274, ,14.7, ,94.2,Y,58.1, ,69.1, ,79, ,39, ,61, ,55.0, ,2.0, ,46.9, ,58.9, 
208,11/17/2021,321,0.11,R,0, ,323, ,14.9,Y,--,S,57.4, ,72.8,Y,73, ,34, ,54,Y,55.3,Y,2.1, ,49.3, ,58.5, 
208,11/18/2021,322,0.10,R,0, ,307, ,13.0, ,--,S,49.6, ,68.7, ,77, ,28, ,54, ,51.5, ,1.8, ,42.1, ,57.9, 
208,11/19/2021,323,0.08, ,0, ,265, ,11.4, ,88.8, ,50.5, ,65.8, ,74, ,30, ,53, ,47.9, ,1.7, ,40.5, ,57.5, 
208,11/20/2021,324,0.09, ,0.00, ,294, ,10.8, ,84.3, ,49.3, ,64.5, ,70, ,28, ,52, ,46.6, ,2.0, ,47.8, ,57.1, 
208,11/21/2021,325,0.15, ,0.00, ,327, ,6.0, ,81.8, ,62.5,Y,72.2,Y,32, ,18, ,22,Y,31.7,Y,4.5, ,107.9, ,57.0, 
208,11/22/2021,326,0.11,R,0, ,309, ,8.7, ,--,S,49.8, ,68.7, ,59, ,15, ,36, ,41.0, ,1.8, ,43.3, ,56.3, 
208,11/23/2021,327,0.08, ,0, ,224, ,11.1, ,90.4, ,52.5, ,67.6, ,68, ,31, ,48, ,47.2, ,2.3, ,54.8, ,56.6, 
208,11/24/2021,328,0.15, ,0, ,319, ,5.9, ,83.7, ,51.3, ,67.7, ,62, ,14, ,25, ,31.0, ,5.3,Y,127.4,Y,55.6, 
208,11/25/2021,329,0.13, ,0, ,329, ,3.3,Y,72.0, ,52.4, ,64.2, ,28, ,13, ,16,Y,16.9,Y,4.5, ,108.3, ,54.2, 
208,11/26/2021,330,0.10, ,0, ,327, ,5.0, ,85.6, ,47.9, ,62.4, ,52, ,9, ,26, ,27.0, ,2.6, ,62.1, ,53.2, 
208,11/27/2021,331,0.09, ,0, ,315, ,6.9, ,80.3, ,41.6, ,58.1, ,71, ,16, ,42, ,34.9, ,1.9, ,45.3, ,53.6, 
208,11/28/2021,332,0.09,R,0, ,311, ,9.5, ,--,S,43.0, ,63.6, ,71, ,21, ,47, ,43.1, ,1.9, ,44.7, ,53.3, 
208,11/29/2021,333,0.09, ,0, ,310, ,9.9, ,--,S,47.6, ,66.3, ,70, ,19, ,45, ,44.3, ,1.9, ,45.9, ,53.1, 
208,11/30/2021,334,0.09, ,0, ,307, ,10.4, ,--,S,46.7, ,65.0, ,70, ,25, ,49, ,45.6, ,2.2, ,52.0, ,53.5, 
