70,11/1/2021,305,0.02, ,0.01, ,90, ,16.3, ,64.3, ,53.5, ,59.7, ,100, ,79, ,93, ,57.7, ,3.0, ,72.7, ,61.0, 
70,11/2/2021,306,0.03, ,0, ,153, ,17.1,Y,69.0, ,52.6, ,61.2, ,100, ,76, ,93,Y,59.1,Y,2.4, ,58.1, ,62.0, 
70,11/3/2021,307,0.09, ,0.00, ,320, ,14.9, ,74.0, ,48.9, ,59.8, ,100, ,53, ,85, ,55.3, ,1.8, ,42.3, ,61.3, 
70,11/4/2021,308,0.07, ,0.02, ,240, ,15.2, ,69.6, ,50.1, ,60.4, ,100, ,53, ,85, ,55.8, ,3.5, ,84.6, ,61.5, 
70,11/5/2021,309,0.08, ,0, ,287, ,12.3, ,69.2, ,42.2, ,55.5, ,100, ,55, ,82, ,50.1, ,2.9, ,70.1, ,59.8, 
70,11/6/2021,310,0.08, ,0, ,279, ,12.9, ,67.4, ,47.6, ,56.8, ,100, ,61, ,82, ,51.4, ,3.7, ,87.8, ,59.8, 
70,11/7/2021,311,0.09, ,0, ,316, ,9.0, ,63.0, ,40.9, ,52.1, ,95, ,37, ,68, ,41.9, ,4.4, ,104.8, ,59.0, 
70,11/8/2021,312,0.07, ,0.07, ,267, ,9.9, ,64.9, ,36.9, ,53.0, ,100, ,40, ,72, ,44.3, ,3.2, ,77.8, ,57.1, 
70,11/9/2021,313,0.03, ,0.35, ,141, ,13.6, ,64.7, ,47.4, ,55.9, ,100, ,72, ,89, ,52.7, ,6.1, ,146.9, ,57.9, 
70,11/10/2021,314,0.04, ,0.00, ,194, ,14.5, ,64.9, ,47.6, ,55.6, ,100, ,78, ,96, ,54.4, ,3.4, ,82.5, ,57.8, 
70,11/11/2021,315,0.07, ,0.00, ,291, ,14.0, ,69.0, ,44.7, ,56.1, ,100, ,66, ,91, ,53.5, ,2.0, ,47.8, ,58.2, 
70,11/12/2021,316,0.03, ,0.01, ,182, ,13.9, ,64.2, ,48.0, ,53.4, ,100, ,88, ,99, ,53.3, ,2.0, ,48.7, ,58.0, 
70,11/13/2021,317,0.02, ,0.01, ,124, ,13.7, ,59.0, ,48.9, ,52.8, ,100, ,100, ,100, ,52.9, ,2.5, ,59.9, ,58.3, 
70,11/14/2021,318,0.00, ,0.00, ,64, ,14.3, ,56.6, ,52.1, ,54.1, ,100, ,100, ,100, ,54.1, ,2.4, ,57.0, ,58.5, 
70,11/15/2021,319,0.00, ,0, ,70, ,13.9, ,57.5, ,48.4, ,53.4, ,100, ,98, ,100, ,53.4, ,2.5, ,59.8, ,58.5, 
70,11/16/2021,320,0.00, ,0.00, ,69, ,13.6, ,57.1, ,46.3, ,52.8, ,100, ,95, ,100, ,52.8, ,3.9, ,94.8, ,57.7, 
70,11/17/2021,321,0.04, ,0, ,204, ,11.9, ,61.9, ,41.8, ,50.3, ,100, ,80, ,96, ,49.2, ,2.2, ,53.3, ,56.6, 
70,11/18/2021,322,0.03, ,0.01, ,158, ,12.4, ,60.7, ,41.3, ,50.2, ,100, ,87, ,100, ,50.3, ,2.1, ,51.4, ,56.0, 
70,11/19/2021,323,0.05, ,0, ,219, ,14.7, ,67.3, ,46.7, ,56.6, ,100, ,71, ,94, ,54.8, ,3.7, ,87.8, ,57.1, 
70,11/20/2021,324,0.07, ,0, ,275, ,12.8, ,65.0, ,45.1, ,55.6, ,100, ,53, ,85, ,51.2, ,3.7, ,89.1, ,58.0, 
70,11/21/2021,325,0.06, ,0.00, ,264, ,11.0, ,66.4, ,35.9, ,49.1, ,100, ,65, ,93, ,47.2, ,1.9, ,44.5, ,56.1, 
70,11/22/2021,326,0.06, ,0.00, ,258, ,11.5, ,67.3, ,40.0, ,50.4, ,100, ,65, ,92, ,48.3, ,1.9, ,45.4, ,55.3, 
70,11/23/2021,327,0.05, ,0.01, ,225, ,11.1, ,59.6, ,40.8, ,49.1, ,100, ,66, ,93, ,47.2, ,3.9, ,93.3, ,54.8, 
70,11/24/2021,328,0.07, ,0, ,272, ,7.6, ,62.1, ,39.7, ,49.5, ,100, ,37, ,63, ,37.3, ,3.7, ,88.2, ,54.0, 
70,11/25/2021,329,0.05, ,0, ,249, ,10.0, ,65.2, ,35.0, ,48.0, ,100, ,51, ,88, ,44.6, ,2.0, ,47.4, ,53.0, 
70,11/26/2021,330,0.06, ,0, ,246, ,9.8, ,65.6, ,37.7, ,48.8, ,100, ,44, ,83, ,43.9, ,2.0, ,47.6, ,52.8, 
70,11/27/2021,331,0.06, ,0, ,243, ,10.4, ,68.8, ,37.4, ,51.0, ,100, ,44, ,81, ,45.5, ,1.8, ,44.2, ,52.9, 
70,11/28/2021,332,0.05, ,0, ,244, ,11.2, ,67.3, ,37.5, ,50.8, ,100, ,58, ,88, ,47.4, ,1.9, ,44.9, ,53.1, 
70,11/29/2021,333,0.06, ,0.00, ,239, ,11.4, ,67.7, ,38.0, ,50.2, ,100, ,65, ,92, ,47.9, ,2.2, ,51.6, ,52.7, 
70,11/30/2021,334,0.05, ,0, ,241, ,12.3, ,68.5, ,38.9, ,52.4, ,100, ,65, ,92, ,50.0, ,1.8, ,43.9, ,52.9, 
