249,11/1/2021,305,0.01, ,0.01, ,96, ,16.9,Y,63.8, ,51.3, ,59.0, ,100, ,93, ,99,Y,58.7,Y,3.6, ,87.1, ,63.8, 
249,11/2/2021,306,0.03, ,0, ,163, ,17.8,Y,68.7, ,52.7, ,61.1, ,100, ,87, ,97,Y,60.2,Y,3.1, ,74.8, ,65.3, 
249,11/3/2021,307,0.09, ,0.00, ,338, ,15.1, ,77.0, ,48.6, ,59.8, ,100, ,55, ,86, ,55.5, ,1.9, ,46.4, ,63.9, 
249,11/4/2021,308,0.08, ,0.01, ,287, ,15.3, ,71.5, ,48.8, ,60.9, ,100, ,53, ,84, ,56.0, ,4.6, ,111.4, ,64.2, 
249,11/5/2021,309,0.08, ,0.00, ,302, ,12.8, ,72.7, ,41.6, ,56.6, ,100, ,55, ,82, ,51.1, ,3.5, ,83.7, ,62.3, 
249,11/6/2021,310,0.09, ,0, ,308, ,13.6, ,69.9, ,47.9, ,57.5, ,100, ,58, ,84, ,52.7, ,4.0, ,95.7, ,62.4, 
249,11/7/2021,311,0.10, ,0, ,336, ,9.5, ,64.3, ,38.0, ,52.6, ,100, ,40, ,70, ,43.3, ,4.8, ,114.3, ,61.3, 
249,11/8/2021,312,0.08, ,0.07, ,278, ,10.3, ,66.1, ,35.9, ,52.1, ,100, ,42, ,78, ,45.3, ,4.3, ,102.3, ,58.9, 
249,11/9/2021,313,0.04, ,0.29, ,172, ,14.5, ,65.0, ,48.6, ,56.0, ,100, ,82, ,95, ,54.6, ,8.5,R,202.9,R,60.4, 
249,11/10/2021,314,0.05, ,0.00, ,211, ,15.5, ,68.1, ,48.9, ,57.6, ,100, ,78, ,96, ,56.3, ,3.9, ,94.6, ,60.7, 
249,11/11/2021,315,0.08, ,0, ,318, ,14.4, ,72.7, ,49.5, ,57.8, ,100, ,63, ,88, ,54.3, ,2.5, ,60.7, ,60.5, 
249,11/12/2021,316,0.03, ,0.01, ,184, ,14.2, ,67.6, ,48.1, ,53.8, ,100, ,87, ,100, ,53.8, ,2.4, ,56.4, ,60.2, 
249,11/13/2021,317,0.02, ,0.01, ,147, ,13.9, ,64.8, ,49.2, ,53.4, ,100, ,95, ,100, ,53.4, ,2.6, ,62.9, ,60.7, 
249,11/14/2021,318,0.00, ,0.00, ,61, ,13.9, ,56.8, ,51.6, ,53.5, ,100, ,100, ,100, ,53.4, ,2.8, ,68.1, ,61.1, 
249,11/15/2021,319,0.00, ,0, ,61, ,13.4, ,56.1, ,47.5, ,52.4, ,100, ,99, ,100, ,52.3, ,3.3, ,79.4, ,61.1, 
249,11/16/2021,320,0.01, ,0, ,85, ,13.6, ,63.0, ,44.2, ,52.8, ,100, ,89, ,100, ,52.7, ,4.5, ,107.5, ,60.4, 
249,11/17/2021,321,0.06, ,0.01, ,274, ,11.4, ,65.3, ,40.3, ,49.0, ,100, ,70, ,96, ,48.0, ,1.9, ,45.8, ,58.6, 
249,11/18/2021,322,0.02, ,0.01, ,122, ,11.8, ,57.7, ,39.6, ,48.7, ,100, ,99, ,100, ,49.0, ,1.8, ,44.1, ,57.9, 
249,11/19/2021,323,0.05, ,0.01, ,227, ,15.2, ,68.1, ,48.1, ,56.9, ,100, ,72, ,96, ,55.7, ,4.1, ,99.5, ,59.1, 
249,11/20/2021,324,0.07, ,0, ,295, ,12.4, ,66.1, ,41.7, ,54.9, ,100, ,50, ,85, ,50.3, ,4.7, ,112.9, ,60.0, 
249,11/21/2021,325,0.05, ,0.00, ,257, ,10.6, ,67.6, ,35.7, ,47.4, ,100, ,63, ,95, ,46.2, ,1.8, ,43.9, ,57.1, 
249,11/22/2021,326,0.06, ,0.00, ,282, ,11.2, ,66.8, ,36.2, ,48.4, ,100, ,70, ,96, ,47.4, ,2.1, ,50.0, ,55.9, 
249,11/23/2021,327,0.05, ,0.01, ,244, ,11.2, ,62.3, ,37.0, ,48.6, ,100, ,61, ,96, ,47.6, ,4.6, ,110.5, ,55.7, 
249,11/24/2021,328,0.08, ,0, ,294, ,7.5, ,65.8, ,36.4, ,49.4, ,99, ,36, ,62, ,37.0, ,4.6, ,111.4, ,55.3, 
249,11/25/2021,329,0.05, ,0, ,264, ,9.7, ,63.9, ,31.0, ,44.9, ,100, ,66, ,96, ,43.8, ,2.1, ,50.9, ,53.5, 
249,11/26/2021,330,0.06, ,0, ,268, ,9.8, ,69.2, ,37.2, ,48.4, ,100, ,41, ,84, ,43.9, ,2.0, ,47.7, ,53.5, 
249,11/27/2021,331,0.06, ,0, ,264, ,10, ,69.7, ,35.9, ,48.8, ,100, ,45, ,85, ,44.6, ,1.8, ,43.0, ,53.4, 
249,11/28/2021,332,0.06, ,0, ,261, ,10.7, ,69.7, ,35.5, ,49.0, ,100, ,57, ,90, ,46.3, ,1.9, ,45.9, ,53.4, 
249,11/29/2021,333,0.06, ,0.00, ,261, ,11.2, ,68.5, ,34.8, ,49.0, ,100, ,69, ,95, ,47.5, ,2.2, ,53.7, ,53.1, 
249,11/30/2021,334,0.06, ,0.00, ,262, ,11.4, ,69.6, ,36.9, ,49.6, ,100, ,66, ,94, ,47.9, ,2.0, ,48.2, ,53.3, 
