246,11/1/2021,305,0.13, ,0, ,225, ,5.5, ,59.7, ,42.5, ,50.3, ,63, ,23, ,44, ,29.5, ,12.2,R,293.9,R,48.9, 
246,11/2/2021,306,0.09, ,0, ,311, ,7.4, ,62.2, ,36.6, ,48.7, ,88, ,41, ,63, ,36.8, ,6.1, ,146.7, ,48.8, 
246,11/3/2021,307,0.11, ,0, ,321, ,7.3, ,65.5, ,34.0, ,51.3, ,91, ,38, ,57, ,36.6, ,6.2, ,148.6, ,48.7, 
246,11/4/2021,308,0.19, ,0, ,329, ,5.3, ,65.6, ,37.9, ,55.7,Y,61, ,19, ,35,Y,28.7,Y,15.0,R,360.0,R,49.5, 
246,11/5/2021,309,0.19, ,0, ,300, ,2.0,Y,67.9, ,34.4, ,53.2, ,42, ,4, ,15,Y,6.2,Y,11.5,R,275.6,R,48.6, 
246,11/6/2021,310,0.18, ,0, ,229, ,3.4, ,60.0, ,44.1,Y,51.4, ,69, ,4, ,26, ,18.1, ,15.3,R,368.4,R,48.0, 
246,11/7/2021,311,0.10, ,0, ,283, ,4.9, ,54.5, ,24.8, ,42.2, ,86, ,30, ,53, ,26.4, ,7.9,Y,188.5,Y,47.5, 
246,11/8/2021,312,0.12, ,0, ,300, ,4.3, ,57.8, ,25.9, ,41.7, ,88, ,17, ,48, ,23.5, ,9.3,Y,223.0,Y,46.5, 
246,11/9/2021,313,0.11, ,0.17, ,321, ,6.9, ,56.4, ,35.5, ,46.4, ,83, ,50, ,65, ,35.2, ,14.3,R,343.1,R,46.4, 
246,11/10/2021,314,0.06, ,0, ,184, ,6.4, ,59.8, ,34.3, ,45.8, ,91, ,44, ,61, ,33.2, ,6.2, ,149.8, ,46.5, 
246,11/11/2021,315,0.08, ,0, ,288, ,7.0, ,65.5, ,34.3, ,46.5, ,89, ,35, ,65, ,35.3, ,4.5, ,109.1, ,46.8, 
246,11/12/2021,316,0.08, ,0.07, ,298, ,6.4, ,62.5, ,32.2, ,45.3, ,86, ,38, ,62, ,33.2, ,4.4, ,104.4, ,47.0, 
246,11/13/2021,317,0.08, ,0, ,288, ,5.7, ,61.8, ,30.0, ,44.5, ,78, ,30, ,57, ,30.1, ,4.7, ,112.4, ,46.9, 
246,11/14/2021,318,0.08, ,0, ,281, ,5.6, ,67.6, ,32.3, ,48.5, ,72, ,23, ,48, ,30.0, ,4.4, ,105.9, ,46.9, 
246,11/15/2021,319,0.17, ,0, ,205, ,3.2, ,69.0, ,39.8, ,55.2,Y,52, ,11, ,22,Y,16.9,Y,10.6,Y,255.3,Y,47.2, 
246,11/16/2021,320,0.11, ,0, ,273, ,5.3, ,61.4, ,34.8, ,51.3, ,82, ,27, ,41, ,28.7, ,7.5, ,179.8, ,47.1, 
246,11/17/2021,321,0.06, ,0, ,279, ,4.2, ,48.0, ,22.8, ,34.2, ,88, ,42, ,63, ,23.1, ,3.7, ,89.8, ,46.5, 
246,11/18/2021,322,0.13, ,0, ,227, ,4.3, ,60.4, ,23.9, ,46.1, ,86, ,24, ,40, ,23.2, ,10.0,Y,239.2,Y,45.4, 
246,11/19/2021,323,0.11, ,0, ,292, ,4.9, ,62.7, ,28.0, ,48.4, ,80, ,26, ,43, ,26.7, ,8.1, ,193.4, ,46.0, 
246,11/20/2021,324,0.03, ,0, ,133, ,5.4, ,46.9, ,22.5, ,36.9, ,89, ,54, ,73, ,29.1, ,4.9, ,117.8, ,45.7, 
246,11/21/2021,325,0.06, ,0, ,275, ,4.4, ,48.3, ,20.7, ,31.4, ,91, ,47, ,74, ,24.0, ,4.3, ,103.1, ,44.4, 
246,11/22/2021,326,0.06, ,0, ,279, ,3.4, ,56.9, ,18.3, ,34.5, ,84, ,21, ,51, ,18.1, ,4.2, ,99.8, ,43.4, 
246,11/23/2021,327,0.12, ,0, ,272, ,2.9, ,56.9, ,20.5, ,43.6, ,75, ,16, ,30, ,14.5, ,10.1,Y,242.7,Y,43.3, 
246,11/24/2021,328,0.05, ,0, ,267, ,2.9, ,41.6, ,15.1, ,26.5, ,80, ,36, ,60, ,14.5, ,4.3, ,103.1, ,42.4, 
246,11/25/2021,329,0.05, ,0, ,252, ,3.1, ,46.4, ,14.4, ,28.8, ,82, ,33, ,57, ,15.6, ,3.8, ,91.0, ,41.1, 
246,11/26/2021,330,0.07, ,0, ,250, ,3.0, ,60.4, ,25.4, ,38.6, ,66, ,14, ,38, ,15.4, ,3.9, ,92.5, ,41.1, 
246,11/27/2021,331,0.07, ,0, ,249, ,3.6, ,55.5, ,27.9, ,39.7, ,64, ,23, ,43, ,19.1, ,4.5, ,108.1, ,41.6, 
246,11/28/2021,332,0.07, ,0, ,251, ,4.5, ,61.0, ,27.4, ,40.8, ,73, ,27, ,52, ,24.5, ,4.4, ,105.0, ,41.8, 
246,11/29/2021,333,0.07, ,0, ,251, ,4.7, ,65.8,Y,29.6, ,43.2, ,71, ,26, ,49, ,25.6, ,4.4, ,106.1, ,42.3, 
246,11/30/2021,334,0.06, ,0, ,254, ,4.6, ,60.3, ,25.4, ,40.0, ,77, ,32, ,54, ,24.9, ,4.4, ,104.6, ,42.5, 
