252,11/1/2021,305,0.05, ,0, ,128, ,13.7, ,67.2, ,50.3, ,59.5, ,95, ,66, ,79, ,52.9, ,6.2, ,150.0, ,60.5, 
252,11/2/2021,306,0.10, ,0, ,321, ,15.7, ,75.9, ,52.1, ,62.2, ,100, ,58, ,82, ,56.8, ,5.4, ,130.4, ,60.6, 
252,11/3/2021,307,0.09, ,0.00, ,292, ,15.1, ,78.6, ,52.1, ,60.5, ,100, ,48, ,84, ,55.7, ,4.6, ,110.4, ,61.1, 
252,11/4/2021,308,0.10, ,0, ,289, ,13.6, ,72.4, ,46.9, ,58.0, ,97, ,60, ,83, ,52.8, ,5.1, ,122.5, ,61.0, 
252,11/5/2021,309,0.10, ,0, ,328, ,11.1, ,73.6, ,40.8, ,53.7, ,99, ,44, ,79, ,47.4, ,4.2, ,100.4, ,60.2, 
252,11/6/2021,310,0.10, ,0, ,305, ,11.5, ,73.1, ,41.1, ,55.1, ,98, ,46, ,78, ,48.3, ,5.1, ,122.6, ,59.4, 
252,11/7/2021,311,0.10, ,0, ,275, ,9.1, ,66.7, ,38.4, ,53.2, ,94, ,37, ,66, ,42.1, ,5.8, ,139.4, ,59.1, 
252,11/8/2021,312,0.10, ,0, ,238, ,10.1, ,69.9, ,54.1,Y,60.7, ,90, ,32, ,56, ,44.9, ,6.5, ,155.9, ,57.9, 
252,11/9/2021,313,0.09, ,0.06, ,245, ,13.2, ,71.1, ,50.3, ,58.5, ,100, ,51, ,79, ,52.0, ,8.1,Y,194.1,Y,58.3, 
252,11/10/2021,314,0.09, ,0, ,284, ,14.1, ,73.1, ,47.9, ,58.6, ,100, ,54, ,84, ,53.8, ,4.7, ,113.9, ,59.0, 
252,11/11/2021,315,0.10, ,0.00, ,310, ,12.4, ,79.2, ,43.3, ,58.4, ,98, ,41, ,74, ,50.3, ,3.5, ,84.7, ,59.0, 
252,11/12/2021,316,0.10, ,0, ,305, ,13.3, ,80.8, ,46.7, ,59.9, ,95, ,40, ,75, ,52.1, ,4.4, ,105.0, ,58.8, 
252,11/13/2021,317,0.10, ,0, ,311, ,12.4, ,82.2, ,45.6, ,60.6, ,96, ,29, ,68, ,50.2, ,4.5, ,109.1, ,58.8, 
252,11/14/2021,318,0.12, ,0, ,312, ,11.1, ,88.0,Y,46.2, ,62.2, ,82, ,20, ,58, ,47.2, ,5.7, ,135.9, ,58.8, 
252,11/15/2021,319,0.08, ,0, ,230, ,11.7, ,76.2, ,49.0, ,58.2, ,99, ,37, ,71, ,48.7, ,6.0, ,144.5, ,58.7, 
252,11/16/2021,320,0.08, ,0, ,261, ,13.9, ,73.5, ,50.4, ,56.6, ,100, ,56, ,89, ,53.3, ,5.6, ,133.4, ,58.9, 
252,11/17/2021,321,0.07, ,0, ,264, ,12.8, ,70.7, ,47.9, ,55.6, ,100, ,54, ,85, ,51.1, ,5.4, ,130.7, ,59.1, 
252,11/18/2021,322,0.06, ,0, ,225, ,12.4, ,66.0, ,46.7, ,54.3, ,100, ,61, ,86, ,50.2, ,6.1, ,146.5, ,59.0, 
252,11/19/2021,323,0.08, ,0, ,249, ,13.5, ,70.8, ,51.6, ,58.0, ,97, ,44, ,82, ,52.6, ,5.7, ,136.6, ,59.0, 
252,11/20/2021,324,0.08, ,0, ,274, ,12.8, ,73.0, ,47.7, ,58.9, ,98, ,49, ,75, ,51.1, ,3.8, ,91.7, ,59.3, 
252,11/21/2021,325,0.11, ,0, ,288, ,9.2, ,77.3, ,41.4, ,57.8, ,91, ,27, ,56, ,42.3, ,6.1, ,146.9, ,59.0, 
252,11/22/2021,326,0.12, ,0, ,291, ,6.7, ,79.7, ,41.1, ,56.6, ,72, ,16, ,43, ,34.2, ,6.2, ,148.2, ,58.4, 
252,11/23/2021,327,0.10, ,0, ,272, ,8.2, ,72.9, ,38.4, ,51.3, ,93, ,25, ,64, ,39.5, ,5.4, ,129.7, ,57.6, 
252,11/24/2021,328,0.09, ,0, ,287, ,6.5, ,70.3, ,34.1, ,49.8, ,97, ,20, ,53, ,33.5, ,4.2, ,100.6, ,56.7, 
252,11/25/2021,329,0.11, ,0, ,276, ,5.3, ,77.1, ,38.1, ,53.2, ,65, ,13, ,38, ,28.5, ,6.6, ,158.2, ,55.9, 
252,11/26/2021,330,0.10, ,0, ,267, ,6.4, ,74.0, ,40.6, ,53.3, ,83, ,17, ,46, ,33.2, ,5.3, ,127.9, ,55.6, 
252,11/27/2021,331,0.09, ,0, ,263, ,7.2, ,76.4, ,40.0, ,55.2, ,72, ,21, ,49, ,36.2, ,5.0, ,119.6, ,55.6, 
252,11/28/2021,332,0.10, ,0, ,263, ,8.5, ,80.1,Y,45.1, ,57.8, ,76, ,26, ,52, ,40.3, ,5.4, ,129.6, ,55.7, 
252,11/29/2021,333,0.09, ,0, ,263, ,9.3, ,79.6,Y,40.2, ,55.5, ,94, ,26, ,62, ,42.7, ,4.7, ,113.0, ,55.9, 
252,11/30/2021,334,0.09, ,0, ,263, ,9.2, ,78.9,Y,40.6, ,56.7, ,91, ,26, ,58, ,42.3, ,4.6, ,109.6, ,55.8, 
