261,11/1/2021,305,0.04, ,0.00, ,106, ,10.1, ,55.3, ,46.0,Y,51.4, ,95, ,67, ,78, ,44.8, ,8.1,Y,194.4,Y,53.2, 
261,11/2/2021,306,0.06, ,0, ,212, ,9.5, ,59.8, ,39.1, ,49.6, ,95, ,56, ,79, ,43.2, ,5.7, ,136.2, ,53.3, 
261,11/3/2021,307,0.09, ,0.00, ,242, ,9.3, ,64.9, ,34.0, ,49.4, ,98, ,54, ,77, ,42.5, ,10.1,R,242.4,R,52.4, 
261,11/4/2021,308,0.07, ,0,R,169, ,8.3, ,61.0, ,37.8, ,49.1, ,87, ,50, ,70, ,39.8, ,5.6, ,135.5, ,53.2, 
261,11/5/2021,309,0.01, ,0.11, ,80, ,8.4, ,47.1, ,34.6, ,42.1, ,96, ,84, ,92, ,40.0, ,3.5, ,84.2, ,51.6, 
261,11/6/2021,310,0.05, ,0, ,184, ,6.6, ,50.6, ,28.4, ,43.3, ,91, ,46, ,69, ,34.0, ,6.9, ,166.1, ,51.1, 
261,11/7/2021,311,0.05, ,0, ,306,R,5.3, ,48.5, ,21.6, ,33.8, ,96, ,53, ,81, ,28.6, ,2.5, ,60.4, ,49.1, 
261,11/8/2021,312,0.05, ,0.03, ,143, ,5.5, ,49.2, ,21.0, ,35.7, ,97, ,40, ,77, ,29.3, ,10.7,R,257.2,R,47.6, 
261,11/9/2021,313,0.08, ,0.01, ,226, ,7.7, ,55.5, ,33.9, ,45.1, ,92, ,59, ,75, ,37.8, ,13.2,R,317.2,R,47.9, 
261,11/10/2021,314,0.02, ,0, ,130, ,8.4, ,49.7, ,35.7, ,42.8, ,99, ,77, ,89, ,39.9, ,2.7, ,63.7, ,48.6, 
261,11/11/2021,315,0.05, ,0, ,260, ,8.9, ,60.2, ,32.7, ,43.7, ,100, ,68, ,92, ,41.6, ,2.2, ,52.8, ,48.7, 
261,11/12/2021,316,0.01, ,0, ,87, ,9.8, ,48.2, ,34.7, ,44.0, ,100, ,95, ,100, ,43.9, ,2.0, ,49.2, ,49.1, 
261,11/13/2021,317,0.01, ,0, ,68, ,9.7, ,45.8, ,42.5,Y,43.8, ,100, ,98, ,100, ,43.7, ,2.5, ,60.2, ,50.0, 
261,11/14/2021,318,0.01, ,0, ,75, ,9.1, ,44.3, ,39.7, ,42.1, ,100, ,98, ,100, ,42.0, ,2.6, ,62.3, ,50.2, 
261,11/15/2021,319,0.02, ,0.00, ,120, ,9.5, ,54.8, ,39.7, ,44.5, ,100, ,74, ,95, ,43.2, ,3.6, ,87.3, ,50.3, 
261,11/16/2021,320,0.04, ,0, ,223, ,6.8, ,49.7, ,27.1, ,40.0, ,97, ,50, ,81, ,34.8, ,3.1, ,74.2, ,50.1, 
261,11/17/2021,321,0.04, ,0, ,253, ,4.9, ,47.7, ,21.4, ,32.7, ,97, ,45, ,78, ,26.7, ,2.2, ,52.3, ,47.5, 
261,11/18/2021,322,0.05, ,0.00, ,113, ,7.0, ,55.8, ,28.9, ,42.5, ,95, ,49, ,76, ,35.5, ,10.9,Y,260.6,Y,46.8, 
261,11/19/2021,323,0.06, ,0, ,255, ,7.9, ,57.4, ,29.3, ,45.6, ,95, ,53, ,76, ,38.5, ,6.8, ,163.7, ,47.9, 
261,11/20/2021,324,0.04, ,0, ,266, ,5.7, ,50.6, ,22.1, ,33.1, ,98, ,62, ,89, ,30.1, ,2.2, ,53.6, ,46.5, 
261,11/21/2021,325,0.04, ,0, ,255, ,5.0, ,51.7, ,19.9, ,32.1, ,96, ,49, ,81, ,26.9, ,2.4, ,57.0, ,44.8, 
261,11/22/2021,326,0.04, ,0, ,257, ,5.1, ,50.0, ,19.1, ,32.1, ,96, ,51, ,83, ,27.4, ,2.3, ,54.1, ,43.6, 
261,11/23/2021,327,0.05, ,0, ,234, ,5.7, ,49.3, ,24.6, ,37.7, ,93, ,48, ,74, ,30.1, ,3.8, ,90.0, ,43.8, 
261,11/24/2021,328,0.04, ,0, ,241, ,4.6, ,45.8, ,18.8, ,29.9, ,95, ,51, ,82, ,25.3, ,2.2, ,52.7, ,42.8, 
261,11/25/2021,329,0.03, ,0, ,179, ,5.2, ,46.2, ,21.1, ,32.3, ,95, ,55, ,83, ,27.9, ,2.1, ,51.3, ,42.0, 
261,11/26/2021,330,0.04, ,0, ,211, ,6.1, ,52.9, ,25.3, ,38.3, ,93, ,47, ,77, ,31.9, ,2.7, ,63.9, ,42.7, 
261,11/27/2021,331,0.04, ,0, ,217, ,7.4, ,58.6, ,33.3, ,42.6, ,96, ,52, ,79, ,36.7, ,2.2, ,53.8, ,43.9, 
261,11/28/2021,332,0.04, ,0, ,215, ,7.6, ,58.5, ,29.1, ,40.2, ,100, ,62, ,90, ,37.6, ,2.3, ,55.2, ,44.0, 
261,11/29/2021,333,0.02, ,0, ,146, ,6.9, ,51.9, ,25.4, ,35.1, ,100, ,80, ,99, ,34.9, ,2.6, ,62.7, ,43.7, 
261,11/30/2021,334,0.02, ,0, ,130, ,6.5, ,44.1, ,26.2, ,33.5, ,100, ,88, ,100, ,33.5, ,2.5, ,59.3, ,43.5, 
