142,11/1/2021,305,0.05, ,0, ,192, ,15.3,Y,69.5, ,55.5,Y,62.3, ,100, ,54, ,80,Y,56.0,Y,2.6, ,62.9, ,65.5, 
142,11/2/2021,306,0.10, ,0, ,338, ,13.7, ,74.1, ,50.2, ,61.6, ,98, ,50, ,73, ,52.9, ,2.7, ,64.3, ,65.6, 
142,11/3/2021,307,0.10, ,0, ,332, ,14.6, ,75.3, ,50.3, ,61.8, ,100, ,54, ,77, ,54.7, ,2.6, ,63.2, ,65.9, 
142,11/4/2021,308,0.09, ,0, ,286, ,15.1,Y,73.3, ,52.3, ,62.2, ,100, ,61, ,79,Y,55.6,Y,4.4, ,106.6, ,66.1, 
142,11/5/2021,309,0.08, ,0, ,288, ,14.2, ,72.8, ,49.2, ,59.8, ,100, ,58, ,81, ,53.9, ,3.1, ,74.9, ,65.6, 
142,11/6/2021,310,0.07, ,0, ,255, ,13.7, ,69.6, ,52.6, ,59.8, ,99, ,54, ,78, ,52.9, ,3.5, ,83.2, ,65.4, 
142,11/7/2021,311,0.03, ,0, ,145, ,12.0, ,61.0, ,44.3, ,53.3, ,96, ,72, ,87, ,49.4, ,2.7, ,65.7, ,64.5, 
142,11/8/2021,312,0.08, ,0.02, ,301, ,11.1, ,65.8, ,43.2, ,54.4, ,95, ,55, ,77, ,47.3, ,2.6, ,63.0, ,62.9, 
142,11/9/2021,313,0.03, ,0.27, ,139, ,13.8, ,67.2, ,50.3, ,57.7, ,100, ,62, ,85, ,53.1, ,2.7, ,65.5, ,63.1, 
142,11/10/2021,314,0.04, ,0, ,210, ,13.2, ,59.6, ,46.1, ,52.7, ,100, ,89, ,98, ,52.0, ,2.5, ,61.1, ,62.2, 
142,11/11/2021,315,0.02, ,0, ,111, ,14.0, ,60.6, ,48.8, ,55.4, ,100, ,81, ,94, ,53.6, ,2.6, ,62.9, ,61.3, 
142,11/12/2021,316,0.07, ,0, ,290, ,13.8, ,68.8, ,45.2, ,56.0, ,100, ,67, ,90, ,53.1, ,2.4, ,57.4, ,61.2, 
142,11/13/2021,317,0.06, ,0.00, ,237, ,14.1, ,67.0, ,46.1, ,54.9, ,100, ,77, ,96, ,53.7, ,2.8, ,67.1, ,61.4, 
142,11/14/2021,318,0.02, ,0.00, ,122, ,14.1, ,59.3, ,45.9, ,53.4, ,100, ,100, ,100, ,53.7, ,2.2, ,53.0, ,61.1, 
142,11/15/2021,319,0.02, ,0.01, ,114, ,14.5,Y,60.3, ,50.1, ,54.5, ,100, ,100, ,100,Y,54.5,Y,2.5, ,59.3, ,61.4, 
142,11/16/2021,320,0.01, ,0.02, ,98, ,15.0,Y,59.9, ,53.5,Y,56.4, ,100, ,84, ,96,Y,55.4,Y,2.8, ,67.3, ,61.2, 
142,11/17/2021,321,0.03, ,0, ,167, ,13.7, ,62.7, ,46.7, ,55.1, ,100, ,74, ,93, ,53.0, ,2.4, ,57.7, ,61.3, 
142,11/18/2021,322,0.05, ,0, ,225, ,13.3, ,67.5, ,42.3, ,54.1, ,100, ,68, ,93, ,52.2, ,2.3, ,55.2, ,60.5, 
142,11/19/2021,323,0.05, ,0, ,221, ,13.7, ,66.1, ,47.4, ,54.5, ,100, ,70, ,94, ,52.9, ,2.9, ,70.6, ,60.4, 
142,11/20/2021,324,0.04, ,0, ,185, ,13.3, ,63.1, ,44.0, ,53.6, ,100, ,77, ,94, ,52.1, ,2.6, ,61.2, ,60.2, 
142,11/21/2021,325,0.07, ,0, ,272, ,12.2, ,67.0, ,42.7, ,52.8, ,100, ,64, ,90, ,49.8, ,2.6, ,61.9, ,59.7, 
142,11/22/2021,326,0.04, ,0.00, ,191, ,11.6, ,62.2, ,41.6, ,48.9, ,100, ,83, ,99, ,48.5, ,2.3, ,55.1, ,59.1, 
142,11/23/2021,327,0.06, ,0.00, ,279, ,10.6, ,63.4, ,37.3, ,48.2, ,100, ,68, ,93, ,46.2, ,2.9, ,70.8, ,58.3, 
142,11/24/2021,328,0.06, ,0, ,258, ,10.2, ,64.2, ,39.5, ,49.8, ,100, ,49, ,84, ,45.0, ,2.9, ,70.7, ,57.6, 
142,11/25/2021,329,0.07, ,0, ,282, ,8.7, ,66.5, ,35.9, ,48.8, ,100, ,39, ,74, ,40.9, ,2.9, ,68.7, ,56.9, 
142,11/26/2021,330,0.06, ,0, ,236, ,9.2, ,65.2, ,36.0, ,48.1, ,100, ,50, ,81, ,42.4, ,3.1, ,74.3, ,56.2, 
142,11/27/2021,331,0.06, ,0, ,271, ,9.5, ,67.5, ,36.3, ,49.7, ,100, ,47, ,78, ,43.2, ,2.6, ,63.4, ,55.9, 
142,11/28/2021,332,0.07, ,0, ,274, ,10.0, ,70.9, ,36.4, ,52.9, ,100, ,42, ,73, ,44.4, ,3.3, ,78.3, ,56.1, 
142,11/29/2021,333,0.07, ,0, ,270, ,9.9, ,71.3, ,37.7, ,52.9, ,100, ,41, ,73, ,44.4, ,2.6, ,62.5, ,56.4, 
142,11/30/2021,334,0.07, ,0, ,261, ,10.4, ,71.5, ,39.6, ,54.0, ,100, ,42, ,73, ,45.7, ,3.1, ,75.1, ,56.7, 
