183,11/1/2021,305,--,N,0, ,225, ,6.6, ,69.4, ,48.3, ,56.8, ,67, ,19, ,42, ,33.9, ,4.0, ,97.1, ,62.3, 
183,11/2/2021,306,--,N,0, ,361, ,6.7, ,76.9, ,41.9, ,56.7, ,69, ,19, ,42, ,34.2, ,2.9, ,70.3, ,61.4, 
183,11/3/2021,307,--,N,0, ,364, ,7.1, ,74.2, ,41.9, ,56.5, ,73, ,22, ,46, ,35.9, ,3.3, ,78.8, ,61.5, 
183,11/4/2021,308,--,N,0, ,366, ,7.4, ,76.6, ,41.5, ,56.6, ,73, ,22, ,47, ,36.8, ,3.5, ,83.9, ,61.6, 
183,11/5/2021,309,--,N,0, ,361, ,6.7, ,75.9, ,40.2, ,56.8, ,75, ,21, ,42, ,34.2, ,4.6, ,110.0, ,61.3, 
183,11/6/2021,310,--,N,0, ,361, ,5.3, ,77.8, ,40.4, ,59.2, ,69, ,11, ,31, ,28.5, ,8.3, ,199.5, ,60.7, 
183,11/7/2021,311,--,N,0, ,348, ,5.4, ,73.9, ,50.7,Y,63.5,Y,47, ,15, ,27,Y,29.2,Y,8.1, ,194.9, ,61.2, 
183,11/8/2021,312,--,N,0, ,337, ,5.3, ,65.2, ,39.7, ,53.7, ,62, ,20, ,38, ,28.6, ,6.3, ,150.2, ,60.1, 
183,11/9/2021,313,--,N,0, ,376,R,7.2, ,72.7, ,50.5,Y,61.3, ,63, ,23, ,39, ,36.1, ,10.6, ,255.5, ,60.6, 
183,11/10/2021,314,--,N,0, ,339, ,7.1, ,70.1, ,40.2, ,54.2, ,73, ,23, ,49, ,35.7, ,4.2, ,101.8, ,60.4, 
183,11/11/2021,315,--,N,0, ,335, ,7.9, ,74.7, ,45.0, ,58.4, ,69, ,28, ,47, ,38.4, ,5.4, ,128.7, ,60.0, 
183,11/12/2021,316,--,N,0, ,331, ,7.9, ,76.2, ,42.2, ,55.3, ,74, ,22, ,53, ,38.3, ,2.7, ,65.0, ,59.9, 
183,11/13/2021,317,--,N,0, ,334, ,7.4, ,77.0, ,40.5, ,53.5, ,73, ,22, ,53, ,36.8, ,2.7, ,64.4, ,59.4, 
183,11/14/2021,318,--,N,0, ,333, ,7.0, ,72.0, ,39.9, ,53.1, ,74, ,20, ,51, ,35.2, ,2.4, ,57.3, ,58.7, 
183,11/15/2021,319,--,N,0, ,283, ,6.8, ,68.2, ,38.1, ,52.2, ,72, ,23, ,51, ,34.6, ,2.6, ,63.2, ,58.0, 
183,11/16/2021,320,--,N,0, ,319, ,6.3, ,78.0, ,43.9, ,55.8, ,71, ,16, ,41, ,32.6, ,3.8, ,90.3, ,58.0, 
183,11/17/2021,321,--,N,0, ,319, ,6.6, ,70.9, ,44.2, ,54.0, ,70, ,24, ,46, ,34.0, ,5.3, ,126.1, ,57.8, 
183,11/18/2021,322,--,N,0, ,274, ,6.3, ,67.3, ,38.5, ,50.2, ,76, ,24, ,51, ,32.9, ,3.8, ,90.2, ,56.8, 
183,11/19/2021,323,--,N,0, ,259, ,6.1, ,65.1, ,38.5, ,48.4, ,71, ,25, ,52, ,31.8, ,3.4, ,81.6, ,55.8, 
183,11/20/2021,324,--,N,0, ,299, ,5.8, ,63.7, ,35.6, ,49.2, ,72, ,30, ,49, ,30.7, ,6.5, ,156.4, ,54.6, 
183,11/21/2021,325,--,N,0, ,322, ,5.2, ,63.0, ,38.1, ,49.1, ,59, ,26, ,44, ,28.1, ,6.4, ,154.2, ,54.2, 
183,11/22/2021,326,--,N,0, ,320, ,4.3, ,62.9, ,28.9, ,42.1, ,70, ,18, ,47, ,23.2, ,3.5, ,84.0, ,52.4, 
183,11/23/2021,327,--,N,0, ,277, ,3.7, ,60.2, ,29.4, ,42.9, ,61, ,18, ,39, ,20.0, ,5.4, ,128.5, ,50.7, 
183,11/24/2021,328,--,N,0, ,314, ,3.3, ,57.5, ,36.8, ,46.6, ,47, ,22, ,31, ,17.6, ,12.9, ,309.6, ,49.9, 
183,11/25/2021,329,--,N,0, ,316,R,3.2, ,57.2, ,31.2, ,42.1, ,63, ,18, ,35, ,16.2, ,6.3, ,151.6, ,49.0, 
183,11/26/2021,330,--,N,0, ,267, ,3.6, ,57.3, ,26.1, ,38.9, ,69, ,17, ,44, ,19.1, ,3.2, ,76.5, ,47.5, 
183,11/27/2021,331,--,N,0, ,300, ,4.2, ,62.8, ,27.2, ,41.5, ,71, ,15, ,47, ,23.0, ,2.9, ,69.4, ,46.9, 
183,11/28/2021,332,--,N,0, ,299, ,4.7, ,64.7, ,28.1, ,43.5, ,78, ,15, ,49, ,25.8, ,2.3, ,55.6, ,47.4, 
183,11/29/2021,333,--,N,0, ,297, ,5.0, ,66.4, ,29.4, ,44.1, ,70, ,20, ,51, ,27.2, ,2.9, ,68.9, ,47.9, 
183,11/30/2021,334,--,N,0, ,291, ,6.0, ,66.9, ,34.0, ,48.1, ,72, ,28, ,52, ,31.4, ,3.9, ,93.6, ,48.6, 
