212,11/1/2021,305,0.01, ,0.08, ,93, ,15.3, ,61.6, ,52.2, ,57.3, ,100, ,82, ,95, ,56.0, ,3.3, ,79.5, ,58.8, 
212,11/2/2021,306,0.06, ,0.00, ,245, ,15.6, ,72.4, ,49.7, ,61.2, ,100, ,56, ,84, ,56.4, ,2.4, ,56.6, ,60.0, 
212,11/3/2021,307,0.09, ,0.00, ,334, ,13.6, ,75.9, ,47.6, ,59.1, ,100, ,51, ,79, ,52.7, ,2.2, ,53.5, ,59.5, 
212,11/4/2021,308,0.09, ,0.04, ,300, ,14.4, ,69.0, ,48.4, ,59.2, ,100, ,57, ,84, ,54.3, ,5.1, ,121.5, ,60.0, 
212,11/5/2021,309,0.07, ,0.00, ,274, ,12.3, ,65.8, ,43.8, ,54.8, ,100, ,53, ,84, ,50.0, ,4.7, ,113.2, ,58.6, 
212,11/6/2021,310,0.03, ,0, ,131, ,12.5, ,63.9, ,47.7, ,55.4, ,98, ,63, ,83, ,50.4, ,4.2, ,101.0, ,58.2, 
212,11/7/2021,311,0.09, ,0, ,333, ,8.0, ,65.9, ,38.5, ,50.4, ,96, ,33, ,64, ,38.8, ,3.5, ,84.5, ,56.6, 
212,11/8/2021,312,0.06, ,0.48, ,253, ,9.6, ,61.4, ,36.5, ,51.2, ,98, ,45, ,74, ,43.4, ,3.1, ,74.5, ,54.8, 
212,11/9/2021,313,0.03, ,0.20, ,98, ,13.5, ,62.1, ,50.8, ,55.3, ,100, ,77, ,90, ,52.5, ,9.4,Y,224.7,Y,55.9, 
212,11/10/2021,314,0.06, ,0.00, ,230, ,14.0, ,68.6, ,49.8, ,56.7, ,100, ,65, ,89, ,53.5, ,2.9, ,68.9, ,57.0, 
212,11/11/2021,315,0.07, ,0.00, ,306, ,13.1, ,69.9, ,45.6, ,54.8, ,100, ,64, ,89, ,51.7, ,2.4, ,58.5, ,56.9, 
212,11/12/2021,316,0.02, ,0.02, ,113, ,13.4, ,57.3, ,44.7, ,52.1, ,100, ,100, ,100, ,52.3, ,1.6, ,38.8, ,56.3, 
212,11/13/2021,317,0.03, ,0.01, ,162, ,13.5, ,62.7, ,48.7, ,53.3, ,100, ,77, ,97, ,52.5, ,2.9, ,70.0, ,56.9, 
212,11/14/2021,318,0.00, ,0.01, ,64, ,13.5, ,54.8, ,50.9, ,52.7, ,100, ,100, ,100, ,52.6, ,2.8, ,66.8, ,56.9, 
212,11/15/2021,319,0.00, ,0.00, ,52, ,13.7, ,55.8, ,51.4,Y,53.4, ,100, ,93, ,98, ,52.9, ,2.5, ,59.5, ,56.8, 
212,11/16/2021,320,0.05, ,0, ,211, ,13.3, ,68.4, ,46.5, ,54.9, ,100, ,61, ,90, ,52.1, ,3.9, ,92.5, ,56.9, 
212,11/17/2021,321,0.06, ,0.01, ,271, ,11.4, ,61.6, ,41.1, ,50.3, ,100, ,68, ,92, ,48.1, ,2.2, ,52.1, ,56.0, 
212,11/18/2021,322,0.02, ,0.01, ,131, ,11.7, ,57.2, ,40.2, ,49.0, ,100, ,84, ,99, ,48.7, ,2.1, ,50.6, ,54.8, 
212,11/19/2021,323,0.02, ,0.01, ,123, ,12.9, ,62.0, ,45.4, ,53.9, ,100, ,76, ,91, ,51.3, ,3.2, ,76.5, ,55.2, 
212,11/20/2021,324,0.08, ,0, ,297, ,9.3, ,69.9, ,42.0, ,54.8, ,99, ,39, ,64, ,42.7, ,3.6, ,87.1, ,55.4, 
212,11/21/2021,325,0.07, ,0, ,293, ,8.8, ,68.1, ,38.2, ,50.5, ,100, ,38, ,70, ,41.1, ,3.4, ,82.3, ,53.6, 
212,11/22/2021,326,0.06, ,0.00, ,289, ,9.5, ,68.0, ,32.3, ,47.3, ,100, ,57, ,85, ,43.2, ,2.1, ,49.6, ,52.3, 
212,11/23/2021,327,0.04, ,0.01, ,184, ,9.2, ,64.1, ,37.7, ,48.6, ,100, ,37, ,78, ,42.2, ,3.8, ,91.2, ,51.9, 
212,11/24/2021,328,0.11, ,0, ,287, ,6.3, ,67.6, ,39.3, ,53.6, ,95, ,26, ,45, ,32.8, ,7.0, ,166.9, ,51.3, 
212,11/25/2021,329,0.05, ,0.00, ,237, ,8.8, ,64.9, ,30.5, ,45.3, ,100, ,55, ,85, ,41.1, ,2.3, ,54.3, ,50.5, 
212,11/26/2021,330,0.06, ,0, ,270, ,8.9, ,70.7, ,34.7, ,49.5, ,97, ,36, ,74, ,41.4, ,2.0, ,48.5, ,50.8, 
212,11/27/2021,331,0.06, ,0, ,261, ,9.9, ,66.2, ,36.7, ,50.3, ,100, ,49, ,80, ,44.4, ,1.9, ,46.5, ,51.1, 
212,11/28/2021,332,0.06, ,0, ,256, ,10.8, ,69.5, ,39.4, ,51.8, ,100, ,52, ,82, ,46.6, ,2.7, ,64.6, ,51.6, 
212,11/29/2021,333,0.06, ,0.01, ,244, ,11.1, ,72.1, ,37.8, ,50.2, ,100, ,55, ,90, ,47.2, ,2.3, ,54.5, ,51.7, 
212,11/30/2021,334,0.05, ,0.01, ,226, ,10.8, ,67.7, ,36.1, ,48.0, ,100, ,66, ,95, ,46.6, ,2.1, ,50.7, ,51.6, 
