239,11/1/2021,305,--,N,0, ,238, ,15.1,Y,82.9, ,51.1, ,64.6, ,96, ,49, ,73,Y,55.7,Y,3.3, ,80.2, ,66.4, 
239,11/2/2021,306,--,N,0, ,373, ,14.5,Y,82.3, ,51.0, ,66.0, ,99, ,30, ,67,Y,54.6,Y,3.4, ,81.8, ,66.9, 
239,11/3/2021,307,--,N,0, ,375, ,13.1, ,97.6, ,51.8, ,73.5, ,98, ,17, ,46, ,51.7, ,3.5, ,82.9, ,68.0, 
239,11/4/2021,308,--,N,0, ,368, ,12.3, ,94.8, ,57.0, ,74.1, ,73, ,18, ,43, ,50.0, ,3.8, ,92.0, ,69.0, 
239,11/5/2021,309,--,N,0, ,371, ,11.4, ,--,S,54.6, ,73.1, ,62, ,19, ,41, ,47.9, ,3.8, ,90.0, ,69.4, 
239,11/6/2021,310,--,N,0, ,371, ,12.7, ,--,S,53.3, ,71.1, ,75, ,19, ,49, ,50.9, ,4.1, ,97.3, ,68.7, 
239,11/7/2021,311,--,N,0, ,371, ,12.0, ,86.5, ,49.0, ,65.9, ,85, ,20, ,55, ,49.4, ,3.9, ,94.1, ,67.3, 
239,11/8/2021,312,--,N,0, ,363, ,12.5, ,83.1, ,49.2, ,63.6, ,89, ,31, ,62, ,50.4, ,3.8, ,90.5, ,66.4, 
239,11/9/2021,313,--,N,0, ,351, ,12.8,Y,81.1, ,49.5, ,63.1, ,96, ,19, ,65,Y,51.1,Y,3.8, ,90.9, ,66.1, 
239,11/10/2021,314,--,N,0, ,347, ,13.2,Y,92.4, ,50.3, ,67.4, ,100, ,27, ,57,Y,51.9,Y,3.2, ,77.7, ,66.4, 
239,11/11/2021,315,--,N,0, ,349, ,8.8, ,94.6, ,54.6, ,72.8, ,64, ,13, ,32, ,41.1, ,3.9, ,92.9, ,67.7, 
239,11/12/2021,316,--,N,0, ,350, ,7.6, ,100.9,Y,59.3,Y,75.9,Y,38, ,14, ,25,Y,37.4,Y,4.3, ,103.5, ,68.6, 
239,11/13/2021,317,--,N,0, ,350, ,8.6, ,--,S,56.9, ,76.8,Y,38, ,8, ,27,Y,40.6,Y,3.9, ,94.8, ,68.7, 
239,11/14/2021,318,--,N,0, ,349, ,7.0, ,--,S,55.7, ,75.6,Y,36,H,9,H,23,Y,35.4,Y,3.7, ,88.2, ,68.7, 
239,11/15/2021,319,--,N,0, ,343, ,7.6, ,--,S,55.9, ,73.2,Y,41, ,11, ,27,Y,37.3,Y,3.9, ,93.6, ,68.5, 
239,11/16/2021,320,--,N,0, ,268, ,8.4, ,87.1, ,52.6, ,64.6, ,73, ,20, ,40, ,39.9, ,3.5, ,84.7, ,66.9, 
239,11/17/2021,321,--,N,0, ,329, ,10.7, ,88.7, ,48.3, ,65.1, ,79, ,28, ,51, ,46.4, ,3.6, ,86.0, ,66.3, 
239,11/18/2021,322,--,N,0, ,287, ,8.9, ,91.9, ,49.2, ,68.6, ,68, ,20, ,37, ,41.5, ,3.9, ,94.5, ,65.4, 
239,11/19/2021,323,--,N,0, ,283, ,8.6, ,101.4,Y,48.7, ,66.1, ,71, ,22, ,39, ,40.6, ,3.6, ,86.6, ,64.9, 
239,11/20/2021,324,--,N,0, ,304, ,10.1, ,85.4, ,46.9, ,64.2, ,78, ,22, ,49, ,44.7, ,3.5, ,83.2, ,64.5, 
239,11/21/2021,325,--,N,0, ,327, ,6.6, ,94.9,Y,53.3, ,69.6, ,47, ,13, ,27, ,33.8, ,3.7, ,89.7, ,65.1, 
239,11/22/2021,326,--,N,0, ,312, ,5.0, ,93.5, ,49.5, ,70.3, ,26, ,12, ,20, ,27.1, ,3.6, ,87.5, ,64.7, 
239,11/23/2021,327,--,N,0, ,292, ,6.6, ,87.3, ,47.5, ,65.5, ,74, ,15, ,31, ,33.9, ,4.5, ,108.8, ,65.4, 
239,11/24/2021,328,--,N,0, ,315, ,6.4, ,87.0, ,41.3, ,60.5, ,77, ,14, ,36, ,33.2, ,3.9, ,93.1, ,63.4, 
239,11/25/2021,329,--,N,0, ,324, ,1.6, ,76.2, ,41.9, ,58.4, ,17, ,6, ,10, ,1.4, ,5.1, ,121.3, ,61.9, 
239,11/26/2021,330,--,N,0, ,326, ,2.2, ,84.9, ,40.9, ,59.6, ,23, ,7, ,13, ,8.3, ,3.7, ,88.2, ,61.0, 
239,11/27/2021,331,--,N,0, ,311, ,2.7, ,85.3, ,43.4, ,63.0, ,23, ,7, ,14, ,12.7, ,3.5, ,84.2, ,61.6, 
239,11/28/2021,332,--,N,0, ,306, ,4.2, ,92.9,Y,47.5, ,68.3,Y,24, ,10, ,18,Y,22.8,Y,3.2, ,77.8, ,62.7, 
239,11/29/2021,333,--,N,0, ,304, ,5.5, ,97.7,Y,50.1, ,69.8,Y,32, ,12, ,22,Y,29.3,Y,3.7, ,88.7, ,63.7, 
239,11/30/2021,334,--,N,0, ,302, ,6.1, ,96.2,Y,49.4, ,71.4,R,33, ,13, ,--,R,--,I,3.5, ,85.0, ,64.3, 
